date_time,total_http,SELECT_http,INSERT_http,UPDATE_http,DELETE_http,http_total_longReq,http_adjustLoad
1542418740.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418740.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418740.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418740.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418740.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418740.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418740.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418740.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418740.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418740.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418740.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418740.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418740.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418740.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418740.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418740.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418740.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418740.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418740.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418740.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418741.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418742.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418743.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418743.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418743.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418743.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418743.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418743.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418743.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418743.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418743.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418743.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542418743.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
