date_time,total_http,StoriesOfTheDay_http,BrowseCategories_http,BrowseStoriesByCategory_http,OlderStories_http,ViewStory_http,SubmitStory_http,StoreStory_http,ViewComment_http,PostComment_http,StoreComment_http,ModerateComment_http,StoreModeratorLog_http,ReviewStories_http,AcceptStory_http,RejectStory_http,Search_http,RegisterUser_http,Author_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,SubmitStory_http_out_rs,StoreStory_http_out_rs,ViewComment_http_out_rs,PostComment_http_out_rs,StoreComment_http_out_rs,ModerateComment_http_out_rs,StoreModeratorLog_http_out_rs,ReviewStories_http_out_rs,AcceptStory_http_out_rs,RejectStory_http_out_rs,Search_http_out_rs,RegisterUser_http_out_rs,Author_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523133172.000000,0.338125,0.126000,0.126000,0.000000,0.000000,0.466400,0.000000,0.000000,0.000000,0.121000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.182357,1.397333,0.000000,0.000000,2.802000,0.694000,0.777000,0.000000,1.189500,0.000000,2.081000,0.000000,0.000000,0.000000,0.000000,0.000000,0.773000,0.000000,0.000000,0.000000,0.000000
1523133172.050000,0.621818,0.696750,0.000000,0.000000,0.000000,0.749333,0.000000,0.000000,0.000000,0.259500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.643000,0.000000,0.000000,0.000000,0.000000,0.392688,0.105000,1.114000,0.000000,0.000000,0.885667,0.000000,0.000000,0.000000,0.226500,0.000000,0.000000,0.000000,1.118000,0.000000,0.000000,0.110000,0.000000,0.000000,0.000000,0.101500
1523133172.100000,0.874875,0.000000,0.000000,0.000000,0.184000,0.186000,0.953000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.137500,0.000000,0.000000,0.000000,1.224000,0.264375,0.131000,0.126000,0.000000,0.140000,0.130000,0.000000,0.000000,0.668000,0.121000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523133172.150000,0.916286,0.150000,0.000000,0.000000,0.000000,0.775000,0.000000,0.000000,0.204000,0.000000,2.388500,0.000000,0.000000,0.000000,0.000000,0.000000,0.355000,0.000000,0.000000,0.000000,0.153000,1.709750,0.000000,0.000000,0.000000,0.000000,1.275000,0.000000,0.000000,0.000000,2.584000,1.705000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523133172.200000,0.617200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.315000,0.000000,0.000000,0.000000,0.172000,0.000000,0.000000,0.533000,0.000000,0.000000,0.000000,0.000000,0.865000,1.038667,0.000000,0.000000,0.000000,0.598667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.143000,0.000000,0.000000,0.000000,0.000000
1523133172.250000,1.391000,1.313000,0.000000,0.000000,0.000000,1.749000,0.000000,0.000000,0.000000,1.111000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.624636,0.000000,0.000000,0.000000,0.184000,0.849800,0.175000,0.000000,0.000000,0.172000,0.739000,0.000000,0.000000,0.000000,0.000000,0.000000,0.676000,0.000000,0.000000,0.000000,0.000000
1523133172.300000,0.520364,0.582000,0.000000,0.000000,0.000000,0.511000,0.000000,0.000000,1.166000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.128500,1.340333,0.150000,0.000000,0.000000,0.000000,1.891500,0.000000,0.000000,0.000000,0.000000,2.312000,0.000000,0.000000,0.000000,1.644000,0.000000,0.000000,0.000000,0.000000,0.000000,0.153000
1523133172.350000,0.477500,0.000000,0.000000,0.000000,0.000000,0.142000,0.000000,0.000000,0.589333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.731333,0.000000,0.000000,0.000000,0.000000,0.971333,0.000000,0.000000,0.204000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.157000,0.000000,0.000000,0.000000,1.113000
1523133172.400000,0.693429,0.000000,0.000000,0.326000,0.000000,1.134000,1.119000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.141000,0.000000,0.000000,0.000000,0.000000,0.885857,0.940400,1.425000,0.000000,1.143000,0.344000,0.000000,0.000000,0.000000,0.347000,2.882000,0.000000,0.000000,0.172000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.462333
1523133172.450000,0.869429,0.730000,0.000000,0.000000,1.282000,1.402000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.606000,0.000000,0.000000,0.000000,0.000000,0.594667,0.154000,0.000000,0.000000,0.000000,0.149333,0.000000,0.000000,1.173000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.793000,0.000000,0.000000,0.000000
1523133172.500000,1.058190,1.060000,0.000000,0.956000,0.133000,1.610000,0.000000,0.000000,0.727000,1.091000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.604500,0.530000,0.000000,0.000000,0.000000,0.000000,0.142000,0.000000,0.000000,0.483333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.355000,0.542000,0.000000,0.000000,1.221000
1523133172.550000,1.153030,0.828500,0.000000,0.000000,0.000000,1.931667,1.273000,2.777000,1.017200,0.293000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.332200,0.000000,0.000000,0.000000,0.802167,1.061000,0.000000,0.000000,1.526000,0.000000,0.000000,0.000000,0.000000,0.000000,1.623500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234500,0.000000,0.000000,0.000000,1.124000
1523133172.600000,1.268381,1.412000,0.000000,0.340000,0.000000,1.211833,1.661000,1.779000,0.984750,1.049667,2.939000,0.000000,0.000000,1.350000,0.000000,0.000000,1.096500,0.000000,0.000000,0.000000,1.295800,0.917000,1.332500,0.000000,0.000000,0.133000,2.391000,0.000000,0.000000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.114000,0.000000,0.000000,0.000000,0.000000
1523133172.650000,0.466370,0.222500,0.839500,0.534000,0.144000,0.197500,0.331500,0.000000,0.152000,0.117000,2.891000,0.000000,0.000000,0.000000,0.000000,0.000000,0.425500,1.657000,0.000000,0.000000,0.327000,2.383400,2.445000,0.000000,2.295000,0.000000,2.308000,0.000000,0.000000,2.616500,2.805000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.340000,2.481500,0.000000,0.000000,0.000000
1523133172.700000,0.252357,0.163800,0.000000,0.127000,0.735000,0.637000,0.122000,0.000000,0.132000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110500,0.000000,0.000000,0.000000,0.103000,1.452842,0.652800,0.000000,1.796333,0.000000,2.532000,2.555000,2.817000,1.347500,2.475000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.069667,0.000000,0.000000,0.000000,0.113000
1523133172.750000,0.771063,0.324000,1.048000,0.732000,0.000000,0.683286,1.119000,0.000000,1.506000,0.321000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.132000,0.000000,0.000000,0.000000,0.000000,0.799158,1.379833,0.000000,0.000000,0.000000,0.689000,0.000000,2.822000,0.208000,0.165250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.153000,0.000000,0.000000,0.000000,0.152000
1523133172.800000,0.796067,1.290333,1.120000,0.118000,0.000000,0.758000,0.000000,0.000000,1.195000,0.612500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.639500,0.000000,0.000000,0.000000,0.101000,0.314833,0.111000,0.000000,0.157000,0.144000,0.268600,0.127500,0.000000,0.964500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.367000,0.000000,0.000000,0.000000,0.103000
1523133172.850000,0.736364,1.125000,0.000000,0.000000,1.132000,0.351400,1.125000,0.000000,1.293000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.563000,0.000000,0.000000,0.105000,0.607923,0.630000,0.000000,0.362000,0.000000,0.127000,0.000000,0.000000,0.132000,0.311000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.740000,0.000000,0.000000,0.000000,0.324000
1523133172.900000,0.756750,0.130000,0.000000,1.133000,0.834000,0.673500,1.448000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119000,0.000000,0.000000,0.000000,0.944500,0.483667,0.311000,0.000000,0.118000,0.000000,0.756500,0.000000,0.000000,0.000000,0.245000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101000
1523133172.950000,0.794000,0.000000,0.000000,0.000000,0.000000,1.145000,0.000000,0.000000,0.959000,0.848000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.116000,0.000000,0.000000,0.370353,0.255000,0.318000,0.340000,0.000000,0.300750,0.000000,1.702000,0.361000,0.368000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.243000,0.000000,0.000000,0.000000,0.251000
