date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,SubmitStory_http_start,SubmitStory_http_end,StoreStory_http_start,StoreStory_http_end,ViewComment_http_start,ViewComment_http_end,PostComment_http_start,PostComment_http_end,StoreComment_http_start,StoreComment_http_end,ModerateComment_http_start,ModerateComment_http_end,StoreModeratorLog_http_start,StoreModeratorLog_http_end,ReviewStories_http_start,ReviewStories_http_end,AcceptStory_http_start,AcceptStory_http_end,RejectStory_http_start,RejectStory_http_end,Search_http_start,Search_http_end,RegisterUser_http_start,RegisterUser_http_end,Author_http_start,Author_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523133172.000000,59,46,24,20,2,2,1,1,2,1,7,7,3,2,1,0,4,5,2,2,4,0,0,0,0,0,1,1,0,0,0,0,5,5,3,0,0,0,0,0,0,0
1523133172.050000,70,51,17,18,3,2,0,0,4,5,19,6,4,3,1,1,7,4,5,5,3,2,1,1,1,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0
1523133172.100000,28,34,8,9,1,2,2,1,0,0,7,12,0,2,1,0,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
1523133172.150000,44,56,25,25,1,1,0,1,1,0,7,11,2,2,0,1,3,7,3,3,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
1523133172.200000,24,29,13,11,0,0,0,0,1,2,3,6,1,1,1,0,1,1,2,2,0,3,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1523133172.250000,58,50,21,21,1,1,1,1,1,1,7,5,0,0,3,0,4,2,5,5,7,10,2,1,0,0,0,0,0,0,0,0,4,2,1,0,1,1,0,0,0,0
1523133172.300000,65,60,22,21,2,2,3,3,2,1,11,8,0,0,4,0,3,5,5,5,4,5,0,1,0,0,1,1,0,0,0,0,6,7,1,0,1,1,0,0,0,0
1523133172.350000,45,44,15,17,1,0,0,0,2,3,9,9,1,1,0,0,5,3,3,3,1,3,1,1,0,0,0,0,1,0,0,0,3,4,3,0,0,0,0,0,0,0
1523133172.400000,36,39,10,11,1,1,0,0,0,0,7,9,1,1,0,0,8,7,1,1,0,3,0,0,0,0,1,1,0,0,0,0,6,4,0,0,1,1,0,0,0,0
1523133172.450000,45,50,15,9,1,2,1,1,2,2,6,12,1,1,5,1,4,9,0,0,7,7,0,0,0,0,0,0,0,0,0,0,2,4,1,2,0,0,0,0,0,0
1523133172.500000,67,58,14,19,0,0,0,0,4,3,18,8,1,1,2,1,4,1,6,6,5,6,0,0,1,0,0,0,0,0,0,0,12,10,0,3,0,0,0,0,0,0
1523133172.550000,64,59,30,24,1,0,1,1,2,2,11,15,0,0,1,0,6,6,4,4,2,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0
1523133172.600000,52,67,17,23,0,1,1,1,0,1,11,12,2,2,0,3,4,4,10,9,0,2,0,0,1,2,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0
1523133172.650000,67,58,14,15,1,1,3,3,2,2,16,15,0,0,6,1,9,7,6,7,4,1,0,0,1,0,0,0,0,0,0,0,4,5,1,1,0,0,0,0,0,0
1523133172.700000,78,56,19,14,1,1,3,2,4,1,16,11,4,4,2,2,5,6,6,6,6,0,1,1,0,0,0,0,0,0,0,0,10,8,1,0,0,0,0,0,0,0
1523133172.750000,75,64,32,26,2,2,3,3,4,4,9,11,4,3,2,0,4,4,4,3,5,0,0,0,0,0,0,0,0,0,0,0,5,7,1,1,0,0,0,0,0,0
1523133172.800000,61,59,20,25,0,0,2,2,2,4,18,10,5,6,0,2,5,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0
1523133172.850000,68,68,19,25,2,2,3,4,3,2,14,15,2,1,2,0,3,3,8,8,6,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0
1523133172.900000,70,52,17,16,3,2,1,1,1,3,22,12,4,4,0,2,10,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0
