date_time,total_http,select_http,SELECT_http,INSERT_http,insert_http,UPDATE_http,update_http,DELETE_http,delete_http,commit;_http,SHOW_http,SET_http,/bin_http,#_http,http_total_longReq,http_adjustLoad
1523128253.000000,2.419986,0.000000,2.359985,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.419986
1523128253.050000,3.340002,0.000000,3.000008,0.200000,0.000000,0.139995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.340002
1523128253.100000,4.240036,0.000000,3.900042,0.219994,0.000000,0.120001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.240036
1523128253.150000,2.720023,0.000000,2.480026,0.160003,0.000000,0.079994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.720023
1523128253.200000,2.940023,0.000000,2.880018,0.060005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.940023
1523128253.250000,9.379997,0.000000,8.379997,0.060001,0.000000,0.939999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.379997
1523128253.300000,20.639991,0.000000,19.659991,0.060001,0.000000,0.919998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.639991
1523128253.350000,15.720013,0.000000,14.800011,0.480005,0.000000,0.439997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.720013
1523128253.400000,4.240011,0.000000,3.740020,0.240001,0.000000,0.239992,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.240011
1523128253.450000,2.620009,0.000000,2.460011,0.139999,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.620009
1523128253.500000,1.100006,0.000000,0.960011,0.079999,0.000000,0.059996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.100006
1523128253.550000,2.399993,0.000000,2.019995,0.099998,0.000000,0.280001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.399993
1523128253.600000,6.819994,0.000000,5.819994,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.819994
1523128253.650000,5.940008,0.000000,5.520010,0.000000,0.000000,0.419998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.940008
1523128253.700000,0.640003,0.000000,0.640003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.640003
1523128253.750000,0.780015,0.000000,0.780015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.780015
1523128253.800000,6.699986,0.000000,6.359982,0.340003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.699986
1523128253.850000,5.080010,0.000000,4.440008,0.440002,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.080010
1523128253.900000,2.980000,0.000000,2.739993,0.120001,0.000000,0.120006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.980000
