date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,SubmitStory_http_start,SubmitStory_http_end,StoreStory_http_start,StoreStory_http_end,ViewComment_http_start,ViewComment_http_end,PostComment_http_start,PostComment_http_end,StoreComment_http_start,StoreComment_http_end,ModerateComment_http_start,ModerateComment_http_end,StoreModeratorLog_http_start,StoreModeratorLog_http_end,ReviewStories_http_start,ReviewStories_http_end,AcceptStory_http_start,AcceptStory_http_end,RejectStory_http_start,RejectStory_http_end,Search_http_start,Search_http_end,RegisterUser_http_start,RegisterUser_http_end,Author_http_start,Author_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523128253.000000,51,49,12,12,0,0,3,3,4,4,13,11,1,1,2,2,9,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,3,3,0,0,0,0,0,0
1523128253.050000,82,82,9,9,0,0,1,1,4,4,23,23,1,1,2,2,24,24,0,0,9,9,0,0,0,0,2,2,1,1,0,0,3,3,3,3,0,0,0,0,0,0
1523128253.100000,85,85,9,9,1,1,2,1,4,4,40,41,1,1,0,0,4,4,0,0,18,18,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
1523128253.150000,64,64,7,7,1,1,2,3,0,0,28,27,1,1,0,0,9,9,0,0,12,12,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
1523128253.200000,63,59,12,12,0,0,0,0,2,2,23,23,1,1,2,2,14,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,0,0,0,0,0,0
1523128253.250000,44,33,9,9,0,0,1,1,2,2,19,12,2,2,0,0,5,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0
1523128253.300000,45,36,5,5,2,2,1,1,2,2,19,14,2,2,0,0,5,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,1,0,0,0,0
1523128253.350000,104,117,6,5,2,2,2,2,2,2,46,56,0,0,0,0,18,24,0,0,15,12,0,0,3,2,0,0,0,0,0,0,6,8,4,4,0,0,0,0,0,0
1523128253.400000,86,95,4,5,1,1,1,1,0,0,33,35,1,1,2,2,23,21,0,0,6,12,0,0,4,5,0,0,3,3,0,0,5,5,3,4,0,0,0,0,0,0
1523128253.450000,63,64,11,10,2,2,1,1,2,2,17,19,0,0,2,2,14,15,0,0,3,3,0,0,5,5,0,0,0,0,0,0,5,4,0,0,1,1,0,0,0,0
