date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,http_total_longReq,http_adjustLoad
1523128992.000000,283.619996,10.840004,0.000000,0.000000,1.419998,0.000000,2.559998,222.940002,40.439995,5.419999,0.000000,0.000000,0.000000,0.000000,0.000000,137.939999,145.679997
1523128992.050000,283.920016,8.999996,0.000000,0.000000,1.580006,0.000000,4.020000,228.660004,36.360004,4.300006,0.000000,0.000000,0.000000,0.000000,0.000000,140.320000,143.600017
1523128992.100000,284.300032,7.079996,0.000000,0.780000,0.760002,0.000000,4.980003,228.220016,36.600006,5.880008,0.000000,0.000000,0.000000,0.000000,0.000000,139.940002,144.360029
1523128992.150000,284.879993,8.279991,0.000000,0.520004,0.000000,0.000000,2.959999,227.160011,38.699986,7.260002,0.000000,0.000000,0.000000,0.000000,0.000000,139.000000,145.879993
1523128992.200000,283.700021,9.120003,0.000000,1.120003,0.000000,0.000000,1.340002,224.840012,39.840004,7.439998,0.000000,0.000000,0.000000,0.000000,0.000000,139.300003,144.400018
1523128992.250000,284.619987,14.019993,0.000000,1.659996,0.959999,0.000000,1.480000,222.000000,38.959999,5.540001,0.000000,0.000000,0.000000,0.000000,0.000000,139.740002,144.879986
1523128992.300000,284.219994,18.340001,0.000000,0.000000,1.680000,0.000000,2.340000,221.339996,36.060001,4.459994,0.000000,0.000000,0.000000,0.000000,0.000000,141.000000,143.219994
1523128992.350000,283.579991,12.760006,0.000000,0.280003,2.840000,0.000000,2.000000,220.959988,39.699993,5.040002,0.000000,0.000000,0.000000,0.000000,0.000000,141.980000,141.599992
1523128992.400000,281.859980,13.999989,0.000000,0.000000,3.180004,0.000000,1.379997,218.099998,39.819996,5.379995,0.000000,0.000000,0.000000,0.000000,0.000000,141.279999,140.579981
1523128992.450000,283.000012,16.260004,0.000000,0.000000,3.780003,0.000000,1.180000,218.540009,39.259998,3.979999,0.000000,0.000000,0.000000,0.000000,0.000000,141.720001,141.280011
1523128992.500000,282.859978,15.180000,0.000000,0.480000,2.399998,0.000000,1.680000,221.699989,38.739990,2.680000,0.000000,0.000000,0.000000,0.000000,0.000000,142.099998,140.759979
1523128992.550000,285.919989,13.359995,0.000000,1.000000,2.100002,0.000000,3.280003,222.819996,41.379997,1.979996,0.000000,0.000000,0.000000,0.000000,0.000000,140.880001,145.039988
1523128992.600000,289.020012,16.240005,0.000000,0.560001,1.299999,0.000000,5.440002,227.580006,36.499996,1.400002,0.000000,0.000000,0.000000,0.000000,0.000000,141.919998,147.100014
1523128992.650000,289.140023,21.500010,0.000000,0.000000,0.740005,0.000000,5.779999,226.060005,31.739998,3.320005,0.000000,0.000000,0.000000,0.000000,0.000000,140.120003,149.020020
1523128992.700000,290.079999,21.119993,0.000000,0.000000,1.820000,0.000000,5.779999,223.020008,33.099998,5.240001,0.000000,0.000000,0.000000,0.000000,0.000000,138.260002,151.819997
1523128992.750000,288.699999,16.100009,0.000000,0.000000,0.340000,0.000000,6.920002,224.000000,37.919994,3.419993,0.000000,0.000000,0.000000,0.000000,0.000000,137.939999,150.760000
1523128992.800000,290.179995,10.220007,0.000000,0.979996,1.000000,0.000000,8.299995,226.599991,38.100010,4.979996,0.000000,0.000000,0.000000,0.000000,0.000000,136.580002,153.599993
1523128992.850000,290.200015,11.000002,0.000000,1.000000,0.760002,0.000000,6.419998,229.340004,34.700008,6.980000,0.000000,0.000000,0.000000,0.000000,0.000000,137.800003,152.400012
1523128992.900000,285.220009,9.900004,0.000000,0.979999,0.520000,0.000000,5.760006,228.660000,33.399998,6.000002,0.000000,0.000000,0.000000,0.000000,0.000000,138.739998,146.480011
1523128992.950000,289.680000,8.280003,0.000000,0.359997,1.639999,0.000000,2.340000,230.080006,40.459999,6.519997,0.000000,0.000000,0.000000,0.000000,0.000000,138.139999,151.540001
1523128993.000000,290.200017,10.480002,0.000000,1.000000,2.160000,0.000000,2.000000,232.179996,36.960011,5.420008,0.000000,0.000000,0.000000,0.000000,0.000000,137.300003,152.900014
1523128993.050000,290.400003,10.680005,0.000000,0.919998,1.000000,0.000000,2.299999,232.800003,37.799995,4.900002,0.000000,0.000000,0.000000,0.000000,0.000000,136.980000,153.420004
1523128993.100000,289.539995,9.620006,0.000000,0.439999,0.199997,0.000000,3.059994,228.880005,39.579998,7.759997,0.000000,0.000000,0.000000,0.000000,0.000000,137.000000,152.539995
1523128993.150000,290.020000,6.739995,0.000000,1.820000,2.180000,0.000000,2.279999,229.240002,40.600002,7.160002,0.000000,0.000000,0.000000,0.000000,0.000000,136.299999,153.720000
1523128993.200000,290.340001,7.499996,0.000000,1.640003,2.820004,0.000000,2.660000,230.300003,39.399994,6.020001,0.000000,0.000000,0.000000,0.000000,0.000000,136.000000,154.340001
1523128993.250000,288.939992,10.319993,0.000000,0.000000,1.480000,0.000000,1.440002,229.419994,42.780006,3.499996,0.000000,0.000000,0.000000,0.000000,0.000000,136.000000,152.939992
1523128993.300000,291.219986,12.559993,0.000000,0.000000,0.580002,0.000000,2.180000,226.539997,46.879993,2.480000,0.000000,0.000000,0.000000,0.000000,0.000000,134.739994,156.479992
1523128993.350000,290.019975,9.839997,0.000000,0.000000,0.000000,0.000000,2.779999,225.799992,49.319992,2.279995,0.000000,0.000000,0.000000,0.000000,0.000000,135.279999,154.739976
1523128993.400000,289.960003,10.139999,0.000000,0.000000,0.000000,0.000000,2.000000,228.720001,46.220001,2.880001,0.000000,0.000000,0.000000,0.000000,0.000000,138.020004,151.939999
1523128993.450000,287.920009,7.640005,0.000000,0.000000,0.000000,0.000000,0.440002,227.680000,46.139996,6.020005,0.000000,0.000000,0.000000,0.000000,0.000000,139.120003,148.800006
1523128993.500000,289.799991,8.980002,0.000000,1.300003,0.879997,0.000000,0.660000,223.399994,45.219997,9.359997,0.000000,0.000000,0.000000,0.000000,0.000000,140.879993,148.919997
1523128993.550000,287.599996,9.199994,0.000000,2.759998,0.459999,0.000000,1.000000,227.000000,40.080002,7.100002,0.000000,0.000000,0.000000,0.000000,0.000000,142.000000,145.599996
1523128993.600000,285.879991,8.760010,0.000000,1.799999,0.680000,0.000000,0.439999,228.859989,38.759991,6.580003,0.000000,0.000000,0.000000,0.000000,0.000000,140.739994,145.139997
1523128993.650000,286.299984,9.779999,0.000000,1.079998,1.720001,0.000000,0.000000,227.659992,39.819988,6.240005,0.000000,0.000000,0.000000,0.000000,0.000000,139.580002,146.719982
1523128993.700000,286.739998,10.399989,0.000000,1.920002,0.000000,0.000000,1.420002,229.000004,38.540001,5.460000,0.000000,0.000000,0.000000,0.000000,0.000000,140.480000,146.259998
1523128993.750000,288.739983,11.859997,0.000000,0.019997,0.000000,0.000000,2.160000,231.179989,39.520000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,139.779995,148.959988
1523128993.800000,289.379994,12.599986,0.000000,0.000000,0.120001,0.000000,3.700001,230.840008,38.840000,3.279999,0.000000,0.000000,0.000000,0.000000,0.000000,140.000000,149.379994
1523128993.850000,288.920001,12.299995,0.000000,0.899997,0.000000,0.000000,2.600002,230.560001,38.480007,4.079998,0.000000,0.000000,0.000000,0.000000,0.000000,139.119999,149.800002
1523128993.900000,288.980014,17.140006,0.000000,0.000000,0.500000,0.000000,1.060001,231.240005,34.739998,4.300003,0.000000,0.000000,0.000000,0.000000,0.000000,138.860001,150.120013
1523128993.950000,289.140007,16.539997,0.000000,0.120003,1.700001,0.000000,1.020000,229.860001,36.100002,3.800003,0.000000,0.000000,0.000000,0.000000,0.000000,139.000000,150.140007
1523128994.000000,289.139999,14.539994,0.000000,0.659999,2.700001,0.000000,3.320004,228.200001,36.139999,3.580002,0.000000,0.000000,0.000000,0.000000,0.000000,138.039997,151.100002
1523128994.050000,288.860002,12.800007,0.000000,0.000000,3.759999,0.000000,4.579998,224.859997,37.719997,5.140003,0.000000,0.000000,0.000000,0.000000,0.000000,138.300003,150.559999
1523128994.100000,288.659985,11.560001,0.000000,1.520000,1.999992,0.000000,3.799995,223.819992,40.279999,5.680004,0.000000,0.000000,0.000000,0.000000,0.000000,139.939991,148.719994
1523128994.150000,289.000005,7.459992,0.000000,1.879997,2.739998,0.000000,2.620003,225.760006,39.960007,8.580002,0.000000,0.000000,0.000000,0.000000,0.000000,140.639999,148.360005
1523128994.200000,289.839978,6.719994,0.000000,2.000000,2.919998,0.000000,2.480000,228.299995,38.679993,8.739998,0.000000,0.000000,0.000000,0.000000,0.000000,140.000000,149.839978
