date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,http_total_longReq,http_adjustLoad
1523128992.000000,130.060026,9.780014,0.000000,0.000000,1.719999,0.000000,3.380001,71.800011,38.200007,5.179994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.060026
1523128992.050000,125.500003,7.539997,0.000000,0.220000,1.000000,0.000000,4.559998,71.820007,35.919998,4.440002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,125.500003
1523128992.100000,128.560016,7.639998,0.000000,1.000000,0.280003,0.000000,4.440005,71.760005,36.980000,6.460005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.560016
1523128992.150000,128.899980,8.280003,0.000000,0.359997,0.000000,0.000000,1.759995,71.819993,38.839999,7.839993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.899980
1523128992.200000,131.759991,10.820004,0.000000,1.739998,0.419998,0.000000,1.000000,71.719979,39.800002,6.260010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.759991
1523128992.250000,134.180009,16.559997,0.000000,0.660000,0.939999,0.000000,1.959999,71.860006,37.180008,5.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.180009
1523128992.300000,134.300026,16.040008,0.000000,0.240002,2.040001,0.000000,2.339998,71.660018,37.360001,4.619999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.300026
1523128992.350000,132.840006,11.800003,0.000000,0.000000,3.460001,0.000000,1.399994,71.820008,39.079998,5.280002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.840006
1523128992.400000,137.099972,16.319990,0.000000,0.000000,3.259998,0.000000,1.599998,71.940001,39.619984,4.360001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,137.099972
1523128992.450000,132.599999,14.059998,0.000000,0.000000,2.880001,0.000000,1.019997,71.580005,39.020000,4.039999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.599999
1523128992.500000,133.599980,15.159996,0.000000,0.939999,2.239998,0.000000,2.399998,71.859998,39.419994,1.579998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.599980
1523128992.550000,134.340001,13.600010,0.000000,1.000000,2.200000,0.000000,4.180000,71.759998,39.739992,1.860001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.340001
1523128992.600000,132.019986,18.859992,0.000000,0.059998,0.239998,0.000000,6.240002,71.759993,33.220001,1.640003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.019986
1523128992.650000,136.959962,21.939992,0.000000,0.000000,1.699997,0.000000,5.119999,71.619982,31.939991,4.640001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,136.959962
1523128992.700000,137.339992,19.139998,0.000000,0.000000,0.799999,0.000000,6.280003,71.779991,35.519998,3.820003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,137.339992
1523128992.750000,135.399995,12.160006,0.000000,0.439999,0.780003,0.000000,8.179998,71.779995,37.679993,4.380002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.399995
1523128992.800000,133.500000,9.599994,0.000000,1.000000,1.000000,0.000000,7.400002,71.879995,37.160006,5.460003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.500000
1523128992.850000,129.939995,11.119999,0.000000,1.199997,0.259998,0.000000,6.500004,71.860003,31.679997,7.319996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.939995
1523128992.900000,128.200018,9.120002,0.000000,0.239998,1.139999,0.000000,3.440002,71.780006,36.900013,5.579997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.200018
1523128992.950000,130.360003,7.359998,0.000000,0.820000,2.099998,0.000000,2.000000,71.820009,40.199996,6.060001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.360003
1523128993.000000,128.220013,10.679999,0.000000,1.000000,1.480000,0.000000,2.000000,71.740016,36.560001,4.759996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.220013
1523128993.050000,130.359980,10.559986,0.000000,0.440002,0.700001,0.000000,2.779999,71.819986,37.540001,6.520004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.359980
1523128993.100000,132.160014,8.239997,0.000000,1.219997,0.599998,0.000000,2.800002,71.820003,40.800013,6.680004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.160014
1523128993.150000,132.160000,6.319988,0.000000,2.020000,3.160004,0.000000,2.139999,71.860004,39.240002,7.420002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.160000
1523128993.200000,129.259980,8.559984,0.000000,0.579998,1.720001,0.000000,2.400002,71.680009,39.779993,4.539993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.259980
1523128993.250000,133.440007,11.819992,0.000000,0.000000,1.000000,0.000000,1.120003,71.760010,45.340001,2.400002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.440007
1523128993.300000,136.420006,11.059983,0.000000,0.000000,0.100002,0.000000,2.920002,71.680006,48.060010,2.600002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,136.420006
1523128993.350000,133.800024,9.140006,0.000000,0.000000,0.000000,0.000000,2.300000,71.880017,47.940000,2.540001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.800024
1523128993.400000,130.460027,9.400009,0.000000,0.000000,0.000000,0.000000,1.439999,71.579997,45.180021,2.860001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.460027
1523128993.450000,135.679997,7.359999,0.000000,0.240005,0.340000,0.000000,0.100002,71.719985,47.140007,8.779999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.679997
1523128993.500000,136.100020,9.480003,0.000000,2.239998,0.980000,0.000000,1.000000,71.960004,42.080009,8.360006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,136.100020
1523128993.550000,129.760008,9.319992,0.000000,2.720001,0.160000,0.000000,0.960003,71.799995,38.440016,6.360001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.760008
1523128993.600000,128.900008,8.620003,0.000000,1.000000,1.160004,0.000000,0.000000,71.760005,39.520004,6.839993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.900008
1523128993.650000,128.540012,10.280003,0.000000,1.539997,1.020004,0.000000,0.360001,71.840005,37.920001,5.580002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.540012
1523128993.700000,129.059976,9.839996,0.000000,0.959999,0.000000,0.000000,2.000000,71.819992,39.939988,4.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.059976
1523128993.750000,130.300026,13.120005,0.000000,0.000000,0.100002,0.000000,2.980003,71.920017,38.220000,3.959998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.300026
1523128993.800000,129.639997,10.980010,0.000000,0.460003,0.000000,0.000000,3.339996,71.659994,39.899994,3.299999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.639997
1523128993.850000,129.059980,14.979988,0.000000,0.420002,0.000000,0.000000,1.640002,71.840001,35.879989,4.299998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.059980
1523128993.900000,129.599992,17.059987,0.000000,0.000000,1.139999,0.000000,0.940005,71.900002,34.799999,3.759998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.599992
1523128993.950000,131.820000,15.740002,0.000000,0.559998,2.279999,0.000000,1.799999,71.839993,35.980007,3.620003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.820000
1523128994.000000,133.119980,13.279984,0.000000,0.159998,3.160000,0.000000,4.060001,71.839991,36.100001,4.520004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.119980
1523128994.050000,136.879997,12.759992,0.000000,0.460003,2.700001,0.000000,4.859996,71.739997,39.280007,5.080002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,136.879997
1523128994.100000,134.979995,8.760005,0.000000,1.880001,2.520000,0.000000,2.660000,71.819999,40.299995,7.039994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.979995
1523128994.150000,134.299998,7.039997,0.000000,1.980000,2.939999,0.000000,2.600002,71.900008,38.879993,8.959999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.299998
1523128994.200000,131.119996,8.380011,0.000000,1.959999,3.319995,0.000000,2.099997,71.539990,36.520009,7.299995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.119996
1523128994.250000,121.999998,5.800000,0.000000,0.940002,5.259994,0.000000,1.519998,71.719999,31.580008,5.179997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.999998
1523128994.300000,117.059981,6.739994,0.000000,0.459999,1.119998,0.000000,2.000000,71.639999,31.319991,3.780000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117.059981
1523128994.350000,117.359989,6.859996,0.000000,0.080002,0.899994,0.000000,2.399998,71.820004,29.839993,5.460003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117.359989
1523128994.400000,127.659986,8.919993,0.000000,2.000000,0.599998,0.000000,3.179996,71.879989,32.400009,8.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,127.659986
1523128994.450000,133.899961,11.899992,0.000000,2.459996,1.840000,0.000000,2.839996,71.699981,32.339997,10.819999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.899961
1523128994.500000,138.039970,13.519987,0.000000,0.159996,3.960006,0.000000,2.500000,71.739988,34.119996,12.039997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,138.039970
1523128994.550000,136.439992,12.940002,0.000000,0.060001,4.039997,0.000000,2.000000,71.879997,32.240001,13.279993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,136.439992
1523128994.600000,136.799975,14.799994,0.000000,1.080002,3.779999,0.000000,1.199993,71.800004,30.819989,13.319995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,136.799975
1523128994.650000,132.359998,13.100002,0.000000,1.979996,2.620003,0.000000,1.760002,71.819993,28.799999,12.280003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.359998
1523128994.700000,132.339997,14.120003,0.000000,0.419998,1.299995,0.000000,2.919998,71.880005,34.019998,7.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.339997
