date_time,total_http_start,total_http_end,select_http_start,select_http_end,SELECT_http_start,SELECT_http_end,INSERT_http_start,INSERT_http_end,insert_http_start,insert_http_end,UPDATE_http_start,UPDATE_http_end,update_http_start,update_http_end,DELETE_http_start,DELETE_http_end,delete_http_start,delete_http_end,commit;_http_start,commit;_http_end,SHOW_http_start,SHOW_http_end,SET_http_start,SET_http_end,/bin_http_start,/bin_http_end,#_http_start,#_http_end
1523131354.800000,106,104,0,0,88,86,8,9,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131354.850000,94,96,0,0,77,79,6,5,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131354.900000,117,118,0,0,94,95,6,6,0,0,16,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131354.950000,125,116,0,0,110,101,1,2,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.000000,98,105,0,0,81,88,3,3,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.050000,120,117,0,0,101,98,12,11,0,0,6,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.100000,126,128,0,0,121,123,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.150000,85,78,0,0,75,68,9,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.200000,178,141,0,0,176,139,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.250000,123,130,0,0,120,127,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.300000,108,140,0,0,103,135,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.350000,114,119,0,0,105,109,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.400000,112,114,0,0,101,104,10,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.450000,104,103,0,0,84,83,15,16,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.500000,112,109,0,0,93,90,9,9,0,0,10,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.550000,117,116,0,0,103,102,7,6,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.600000,111,112,0,0,104,105,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.650000,110,109,0,0,94,93,13,13,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.700000,109,117,0,0,87,94,9,10,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.750000,110,106,0,0,93,90,3,2,0,0,13,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.800000,103,105,0,0,84,85,10,11,0,0,8,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.850000,123,118,0,0,102,98,15,14,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.900000,101,104,0,0,84,87,8,8,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131355.950000,106,93,0,0,102,89,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.000000,105,111,0,0,98,103,6,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.050000,96,106,0,0,81,92,12,11,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.100000,110,94,0,0,92,76,9,10,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.150000,120,125,0,0,117,122,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.200000,111,117,0,0,97,103,8,9,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.250000,118,111,0,0,107,100,6,6,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.300000,114,115,0,0,107,108,4,3,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.350000,87,77,0,0,82,72,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.400000,130,88,0,0,129,87,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.450000,133,128,0,0,132,127,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.500000,110,114,0,0,110,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.550000,1,67,0,0,1,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.600000,97,59,0,0,95,58,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.650000,166,119,0,0,164,117,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.700000,113,109,0,0,112,108,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.750000,104,103,0,0,103,101,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.800000,114,114,0,0,113,114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.850000,101,102,0,0,101,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.900000,100,109,0,0,100,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131356.950000,117,116,0,0,116,115,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.000000,86,101,0,0,85,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.050000,92,100,0,0,91,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.100000,86,98,0,0,85,97,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.150000,109,109,0,0,107,107,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.200000,99,101,0,0,99,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.250000,105,111,0,0,105,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.300000,97,102,0,0,96,101,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.350000,112,119,0,0,110,117,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.400000,114,111,0,0,112,109,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.450000,107,109,0,0,105,107,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.500000,104,116,0,0,99,111,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.550000,90,74,0,0,87,71,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.600000,113,127,0,0,113,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.650000,97,108,0,0,94,105,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.700000,110,115,0,0,97,101,12,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.750000,104,93,0,0,92,82,7,7,0,0,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.800000,135,126,0,0,131,122,1,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.850000,118,133,0,0,107,122,11,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.900000,114,116,0,0,104,105,6,7,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131357.950000,117,105,0,0,107,96,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.000000,122,120,0,0,116,114,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.050000,96,102,0,0,91,96,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.100000,91,100,0,0,78,88,12,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.150000,115,109,0,0,99,93,15,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.200000,122,119,0,0,111,108,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.250000,132,123,0,0,124,115,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.300000,115,128,0,0,110,123,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.350000,125,123,0,0,112,110,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.400000,116,119,0,0,98,101,12,13,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.450000,109,109,0,0,92,92,10,10,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.500000,125,124,0,0,116,115,2,2,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.550000,114,107,0,0,108,101,3,3,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.600000,116,119,0,0,111,114,4,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.650000,116,115,0,0,109,107,4,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.700000,109,109,0,0,96,97,8,7,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.750000,103,92,0,0,100,89,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.800000,68,77,0,0,65,74,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.850000,95,97,0,0,90,92,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.900000,113,125,0,0,103,114,6,6,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131358.950000,132,125,0,0,114,108,6,6,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.000000,116,120,0,0,106,110,5,5,0,0,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.050000,124,121,0,0,103,100,11,11,0,0,9,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.100000,134,136,0,0,123,124,9,9,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.150000,111,107,0,0,98,94,12,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.200000,97,93,0,0,89,86,5,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.250000,124,122,0,0,124,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.300000,99,97,0,0,99,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.350000,21,16,0,0,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.750000,96,104,0,0,87,95,6,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.800000,25,19,0,0,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.900000,11,18,0,0,9,16,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131359.950000,109,113,0,0,101,105,6,6,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.000000,104,110,0,0,92,98,8,8,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.050000,118,111,0,0,100,93,17,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.100000,100,108,0,0,90,97,8,9,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.150000,94,95,0,0,69,71,21,20,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.200000,71,72,0,0,24,24,28,29,0,0,18,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.250000,64,62,0,0,18,17,30,30,0,0,14,13,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.300000,87,89,0,0,38,39,16,16,0,0,31,32,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.350000,81,78,0,0,42,40,26,25,0,0,10,10,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.400000,136,129,0,0,124,117,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.450000,69,57,0,0,68,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.500000,183,144,0,0,183,143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.550000,118,131,0,0,116,130,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.600000,116,127,0,0,113,124,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.650000,115,94,0,0,113,91,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.700000,125,133,0,0,120,129,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.750000,106,103,0,0,104,101,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.800000,95,90,0,0,95,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.850000,86,108,0,0,84,106,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.900000,91,100,0,0,89,98,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131360.950000,107,122,0,0,103,118,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.000000,115,121,0,0,108,113,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.050000,126,128,0,0,112,114,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.100000,128,126,0,0,114,112,5,5,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.150000,105,111,0,0,79,85,7,7,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.200000,87,85,0,0,48,47,25,24,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.250000,93,88,0,0,73,68,18,18,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.300000,115,115,0,0,100,100,9,9,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.350000,110,114,0,0,98,102,9,9,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.400000,105,105,0,0,92,92,12,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.450000,115,112,0,0,100,97,13,13,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.500000,107,110,0,0,92,94,9,10,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.550000,118,119,0,0,103,104,3,3,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.600000,105,102,0,0,77,75,12,12,0,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.650000,118,113,0,0,106,101,4,3,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.700000,115,121,0,0,102,109,4,4,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.750000,106,106,0,0,96,95,1,2,0,0,8,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.800000,96,100,0,0,87,90,6,6,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.850000,108,105,0,0,99,96,7,7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.900000,113,104,0,0,104,96,6,6,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131361.950000,99,100,0,0,93,94,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.000000,116,104,0,0,106,94,7,7,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.050000,107,114,0,0,104,111,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.100000,109,114,0,0,109,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.150000,113,112,0,0,110,109,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.200000,89,97,0,0,72,79,16,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.250000,115,112,0,0,94,92,19,18,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.300000,97,98,0,0,93,94,1,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.350000,129,131,0,0,113,115,4,3,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.400000,108,104,0,0,90,86,9,10,0,0,8,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.450000,129,128,0,0,118,116,7,7,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.500000,115,118,0,0,112,116,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.550000,113,109,0,0,106,102,6,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.600000,106,110,0,0,93,97,5,5,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.650000,109,109,0,0,84,84,2,2,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.700000,69,52,0,0,63,46,4,3,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.750000,124,135,0,0,120,131,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.800000,106,112,0,0,102,108,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.850000,111,109,0,0,107,105,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.900000,139,125,0,0,137,123,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131362.950000,106,120,0,0,97,110,7,8,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131363.000000,115,118,0,0,113,117,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131363.050000,98,99,0,0,86,87,7,8,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131363.100000,91,77,0,0,83,69,6,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131363.150000,111,115,0,0,110,114,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131363.200000,116,116,0,0,106,106,8,7,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131363.250000,105,118,0,0,94,107,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131363.300000,99,97,0,0,85,83,12,12,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131363.350000,103,102,0,0,88,87,13,14,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131363.400000,117,108,0,0,107,98,8,7,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523131363.450000,108,111,0,0,102,105,3,4,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523131363.500000,103,104,0,0,96,97,3,2,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
