date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,Browse_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,BrowseStoriesInCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,ViewComment_http_out_rs,Search_http_out_rs,SearchInStories_http_out_rs,SearchInComments_http_out_rs,SearchInUsers_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523130470.000000,0.212750,0.143500,0.000000,0.000000,0.000000,0.000000,0.194000,0.713000,0.154500,0.016667,0.000000,0.000000,0.000000,0.000000,0.000000,0.500636,0.041000,0.000000,0.000000,0.057000,0.000000,0.128000,1.146500,0.346500,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000
1523130470.050000,0.139643,0.037000,0.000000,0.000000,0.008000,0.000000,0.052000,0.564000,0.246333,0.185000,0.000000,0.000000,0.000000,0.000000,0.000000,0.290786,0.082250,0.000000,0.000000,0.000000,0.000000,0.000000,0.685000,0.188500,0.124000,0.000000,0.000000,0.000000,0.000000,0.000000
1523130470.100000,0.236421,0.058286,0.000000,0.000000,0.000000,0.000000,0.000000,0.530600,0.238333,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.335000,0.080750,0.000000,0.000000,0.008000,0.000000,0.154000,0.853286,0.309000,0.025500,0.000000,0.000000,0.000000,0.000000,0.000000
1523130470.150000,0.183250,0.046000,0.000000,0.000000,0.000000,0.000000,0.037500,0.492667,0.155000,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.384718,0.084778,0.000000,0.000000,0.000000,0.000000,0.113500,0.697091,0.403231,0.276000,0.000000,0.000000,0.000000,0.000000,0.000000
1523130470.200000,0.249958,0.055000,0.000000,0.000000,0.037000,0.000000,0.134000,0.877500,0.338250,0.069500,0.000000,0.000000,0.000000,0.000000,0.000000,0.252750,0.067556,0.000000,0.000000,0.000000,0.000000,0.042000,0.630222,0.209429,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000
1523130470.250000,0.106667,0.076200,0.000000,0.091000,0.000000,0.000000,0.000000,0.314000,0.083000,0.091000,0.000000,0.000000,0.000000,0.000000,0.000000,0.458200,0.043250,0.000000,0.000000,0.037000,0.000000,0.000000,1.174200,0.182500,0.062000,0.000000,0.000000,0.000000,0.000000,0.000000
1523130470.300000,0.387053,0.062000,0.000000,0.000000,0.095000,0.000000,0.335000,1.285000,0.306556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.201000,0.101000,0.000000,0.000000,0.000000,0.000000,0.113000,0.312500,0.241000,0.126000,0.000000,0.000000,0.000000,0.000000,0.000000
1523130470.350000,0.327661,0.094823,0.000000,0.098500,0.135000,0.000000,0.213000,0.870538,0.316385,0.048000,0.000000,0.000000,0.000000,0.000000,0.000000,0.312923,0.060000,0.000000,0.091000,0.000000,0.000000,0.155000,0.722111,0.306500,0.059714,0.000000,0.000000,0.000000,0.000000,0.000000
1523130470.400000,0.215920,0.057571,0.000000,0.000000,0.007000,0.000000,0.000000,0.420667,0.254000,0.144000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298321,0.063750,0.000000,0.000000,0.051000,0.000000,0.000000,0.600727,0.189750,0.124667,0.000000,0.000000,0.000000,0.000000,0.000000
1523130470.450000,0.498040,0.067000,0.000000,0.181000,0.000000,0.000000,0.234000,0.856333,0.385222,0.790750,0.000000,0.000000,0.000000,0.000000,0.000000,0.259960,0.071833,0.000000,0.098500,0.000000,0.000000,0.000000,0.783167,0.246333,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000
1523130470.500000,0.246120,0.073538,0.000000,0.098500,0.055000,0.000000,0.000000,1.001000,0.235000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.379348,0.089625,0.000000,0.000000,0.135000,0.000000,0.166000,1.276000,0.227500,0.104250,0.000000,0.000000,0.000000,0.000000,0.000000
