date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,http_total_longReq,http_adjustLoad
1523130470.000000,5888.919998,3298.959999,0.000000,63.000000,100.320000,0.000000,100.200001,1069.040001,655.320000,408.799999,0.000000,0.000000,0.000000,0.000000,193.279999,5781.299999,107.619999
1523130470.050000,5896.460007,3303.420006,0.000000,63.000000,101.740002,0.000000,101.319996,1067.260002,655.540001,410.180000,0.000000,0.000000,0.000000,0.000000,194.000000,5783.880009,112.579998
1523130470.100000,5889.820000,3301.539993,0.000000,63.180000,101.099998,0.000000,100.020000,1065.020008,653.959999,411.000000,0.000000,0.000000,0.000000,0.000000,194.000000,5779.339996,110.480003
1523130470.150000,5888.060001,3300.279999,0.000000,64.180000,101.000000,0.000000,100.000000,1067.100002,653.259998,409.160004,0.000000,0.000000,0.000000,0.000000,193.079998,5779.460003,108.599998
1523130470.200000,5890.080002,3301.840008,0.000000,65.000000,101.000000,0.000000,100.520000,1067.419998,651.919994,408.000000,0.000000,0.000000,0.000000,0.000000,194.380001,5779.140003,110.939999
1523130470.250000,5897.819996,3304.580002,0.000000,65.000000,101.000000,0.000000,101.000000,1068.439999,652.559998,409.839996,0.000000,0.000000,0.000000,0.000000,195.400002,5784.879997,112.939999
1523130470.300000,5898.839996,3303.259995,0.000000,65.000000,101.000000,0.000000,100.660000,1070.240002,651.600002,411.079998,0.000000,0.000000,0.000000,0.000000,196.000000,5786.020000,112.819996
1523130470.350000,5883.999989,3301.079990,0.000000,65.000000,101.000000,0.000000,99.239998,1069.699989,643.240009,409.420002,0.000000,0.000000,0.000000,0.000000,195.320000,5774.520000,109.479988
1523130470.400000,5878.739979,3299.059990,0.000000,65.000000,101.000000,0.000000,98.439999,1070.699997,644.059998,406.179996,0.000000,0.000000,0.000000,0.000000,194.299999,5768.519981,110.219997
1523130470.450000,5878.900009,3298.420002,0.000000,64.799999,101.799999,0.000000,98.000000,1067.000008,647.260006,406.599998,0.000000,0.000000,0.000000,0.000000,195.019997,5770.460007,108.440002
1523130470.500000,5874.139988,3294.619995,0.000000,64.000000,102.000000,0.000000,97.680000,1066.960003,648.340000,406.679993,0.000000,0.000000,0.000000,0.000000,193.859997,5771.959988,102.180000
1523130470.550000,5873.179996,3294.360001,0.000000,64.000000,102.000000,0.000000,97.099998,1066.940006,648.779991,406.000000,0.000000,0.000000,0.000000,0.000000,194.000000,5771.780006,101.399990
