timestamp,pit
1542422159250,20523.625
1542422159300,25246.56
1542422159350,39444.227
1542422159400,38953.965
1542422159450,26307.904
1542422159850,4632.7524
1542422159900,8564.46
1542422159950,8002.1245
1542422160000,11231.272
1542422163000,2650.0
1542422163300,1535.0
1542422163350,1084.0
1542422163400,1513.0
1542422163550,254.0
1542422163600,473.33334
1542422163650,1186.5
1542422163700,1029.0
1542422163750,1845.3334
1542422163800,567.6
1542422163850,377.66666
1542422163900,726.6667
1542422163950,839.3333
1542422164000,1007.3333
1542422164050,364.0
1542422164100,1641.0
1542422164150,905.0
1542422164200,617.2
1542422164250,936.0
1542422164300,143.0
1542422164350,170.5
1542422164400,446.0
1542422164450,650.6667
1542422164500,1023.0
1542422164550,258.0
1542422164600,177.16667
1542422164650,258.0
1542422164700,338.5
1542422164750,282.5
1542422164800,215.0
1542422164850,320.6
1542422164900,166.5
1542422164950,351.66666
1542422165000,425.5
1542422165050,191.0
1542422165100,2.0
1542422165150,241.75
1542422165200,240.0
1542422165250,248.0
1542422165300,18.0
1542422165350,309.83334
1542422165400,300.33334
1542422165450,133.66667
1542422165500,158.33333
1542422165550,172.0
1542422165600,129.0
1542422165650,240.33333
1542422165700,1118.6666
1542422165750,124.833336
1542422165800,65.25
1542422165850,199.0
1542422165900,44.0
1542422165950,28.0
1542422166000,742.5
1542422166050,34.5
1542422166100,5.3333335
1542422166150,47.75
1542422166200,890.0
1542422166250,349.0
1542422166300,750.5
1542422166350,1005.0
1542422166400,1487.0
1542422166450,1459.6666
1542422166500,731.0
1542422166550,1287.7142
1542422166600,1840.6
1542422166650,2613.4
1542422166700,382.5
1542422166750,1048.4
1542422166800,54.5
1542422166850,460.125
1542422166900,39071.855
1542422166950,394.66666
1542422167000,1649.3334
1542422167050,3074.4285
1542422167100,991.0
1542422167150,3620.75
1542422167200,2065.0
1542422167250,1838.5
1542422167300,987.1667
1542422167350,2559.3333
1542422167400,25607.6
1542422167450,498.2857
1542422167500,1626.875
1542422167550,669.5
1542422167600,740.3333
1542422167650,3206.5
1542422167700,2185.8
1542422167750,5461.8335
1542422167800,2421.3333
1542422167850,5400.0
1542422167900,2998.3333
1542422167950,30651.572
1542422168000,23637.0
1542422168050,24127.125
1542422168100,804.0
1542422168150,2421.4
1542422168200,1709.0
1542422168250,1465.8
1542422168300,3023.8572
1542422168350,6127.8335
1542422168400,3688.375
1542422168450,1464.2
1542422168500,1754.8334
1542422168550,2114.0
1542422168600,5839.0
1542422168650,5027.1665
1542422168700,663.0
1542422168750,1481.2
1542422168800,2843.6
1542422168850,474.0
1542422168900,978.6667
1542422168950,2480.2222
1542422169000,28623.666
1542422169050,45995.5
1542422169100,263.5
1542422169150,853.0
1542422169200,728.8333
1542422169250,125.833336
1542422169300,267.18182
1542422169350,271.42856
1542422169400,2578.6667
1542422169450,158.41667
1542422169500,96.6
1542422169550,131.625
1542422169600,2128.9
1542422169650,6057.6665
1542422169700,631.4286
1542422169750,232.5
1542422169800,115.0
1542422169850,94.888885
1542422169900,263.0
1542422169950,763.6667
1542422170000,229.0
1542422170050,868.125
1542422170100,316.4
1542422170150,186.1
1542422170200,418.0
1542422170250,294.2
1542422170300,843.55554
1542422170350,4476.1665
1542422170400,183.33333
1542422170450,818.3333
1542422170500,289.8
1542422170550,593.6667
1542422170600,2695.1667
1542422170650,2782.3333
1542422170700,333.25
1542422170750,446.3
1542422170800,1919.7142
1542422170850,223.28572
1542422170900,96.0
1542422170950,268.5
1542422171000,2594.625
1542422171050,514.4286
1542422171100,182.16667
1542422171150,549.4
1542422171200,87.71429
1542422171250,117.71429
1542422171300,1591.7
1542422171350,110.57143
1542422171400,3425.5
1542422171450,161.08333
1542422171500,190.5
1542422171550,362.14285
1542422171600,308.7143
1542422171650,251.22223
1542422171700,86.833336
1542422171750,4115.4
1542422171800,1317.6154
1542422171850,253.77777
1542422171900,487.6
1542422171950,477.4
1542422172000,388.0
1542422172050,2944.125
1542422172100,18.25
1542422172150,386.16666
1542422172200,2384.4614
1542422172250,3697.3333
1542422172300,3076.0833
1542422172350,402.6154
1542422172400,170.375
1542422172450,1344.625
1542422172500,300.75
1542422172550,2102.182
1542422172600,1889.2858
1542422172650,39.0
1542422172700,487.8
1542422172750,141.125
1542422172800,112.0
1542422172850,903.8889
1542422172900,205.2
1542422172950,301.8889
1542422173000,245.66667
1542422173050,149.77777
1542422173100,15743.375
1542422173150,3735.0
1542422173200,1779.7
1542422173250,184.66667
1542422173300,401.42856
1542422173350,238.66667
1542422173400,288.2857
1542422173450,153.83333
1542422173500,192.0
1542422173550,124.0
1542422173600,462.45456
1542422173650,3776.7778
1542422173700,197.5
1542422173750,110.0
1542422173800,260.66666
1542422173850,289.2
1542422173900,2186.1667
1542422173950,3375.5715
1542422174000,2400.7778
1542422174050,1191.0
1542422174100,223.4
1542422174150,560.5
1542422174200,912.6
1542422174250,21.0
1542422174300,2316.2
1542422174350,6418.2
1542422174400,5170.0
1542422174450,11002.6
1542422174500,7061.0
1542422174550,4683.0
1542422174600,4247.778
1542422174650,5116.273
1542422174700,1560.3334
1542422174750,2544.3076
1542422174800,4839.0
1542422174850,2150.5
1542422174900,906.6667
1542422174950,2349.375
1542422175000,5125.5
1542422175050,1785.1428
1542422175100,1528.5
1542422175150,5173.375
1542422175200,5507.0
1542422175250,8653.3
1542422175300,6229.143
1542422175350,2322.75
1542422175400,10406.5
1542422175450,5160.3335
1542422175500,8016.5
1542422175550,7265.1665
1542422175600,1250.2858
1542422175650,2669.25
1542422175700,3075.182
1542422175750,6201.0
1542422175800,12912.0
1542422175850,9381.444
1542422175900,999.0
1542422175950,1396.5
1542422176000,3714.5
1542422176050,2076.5
1542422176100,4112.75
1542422176150,872.3333
1542422176200,1189.3334
1542422176250,5593.6665
1542422176300,2185.6667
1542422176350,6002.6665
1542422176400,5974.0
1542422176450,4792.125
1542422176500,5426.6
1542422176550,9312.333
1542422176600,4840.4546
1542422176650,1875.75
1542422176700,2890.625
1542422176750,4300.375
1542422176800,3274.5
1542422176850,4927.0
1542422176900,4605.3335
1542422176950,5159.3335
1542422177000,3812.0
1542422177050,3024.2
1542422177100,7264.6665
1542422177150,1047.0
1542422177200,3311.7144
1542422177250,1107.4
1542422177300,2729.5715
1542422177350,4342.0
1542422177400,1531.2
1542422177450,7342.75
1542422177500,9490.363
1542422177550,6033.1665
1542422177600,5899.6665
1542422177650,10935.167
1542422177700,9158.588
1542422177750,3763.9092
1542422177800,1363.6666
1542422177850,13578.333
1542422177900,5145.4
1542422177950,10388.625
1542422178000,1584.6666
1542422178050,1463.25
1542422178100,9207.2
1542422178150,3818.9092
1542422178200,6064.2
1542422178250,8870.167
1542422178300,14154.5
1542422178350,10952.143
1542422178400,7112.1
1542422178450,3849.7273
1542422178500,2432.3333
1542422178550,13709.667
1542422178600,3336.375
1542422178650,4880.0
1542422178700,3855.8
1542422178750,6576.5
1542422178800,5031.3
1542422178850,3613.2
1542422178900,2806.6667
1542422178950,8009.4443
1542422179000,7000.6665
1542422179050,1840.5714
1542422179100,7437.5
1542422179150,8566.833
1542422179200,9972.833
1542422179250,6242.8
1542422179300,6415.4
1542422179350,5752.0
1542422179400,7017.8335
1542422179450,13868.0
1542422179500,4360.2856
1542422179550,5309.25
1542422179600,8759.2
1542422179650,4956.0
1542422179700,2003.5
1542422179750,1015.0
1542422179800,7898.4443
1542422179850,2359.1428
1542422179900,4493.9
1542422179950,11982.1
1542422180000,13073.0
1542422180050,12009.667
1542422180100,6000.143
1542422180150,12346.333
1542422180200,6470.909
1542422180250,4150.5454
1542422180300,7078.6665
1542422180350,5407.0
1542422180400,11588.0
1542422180450,7233.4287
1542422180500,8822.429
1542422180550,3329.4443
1542422180600,6785.2
1542422180650,11842.625
1542422180700,4024.4
1542422180750,6207.625
1542422180800,9174.0
1542422180850,6894.4
1542422180900,3982.8572
1542422180950,8863.111
1542422181000,4052.0
1542422181050,5285.5557
1542422181100,3311.75
1542422181150,3489.1428
1542422181200,4588.75
1542422181250,7426.6665
1542422181300,6858.9
1542422181350,11991.625
1542422181400,5518.4287
1542422181450,8626.0
1542422181500,11942.0
1542422181550,3187.6
1542422181600,5806.3335
1542422181650,2722.0
1542422181700,3559.0
1542422181750,10628.0
1542422181800,3137.6
1542422181850,6640.4
1542422181900,2126.2856
1542422181950,1506.2
1542422182000,2672.8572
1542422182050,3731.4285
1542422182100,3358.2
1542422182150,4887.857
1542422182200,5024.8335
1542422182250,4441.0
1542422182300,1915.8182
1542422182350,1988.75
1542422182400,5500.8
1542422182450,2606.4
1542422182500,4511.6
1542422182550,6144.3335
1542422182600,8439.5
1542422182650,1365.0
1542422182700,4988.0
1542422182750,9951.5
1542422182800,3943.1667
1542422182850,8563.111
1542422182900,1432.0
1542422182950,7081.625
1542422183000,4402.222
1542422183050,3909.4
1542422183100,4459.4
1542422183150,2566.1428
1542422183200,3146.2856
1542422183250,6027.75
1542422183300,4199.143
1542422183350,884.0
1542422183400,7058.4165
1542422183450,3961.4
1542422183500,4334.1816
1542422183550,4912.0
1542422183600,8115.2
1542422183650,5168.4443
1542422183700,6132.0
1542422183750,11774.0
1542422183800,2978.75
1542422183850,7300.4
1542422183900,3010.0
1542422183950,3505.8572
1542422184000,10841.25
1542422184050,3020.8333
1542422184100,4395.2856
1542422184150,1140.5
1542422184200,3297.0
1542422184250,2554.0
1542422184300,3467.5715
1542422184350,2186.3333
1542422184400,1741.3334
1542422184450,2524.5715
1542422184500,3633.4285
1542422184550,1998.6
1542422184600,4779.1113
1542422184650,8934.667
1542422184700,9635.777
1542422184750,2593.0
1542422184800,1419.75
1542422184850,4988.4
1542422184900,5901.0
1542422184950,3292.0
1542422185000,4297.0
1542422185050,4040.5715
1542422185100,1322.2
1542422185150,4308.4
1542422185200,3387.8333
1542422185250,4101.0
1542422185300,2390.0
1542422185350,2775.4
1542422185400,4327.6
1542422185450,6453.625
1542422185500,4200.8
1542422185550,3052.8572
1542422185600,2779.3333
1542422185650,4179.0
1542422185700,4894.5
1542422185750,9465.571
1542422185800,4183.3335
1542422185850,3543.5
1542422185900,6551.1113
1542422185950,6699.75
1542422186000,3612.4
1542422186050,3107.5
1542422186100,3648.25
1542422186150,2655.5715
1542422186200,4250.778
1542422186250,3199.75
1542422186300,1040.0
1542422186350,3257.0
1542422186400,2722.75
1542422186450,1959.6
1542422186500,3081.125
1542422186550,3476.6
1542422186600,3248.4
1542422186650,2822.25
1542422186700,2712.8
1542422186750,6096.8335
1542422186800,5985.75
1542422186850,2140.8333
1542422186900,2537.3333
1542422186950,1653.0
1542422187000,1662.3334
1542422187050,1833.8
1542422187100,1484.25
1542422187150,4576.0
1542422187200,2409.25
1542422187250,2340.0
1542422187300,2586.6667
1542422187350,2598.75
1542422187400,1258.6666
1542422187450,3049.0
1542422187500,3853.3333
1542422187550,2218.875
1542422187600,2042.8572
1542422187650,2464.8572
1542422187700,3667.0
1542422187750,5280.778
1542422187800,1371.0
1542422187850,1985.6666
1542422187900,2836.875
1542422187950,2471.75
1542422188000,3048.1428
1542422188050,1042.0
1542422188100,4829.4
1542422188150,1364.0
1542422188200,2490.1667
1542422188250,2362.6
1542422188300,1768.5
1542422188350,3709.0
1542422188400,4873.5
1542422188450,912.6
1542422188500,689.25
1542422188550,3703.5715
1542422188600,787.25
1542422188650,2591.0
1542422188700,2863.6
1542422188750,10010.875
1542422188800,487.16666
1542422188850,861.25
1542422188900,1392.8572
1542422188950,2415.0
1542422189000,873.8333
1542422189050,496.0
1542422189100,1123.0
1542422189150,596.6667
1542422189200,1487.0
1542422189250,441.0
1542422189300,869.6667
1542422189350,812.7143
1542422189400,609.3333
1542422189450,1213.4615
1542422189500,486.66666
1542422189550,588.0
1542422189600,2024.25
1542422189650,395.0
1542422189700,961.7143
1542422189750,4186.5835
1542422189800,4886.6665
1542422189850,958.2857
1542422189900,1781.2
1542422189950,2002.5
1542422190000,482.4
1542422190050,764.8
1542422190100,625.25
1542422190150,3847.3333
1542422190200,1827.0
1542422190250,2337.6667
1542422190300,558.0
1542422190350,2925.25
1542422190400,1289.2
1542422190450,804.75
1542422190500,1425.5714
1542422190550,1442.125
1542422190600,1536.4
1542422190650,3071.0
1542422190700,1042.0
1542422190750,2160.3
1542422190800,1737.0
1542422190850,522.8571
1542422190900,1080.1818
1542422190950,382.33334
1542422191000,1314.9
1542422191050,3037.3333
1542422191100,717.75
1542422191150,899.8889
1542422191200,548.5
1542422191250,1520.75
1542422191300,263.0
1542422191350,252.66667
1542422191400,213.66667
1542422191450,1297.4
1542422191500,502.5
1542422191550,713.125
1542422191600,297.0
1542422191650,1723.2727
1542422191700,4430.8887
1542422191750,6288.6924
1542422191800,3473.2222
1542422191850,845.1429
1542422191900,3372.1667
1542422191950,1328.5
1542422192000,2267.0
1542422192050,4058.9092
1542422192100,296.57144
1542422192150,890.1
1542422192200,2101.6365
1542422192250,973.5
1542422192300,2574.0833
1542422192350,1146.5
1542422192400,1740.5714
1542422192450,879.7778
1542422192500,824.4286
1542422192550,1456.125
1542422192600,1264.5
1542422192650,808.4286
1542422192700,1505.0
1542422192750,1391.0
1542422192800,1350.4
1542422192850,1196.0
1542422192900,1122.4445
1542422192950,1059.3334
1542422193000,1262.4
1542422193050,752.4
1542422193100,362.7143
1542422193150,854.75
1542422193200,382.44446
1542422193250,690.8333
1542422193300,654.625
1542422193350,2278.3333
1542422193400,319.42856
1542422193450,451.5
1542422193500,1586.6666
1542422193550,1499.4
1542422193600,1527.8462
1542422193650,1594.8
1542422193700,264.0
