date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,http_total_longReq,http_adjustLoad
1524020642.000000,0.720006,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.460006,0.099998,0.080004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.720006
1524020642.050000,3.339990,0.000000,0.000000,0.000000,0.000000,0.000000,0.039997,2.659992,0.640000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.339990
1524020642.100000,1.000007,0.080004,0.000000,0.000000,0.000000,0.000000,0.039997,0.720003,0.060000,0.100002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000007
1524020642.150000,0.999997,0.100002,0.000000,0.000000,0.000000,0.000000,0.000000,0.359999,0.539996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999997
1524020642.200000,0.920011,0.079999,0.000000,0.000000,0.040002,0.000000,0.000000,0.500007,0.240003,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.920011
1524020642.250000,0.900008,0.000000,0.000000,0.040002,0.040002,0.000000,0.040002,0.680000,0.000000,0.100002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900008
1524020642.300000,0.999998,0.119991,0.000000,0.000000,0.000000,0.000000,0.000000,0.640008,0.179998,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999998
1524020642.350000,0.860011,0.180006,0.000000,0.000000,0.000000,0.000000,0.039999,0.580009,0.059998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.860011
1524020642.400000,0.820007,0.120001,0.000000,0.000000,0.000000,0.000000,0.000000,0.539999,0.080004,0.080004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.820007
1524020642.450000,1.700006,0.240011,0.000000,0.000000,0.000000,0.000000,0.000000,0.779992,0.580001,0.100002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.700006
1524020642.500000,0.919997,0.100004,0.000000,0.040001,0.000000,0.000000,0.000000,0.739990,0.000000,0.040002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.919997
1524020642.550000,1.180010,0.280004,0.000000,0.000000,0.000000,0.000000,0.000000,0.880006,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.180010
1524020642.600000,1.819993,0.219997,0.000000,0.000000,0.000000,0.000000,0.000000,0.599999,0.499994,0.500002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.819993
1524020642.650000,1.379999,0.180001,0.000000,0.000000,0.000000,0.000000,0.000000,0.999998,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.379999
1524020642.700000,0.760014,0.140006,0.000000,0.000000,0.060000,0.000000,0.060000,0.320005,0.180001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.760014
1524020642.750000,1.060004,0.040002,0.000000,0.000000,0.040002,0.000000,0.000000,0.760002,0.180001,0.039997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.060004
1524020642.800000,1.820001,0.079999,0.000000,0.000000,0.139999,0.000000,0.000000,1.020001,0.580001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.820001
1524020642.850000,1.659997,0.120001,0.000000,0.059996,0.059996,0.000000,0.000000,0.600002,0.760002,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.659997
1524020642.900000,1.740011,0.120001,0.000000,0.000000,0.000000,0.000000,0.040002,0.820006,0.760002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.740011
1524020642.950000,0.839998,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.500001,0.040000,0.219998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.839998
1524020643.000000,0.940004,0.079999,0.000000,0.039997,0.000000,0.000000,0.000000,0.540006,0.240001,0.040002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.940004
1524020643.050000,1.400012,0.080004,0.000000,0.000000,0.000000,0.000000,0.000000,0.760003,0.440004,0.120001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.400012
1524020643.100000,1.139997,0.080004,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.399997,0.059996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.139997
1524020643.150000,2.219996,0.120001,0.000000,0.000000,0.000000,0.000000,0.120001,0.540005,1.319989,0.120001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.219996
1524020643.200000,0.779999,0.099996,0.000000,0.040002,0.040002,0.000000,0.000000,0.260000,0.339999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.779999
