date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,Browse_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,BrowseStoriesInCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,ViewComment_http_out_rs,Search_http_out_rs,SearchInStories_http_out_rs,SearchInComments_http_out_rs,SearchInUsers_http_out_rs,jpg_http_out_rs,html_http_out_rs
1524020642.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,0.000000,0.000000,0.000000,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.050000,0.009833,0.006000,0.000000,0.000000,0.000000,0.000000,0.005000,0.017000,0.007000,0.007000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008250,0.006000,0.000000,0.000000,0.000000,0.000000,0.005000,0.015000,0.000000,0.007000,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.100000,0.004500,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008750,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019000,0.007000,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.150000,0.010000,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024000,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005333,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.200000,0.007000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012000,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024000,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.250000,0.004750,0.000000,0.000000,0.005000,0.006000,0.000000,0.000000,0.000000,0.000000,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007667,0.000000,0.000000,0.005000,0.006000,0.000000,0.000000,0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.300000,0.005000,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004500,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004667,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.350000,0.004400,0.005000,0.000000,0.000000,0.000000,0.000000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.004250,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000
1524020642.400000,0.011800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012500,0.027000,0.003500,0.000000,0.000000,0.000000,0.000000,0.000000,0.007400,0.000000,0.000000,0.000000,0.000000,0.000000,0.005000,0.012500,0.000000,0.003500,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.450000,0.010500,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013800,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027000,0.027000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
