date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,Browse_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,BrowseStoriesInCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,ViewComment_http_out_rs,Search_http_out_rs,SearchInStories_http_out_rs,SearchInComments_http_out_rs,SearchInUsers_http_out_rs,jpg_http_out_rs,html_http_out_rs
1524020642.000000,0.001762,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001714,0.001667,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001632,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001538,0.001667,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.050000,0.002284,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.002700,0.001455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002274,0.002000,0.000000,0.000000,0.000000,0.000000,0.001000,0.002694,0.001429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.100000,0.001655,0.002000,0.000000,0.000000,0.000000,0.000000,0.001000,0.001889,0.001000,0.001250,0.000000,0.000000,0.000000,0.000000,0.000000,0.001774,0.002000,0.000000,0.000000,0.000000,0.000000,0.001000,0.002053,0.001250,0.001250,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.150000,0.001441,0.001667,0.000000,0.000000,0.000000,0.000000,0.000000,0.001700,0.001286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001394,0.001667,0.000000,0.000000,0.000000,0.000000,0.000000,0.001700,0.001200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.200000,0.001704,0.002000,0.000000,0.000000,0.002000,0.000000,0.000000,0.001923,0.001333,0.001500,0.000000,0.000000,0.000000,0.000000,0.000000,0.001759,0.002000,0.000000,0.000000,0.002000,0.000000,0.000000,0.001929,0.001500,0.001500,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.250000,0.001643,0.000000,0.000000,0.002000,0.002000,0.000000,0.001000,0.001667,0.000000,0.001667,0.000000,0.000000,0.000000,0.000000,0.000000,0.001630,0.000000,0.000000,0.002000,0.002000,0.000000,0.001000,0.001650,0.000000,0.001667,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.300000,0.002364,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002357,0.002500,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002350,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002308,0.002667,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.350000,0.002105,0.002250,0.000000,0.000000,0.000000,0.000000,0.001000,0.002250,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002190,0.002250,0.000000,0.000000,0.000000,0.000000,0.001000,0.002286,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.400000,0.001577,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001687,0.001000,0.001333,0.000000,0.000000,0.000000,0.000000,0.000000,0.001556,0.002000,0.000000,0.000000,0.000000,0.000000,0.001000,0.001687,0.001000,0.001333,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.450000,0.001933,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001952,0.001933,0.001667,0.000000,0.000000,0.000000,0.000000,0.000000,0.001930,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001947,0.001933,0.001667,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.500000,0.001957,0.002000,0.000000,0.002000,0.000000,0.000000,0.000000,0.002059,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001957,0.002000,0.000000,0.002000,0.000000,0.000000,0.000000,0.002056,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.550000,0.002148,0.002167,0.000000,0.000000,0.000000,0.000000,0.000000,0.002200,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.002143,0.000000,0.000000,0.000000,0.000000,0.000000,0.002200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.600000,0.002459,0.002200,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.001667,0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.002447,0.002200,0.000000,0.000000,0.000000,0.000000,0.000000,0.002067,0.001625,0.012500,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.650000,0.002258,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002632,0.001429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002226,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002550,0.001429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1524020642.700000,0.001762,0.002000,0.000000,0.000000,0.003000,0.000000,0.001500,0.001455,0.002250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001773,0.002000,0.000000,0.000000,0.003000,0.000000,0.001500,0.001455,0.002250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
