date_time,total_http,StoriesOfTheDay_http,BrowseCategories_http,BrowseStoriesByCategory_http,OlderStories_http,ViewStory_http,SubmitStory_http,StoreStory_http,ViewComment_http,PostComment_http,StoreComment_http,ModerateComment_http,StoreModeratorLog_http,ReviewStories_http,AcceptStory_http,RejectStory_http,Search_http,RegisterUser_http,Author_http,jpg_http,html_http,http_total_longReq,http_adjustLoad
1523126847.000000,0.799990,0.180001,0.000000,0.099998,0.000000,0.219994,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.099998,0.000000,0.000000,0.000000,0.000000,0.000000,0.799990
1523126847.050000,0.480008,0.060000,0.000000,0.080004,0.000000,0.200000,0.000000,0.000000,0.080004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.480008
1523126847.100000,0.380001,0.059996,0.000000,0.000000,0.000000,0.160003,0.000000,0.000000,0.079999,0.000000,0.080004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380001
1523126847.150000,0.439997,0.060000,0.000000,0.000000,0.059996,0.060005,0.000000,0.000000,0.000000,0.000000,0.079999,0.000000,0.000000,0.000000,0.079999,0.000000,0.099998,0.000000,0.000000,0.000000,0.000000,0.000000,0.439997
1523126847.200000,0.180001,0.120001,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.180001
1523126847.250000,0.279997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.099998,0.000000,0.000000,0.000000,0.000000,0.000000,0.279997
1523126847.300000,0.700006,0.120001,0.000000,0.000000,0.000000,0.160002,0.000000,0.000000,0.000000,0.000000,0.220003,0.000000,0.000000,0.060000,0.000000,0.000000,0.139999,0.000000,0.000000,0.000000,0.000000,0.000000,0.700006
1523126847.350000,1.099991,0.000000,0.000000,0.000000,0.060000,0.739986,0.000000,0.000000,0.240004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,1.099991
1523126847.400000,0.420002,0.180002,0.000000,0.000000,0.000000,0.040001,0.000000,0.000000,0.140003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059996,0.000000,0.000000,0.000000,0.000000,0.000000,0.420002
1523126847.450000,0.360004,0.060000,0.000000,0.000000,0.060000,0.160000,0.000000,0.000000,0.080004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.360004
1523126847.500000,0.639994,0.000000,0.000000,0.079999,0.000000,0.439992,0.020000,0.000000,0.100002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.639994
1523126847.550000,0.400005,0.140004,0.000000,0.000000,0.000000,0.000000,0.020004,0.000000,0.079999,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.400005
1523126847.600000,0.260000,0.220003,0.039997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.260000
1523126847.650000,0.399990,0.119996,0.099998,0.079999,0.000000,0.099998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.399990
1523126847.700000,0.579988,0.219994,0.000000,0.000000,0.000000,0.139997,0.000000,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139997,0.000000,0.000000,0.000000,0.000000,0.000000,0.579988
1523126847.750000,0.659992,0.239997,0.000000,0.060000,0.000000,0.159996,0.000000,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.659992
1523126847.800000,0.280001,0.079999,0.000000,0.000000,0.000000,0.020000,0.040002,0.060000,0.000000,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280001
1523126847.850000,0.719999,0.000000,0.000000,0.000000,0.000000,0.659999,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.719999
1523126847.900000,0.440004,0.100003,0.000000,0.000000,0.000000,0.099999,0.000000,0.000000,0.079999,0.000000,0.080004,0.000000,0.000000,0.000000,0.000000,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.440004
1523126847.950000,0.779997,0.180002,0.000000,0.000000,0.060000,0.219994,0.000000,0.000000,0.139999,0.000000,0.180001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.779997
1523126848.000000,0.639997,0.119997,0.000000,0.080004,0.000000,0.219998,0.000000,0.000000,0.000000,0.000000,0.219998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.639997
1523126848.050000,0.660003,0.159997,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000,0.320005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.660003
1523126848.100000,0.500001,0.140001,0.000000,0.079999,0.000000,0.080004,0.000000,0.079999,0.000000,0.000000,0.059998,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500001
1523126848.150000,0.939996,0.240002,0.000000,0.000000,0.000000,0.159993,0.040002,0.060000,0.200000,0.000000,0.239999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.939996
1523126848.200000,0.320001,0.000000,0.000000,0.079999,0.000000,0.079994,0.000000,0.000000,0.000000,0.000000,0.160007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.320001
1523126848.250000,0.680013,0.060000,0.000000,0.080004,0.079999,0.280008,0.040002,0.000000,0.000000,0.000000,0.139999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.680013
1523126848.300000,0.599998,0.060001,0.000000,0.139999,0.060000,0.219997,0.000000,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040001,0.000000,0.000000,0.000000,0.000000,0.000000,0.599998
1523126848.350000,1.219999,0.240002,0.000000,0.000000,0.000000,0.380000,0.000000,0.000000,0.099998,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.399998,0.000000,0.020003,0.000000,0.000000,0.000000,1.219999
1523126848.400000,0.700003,0.060000,0.000000,0.000000,0.000000,0.440001,0.000000,0.000000,0.020004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079999,0.099998,0.000000,0.000000,0.000000,0.000000,0.700003
1523126848.450000,0.400002,0.000000,0.000000,0.000000,0.000000,0.139997,0.060000,0.000000,0.120001,0.000000,0.080004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400002
1523126848.500000,0.500003,0.120001,0.000000,0.000000,0.060000,0.180002,0.000000,0.139999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500003
1523126848.550000,0.199997,0.059998,0.000000,0.000000,0.000000,0.000000,0.040002,0.000000,0.099998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.199997
1523126848.600000,0.360004,0.059998,0.040002,0.000000,0.000000,0.079999,0.000000,0.000000,0.080004,0.000000,0.100002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.360004
1523126848.650000,0.520005,0.000000,0.000000,0.000000,0.000000,0.080004,0.000000,0.000000,0.260000,0.000000,0.120001,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520005
1523126848.700000,0.499994,0.059996,0.000000,0.079999,0.099998,0.079999,0.000000,0.060002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120001,0.000000,0.000000,0.000000,0.000000,0.000000,0.499994
1523126848.750000,0.400002,0.000000,0.040002,0.000000,0.000000,0.159998,0.040002,0.000000,0.039999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040002,0.079999,0.000000,0.000000,0.000000,0.000000,0.400002
1523126848.800000,0.540000,0.239997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.540000
1523126848.850000,0.580000,0.060000,0.000000,0.079999,0.000000,0.260000,0.000000,0.000000,0.000000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.580000
1523126848.900000,0.380004,0.100001,0.000000,0.080004,0.000000,0.040001,0.000000,0.000000,0.099998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380004
1523126848.950000,0.500007,0.080001,0.099998,0.100002,0.000000,0.120004,0.000000,0.000000,0.000000,0.000000,0.100002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500007
1523126849.000000,0.139999,0.060000,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139999
1523126849.050000,0.440003,0.239999,0.040002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080004,0.000000,0.000000,0.000000,0.000000,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.440003
1523126849.100000,0.640004,0.180005,0.000000,0.000000,0.040001,0.419998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.640004
1523126849.150000,0.759996,0.299997,0.000000,0.000000,0.120000,0.120001,0.000000,0.000000,0.120001,0.000000,0.099998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.759996
1523126849.200000,0.180001,0.060000,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.180001
1523126849.250000,0.319991,0.000000,0.079994,0.000000,0.000000,0.120001,0.039997,0.000000,0.000000,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.319991
1523126849.300000,0.580001,0.239997,0.000000,0.000000,0.060000,0.019999,0.040002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.220003,0.000000,0.000000,0.000000,0.000000,0.000000,0.580001
1523126849.350000,1.120001,0.300002,0.000000,0.079999,0.000000,0.540000,0.000000,0.000000,0.000000,0.000000,0.120001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,1.120001
1523126849.400000,0.160002,0.060000,0.040001,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.160002
1523126849.450000,0.380006,0.000000,0.000000,0.000000,0.000000,0.280004,0.040002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380006
1523126849.500000,0.499997,0.159998,0.000000,0.079999,0.000000,0.100002,0.000000,0.000000,0.159998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.499997
1523126849.550000,0.759996,0.060000,0.000000,0.079999,0.000000,0.199999,0.000000,0.000000,0.379996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040002,0.000000,0.000000,0.000000,0.000000,0.000000,0.759996
1523126849.600000,0.660003,0.180001,0.000000,0.079999,0.059998,0.160004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.180001,0.000000,0.000000,0.000000,0.000000,0.000000,0.660003
1523126849.650000,0.760007,0.060000,0.000000,0.000000,0.160003,0.360003,0.040002,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.760007
1523126849.700000,0.379996,0.079997,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.140001,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.379996
1523126849.750000,1.080007,0.040001,0.000000,0.079999,0.060000,0.200000,0.040002,0.000000,0.200005,0.000000,0.460000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.080007
1523126849.800000,0.480003,0.060000,0.000000,0.060000,0.000000,0.320001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040002,0.000000,0.000000,0.000000,0.000000,0.000000,0.480003
