timestamp,pit
1523131958400,147924.1
1523131958450,114622.5
1523131958500,202785.89
1523131958550,189156.06
1523131958600,213241.4
1523131958650,132857.89
1523131958700,6610.6665
1523131958800,123121.95
1523131958850,276543.38
1523131958900,360896.44
1523131958950,225584.47
1523131959000,162702.56
1523131959050,219367.33
1523131959100,233057.5
1523131959150,296068.53
1523131959200,294043.8
1523131959250,174804.25
1523131959400,201631.47
1523131959450,329880.22
1523131959500,272985.7
1523131959550,228500.17
1523131959600,181937.31
1523131959650,205873.95
1523131959700,201703.56
1523131959750,294520.78
1523131959800,211329.72
1523131959850,194299.89
1523131959900,195700.3
1523131959950,149729.25
1523131960000,183109.75
1523131960050,254643.0
1523131960100,151159.08
1523131960150,177170.64
1523131960200,249643.94
1523131960250,161100.73
1523131960300,135277.31
1523131960350,216293.25
1523131960400,161820.88
1523131960450,149959.75
1523131960500,191005.8
1523131960550,158200.56
1523131960600,238201.7
1523131960650,220602.69
1523131960700,262897.16
1523131960750,241814.97
1523131960800,146497.11
1523131960850,117472.16
1523131960900,193079.6
1523131960950,273714.62
1523131961000,184341.97
1523131961050,280520.16
1523131961100,188859.0
1523131961150,271762.38
1523131961200,277430.28
1523131961250,225183.2
1523131961300,229287.55
1523131961350,223545.23
1523131961400,202979.44
1523131961450,222800.92
1523131961500,174213.84
1523131961550,186361.8
1523131961800,210237.9
1523131961850,171139.81
1523131961900,203061.9
1523131961950,218003.19
1523131962000,246442.89
1523131962050,174499.27
1523131962100,254524.0
1523131962150,255098.92
1523131962200,206419.55
1523131962250,206328.88
1523131962300,248708.75
1523131962350,207098.1
1523131962400,233872.66
1523131962450,188639.06
1523131962500,168769.98
1523131962550,240638.1
1523131962600,212818.39
1523131962650,182077.03
1523131962700,233725.08
1523131962750,192078.95
1523131962800,273829.78
1523131962850,283563.34
1523131962900,199037.84
1523131962950,207183.47
1523131963000,283112.97
1523131963050,174587.48
1523131963100,175782.42
1523131963150,282300.12
1523131963200,339588.12
1523131963250,119262.82
1523131963300,232505.66
1523131963350,278765.25
1523131963400,258182.38
1523131963450,234521.27
1523131963500,218397.95
1523131963550,295478.25
1523131963600,288818.47
1523131963650,229729.36
1523131963700,243871.6
1523131963750,240251.83
1523131963800,247626.22
1523131963850,321780.1
1523131963900,203236.78
1523131963950,195598.42
1523131964000,231479.0
1523131964350,166801.0
1523131964400,195970.83
1523131964450,233409.5
1523131964600,195659.0
1523131964650,247761.25
1523131964700,125987.305
1523131964750,206215.58
1523131964800,243021.8
1523131964850,254478.77
1523131964900,180469.0
1523131964950,206975.88
1523131965000,189366.94
1523131965050,143616.22
1523131965100,151066.47
1523131965150,207782.0
1523131965200,206501.25
1523131965250,216928.98
1523131965300,228109.4
1523131965350,187285.58
1523131965400,231643.47
1523131965450,175500.23
1523131965500,147808.05
1523131965550,328133.38
1523131965600,216042.19
1523131965650,207601.7
1523131965700,265931.7
1523131965750,177719.73
1523131965800,230242.86
1523131965850,193935.8
1523131965900,220069.05
1523131965950,244936.38
1523131966000,243676.45
1523131966200,285766.88
1523131966250,202298.03
1523131966300,171733.88
1523131966350,206911.36
1523131966400,208476.55
1523131966450,148778.31
1523131966500,207379.72
1523131966550,228387.56
1523131966600,241246.6
1523131966650,128991.164
1523131966700,165531.36
1523131966750,204316.1
1523131966800,179874.42
1523131966850,120777.445
1523131966900,173712.08
1523131966950,227232.52
1523131967000,288755.22
1523131967050,120440.56
1523131967100,171288.17
1523131967150,239251.7
1523131967200,202023.53
1523131967250,64843.25
1523131967300,39968.637
1523131967350,190297.56
1523131967400,104456.72
1523131967450,133827.27
1523131967500,82782.0
1523131967550,179891.47
1523131967600,75995.55
1523131967650,186388.11
1523131967700,36016.473
1523131967750,102322.266
1523131967800,151045.11
1523131967850,176310.89
1523131967900,117953.37
1523131967950,104126.59
1523131968000,154145.39
1523131968050,273835.22
1523131968100,158600.88
1523131968150,209610.7
1523131968200,213022.9
1523131968250,236157.64
1523131968300,178785.22
1523131968350,174471.58
1523131968400,154092.14
1523131968450,177983.69
1523131968500,208013.44
1523131968550,265619.2
1523131968600,139479.2
1523131968650,177490.12
1523131968700,122587.75
1523131968750,162972.77
1523131968800,197951.48
1523131968850,90262.94
1523131968900,131838.5
1523131968950,142003.83
1523131969000,99271.5
1523131969050,106443.22
1523131969100,125573.6
1523131969150,105200.05
1523131969200,185330.62
1523131969250,230427.77
1523131969300,158902.42
1523131969350,171400.31
1523131969400,200928.84
1523131969450,169718.73
1523131969500,169074.66
1523131969550,135904.44
1523131969600,216808.92
1523131969650,172512.61
1523131969700,124047.98
1523131969750,234476.16
1523131969800,182256.12
1523131969850,181359.06
1523131969900,184904.14
1523131969950,183953.48
1523131970000,236592.33
1523131970050,244586.03
1523131970100,186888.62
1523131970150,140170.36
1523131970200,179724.86
1523131970250,174081.84
1523131970300,54879.785
1523131970350,171222.2
1523131970400,275993.38
1523131970450,240595.8
1523131970500,231427.47
1523131970550,217956.9
1523131970600,151809.7
1523131970650,192539.25
1523131970700,85076.836
1523131971100,32980.5
1523131971150,44724.5
1523131971200,93188.0
1523131971250,121116.77
1523131971300,128702.64
1523131971350,101037.5
1523131971400,121670.71
1523131971450,146810.31
1523131971500,199719.69
1523131971550,216308.95
1523131971600,158367.38
1523131971650,102627.08
