date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,http_total_longReq,http_adjustLoad
1523132153.000000,294.580005,15.160002,0.000000,0.000000,1.000000,0.000000,0.399999,265.780003,11.000000,1.240002,0.000000,0.000000,0.000000,0.000000,0.000000,192.580002,102.000003
1523132153.050000,294.679993,16.760002,0.000000,0.939999,1.000000,0.000000,0.919998,262.119991,12.779999,0.160004,0.000000,0.000000,0.000000,0.000000,0.000000,192.040001,102.639992
1523132153.100000,294.439999,17.059998,0.000000,0.239998,1.000000,0.000000,1.000000,263.240002,11.900002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.620003,101.819996
1523132153.150000,293.159989,17.199997,0.000000,1.000000,0.379997,0.000000,1.000000,261.579998,11.919998,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,192.380001,100.779988
1523132153.200000,293.720001,21.580002,0.000000,1.000000,0.779999,0.000000,1.000000,256.420002,12.799999,0.139999,0.000000,0.000000,0.000000,0.000000,0.000000,192.120003,101.599998
1523132153.250000,293.679976,17.919991,0.000000,1.559999,1.279999,0.000000,1.079999,257.079994,14.559998,0.199998,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,101.679976
1523132153.300000,293.519991,18.440001,0.000000,2.000000,2.000000,0.000000,0.980000,256.839996,12.259998,0.999996,0.000000,0.000000,0.000000,0.000000,0.000000,191.119999,102.399992
1523132153.350000,292.679987,18.079994,0.000000,1.160000,2.000000,0.000000,0.000000,257.819996,12.779999,0.839998,0.000000,0.000000,0.000000,0.000000,0.000000,191.000000,101.679987
1523132153.400000,288.140008,16.799999,0.000000,0.119999,2.000000,0.000000,0.000000,256.960003,12.220005,0.040002,0.000000,0.000000,0.000000,0.000000,0.000000,191.000000,97.140008
1523132153.450000,286.600006,16.139999,0.000000,0.000000,2.639999,0.000000,0.000000,256.840004,10.980003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,191.000000,95.600006
1523132153.500000,281.460003,12.540001,0.000000,0.000000,1.040001,0.000000,0.000000,257.880001,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,191.000000,90.460003
1523132153.550000,279.280000,9.580002,0.000000,0.000000,1.299997,0.000000,0.000000,258.579998,9.520000,0.300002,0.000000,0.000000,0.000000,0.000000,0.000000,191.779999,87.500001
