date_time,total_http_start,total_http_end,SELECT_http_start,SELECT_http_end,INSERT_http_start,INSERT_http_end,UPDATE_http_start,UPDATE_http_end,DELETE_http_start,DELETE_http_end
1523132157.250000,49,33,49,33,0,0,0,0,0,0
1523132157.300000,52,47,52,47,0,0,0,0,0,0
1523132157.350000,44,55,44,55,0,0,0,0,0,0
1523132157.400000,43,41,43,41,0,0,0,0,0,0
1523132157.450000,65,48,65,48,0,0,0,0,0,0
1523132157.500000,38,71,38,71,0,0,0,0,0,0
1523132157.550000,44,33,44,33,0,0,0,0,0,0
1523132157.600000,34,44,34,44,0,0,0,0,0,0
1523132157.650000,42,33,42,33,0,0,0,0,0,0
1523132157.700000,34,43,34,43,0,0,0,0,0,0
1523132157.750000,32,35,32,35,0,0,0,0,0,0
1523132157.800000,40,45,40,45,0,0,0,0,0,0
1523132157.850000,47,45,47,45,0,0,0,0,0,0
1523132157.900000,38,34,38,34,0,0,0,0,0,0
1523132157.950000,35,39,35,39,0,0,0,0,0,0
1523132158.000000,34,30,34,30,0,0,0,0,0,0
1523132158.050000,43,38,43,38,0,0,0,0,0,0
1523132158.100000,35,44,35,44,0,0,0,0,0,0
1523132158.150000,48,45,48,45,0,0,0,0,0,0
1523132158.200000,54,48,54,48,0,0,0,0,0,0
1523132158.250000,52,53,52,53,0,0,0,0,0,0
1523132158.300000,42,45,42,45,0,0,0,0,0,0
1523132158.350000,49,47,49,47,0,0,0,0,0,0
1523132158.400000,20,31,20,31,0,0,0,0,0,0
1523132158.450000,65,41,65,41,0,0,0,0,0,0
1523132158.500000,32,46,32,46,0,0,0,0,0,0
1523132158.550000,50,45,50,45,0,0,0,0,0,0
1523132158.600000,32,44,32,44,0,0,0,0,0,0
1523132158.650000,53,44,53,44,0,0,0,0,0,0
1523132158.700000,39,47,39,47,0,0,0,0,0,0
1523132158.750000,50,49,50,49,0,0,0,0,0,0
1523132158.800000,45,48,45,48,0,0,0,0,0,0
1523132158.850000,55,37,55,37,0,0,0,0,0,0
1523132158.900000,56,68,56,68,0,0,0,0,0,0
1523132158.950000,39,42,39,42,0,0,0,0,0,0
1523132159.000000,28,27,28,27,0,0,0,0,0,0
1523132159.050000,29,32,29,32,0,0,0,0,0,0
1523132159.100000,31,23,31,23,0,0,0,0,0,0
1523132159.150000,34,34,34,34,0,0,0,0,0,0
1523132159.200000,71,55,71,55,0,0,0,0,0,0
1523132159.250000,24,31,24,31,0,0,0,0,0,0
1523132159.300000,36,39,36,39,0,0,0,0,0,0
1523132159.350000,45,45,45,45,0,0,0,0,0,0
1523132159.400000,38,39,38,39,0,0,0,0,0,0
1523132159.450000,37,34,37,34,0,0,0,0,0,0
1523132159.500000,42,38,42,38,0,0,0,0,0,0
1523132159.550000,43,44,43,44,0,0,0,0,0,0
1523132159.600000,47,53,47,53,0,0,0,0,0,0
1523132159.650000,50,64,50,64,0,0,0,0,0,0
1523132159.700000,30,30,30,30,0,0,0,0,0,0
1523132159.750000,39,35,39,35,0,0,0,0,0,0
1523132159.800000,45,34,45,34,0,0,0,0,0,0
1523132159.850000,47,46,47,46,0,0,0,0,0,0
1523132159.900000,39,44,39,44,0,0,0,0,0,0
1523132159.950000,34,41,34,41,0,0,0,0,0,0
1523132160.000000,34,29,34,29,0,0,0,0,0,0
1523132160.050000,33,40,33,40,0,0,0,0,0,0
1523132160.100000,58,35,58,35,0,0,0,0,0,0
1523132160.150000,22,41,22,41,0,0,0,0,0,0
1523132160.200000,46,40,46,40,0,0,0,0,0,0
1523132160.250000,46,52,46,52,0,0,0,0,0,0
1523132160.300000,56,50,56,50,0,0,0,0,0,0
1523132160.350000,53,55,53,55,0,0,0,0,0,0
1523132160.400000,37,39,37,39,0,0,0,0,0,0
1523132160.450000,41,43,41,43,0,0,0,0,0,0
1523132160.500000,36,35,36,35,0,0,0,0,0,0
1523132160.550000,63,58,63,58,0,0,0,0,0,0
1523132160.600000,31,40,31,40,0,0,0,0,0,0
1523132160.650000,62,45,62,45,0,0,0,0,0,0
1523132160.700000,22,37,22,37,0,0,0,0,0,0
1523132160.750000,32,36,32,36,0,0,0,0,0,0
1523132160.800000,58,35,58,35,0,0,0,0,0,0
1523132160.850000,22,44,22,44,0,0,0,0,0,0
1523132160.900000,48,41,48,41,0,0,0,0,0,0
1523132160.950000,41,41,41,41,0,0,0,0,0,0
1523132161.000000,41,42,41,42,0,0,0,0,0,0
1523132161.050000,49,51,49,51,0,0,0,0,0,0
1523132161.100000,47,43,47,43,0,0,0,0,0,0
1523132161.150000,42,41,42,41,0,0,0,0,0,0
1523132161.200000,8,12,8,12,0,0,0,0,0,0
1523132161.250000,36,21,36,21,0,0,0,0,0,0
1523132161.300000,46,43,46,43,0,0,0,0,0,0
1523132161.350000,58,65,58,65,0,0,0,0,0,0
1523132161.400000,40,48,40,48,0,0,0,0,0,0
1523132161.450000,46,40,46,40,0,0,0,0,0,0
1523132161.500000,59,46,59,46,0,0,0,0,0,0
1523132161.550000,21,46,21,46,0,0,0,0,0,0
1523132161.600000,0,8,0,8,0,0,0,0,0,0
1523132161.650000,109,50,109,50,0,0,0,0,0,0
1523132161.700000,31,57,31,57,0,0,0,0,0,0
1523132161.750000,39,46,39,46,0,0,0,0,0,0
1523132161.800000,29,44,29,44,0,0,0,0,0,0
1523132161.850000,48,32,48,32,0,0,0,0,0,0
1523132161.900000,40,40,40,40,0,0,0,0,0,0
1523132161.950000,25,36,25,36,0,0,0,0,0,0
1523132162.000000,36,29,36,29,0,0,0,0,0,0
1523132162.050000,33,36,33,36,0,0,0,0,0,0
1523132162.100000,33,43,33,43,0,0,0,0,0,0
1523132162.150000,49,46,49,46,0,0,0,0,0,0
1523132162.200000,45,45,45,45,0,0,0,0,0,0
1523132162.250000,50,47,50,47,0,0,0,0,0,0
1523132162.300000,36,46,36,46,0,0,0,0,0,0
1523132162.350000,50,40,50,40,0,0,0,0,0,0
1523132162.400000,38,41,38,41,0,0,0,0,0,0
1523132162.450000,34,41,34,41,0,0,0,0,0,0
1523132162.500000,39,38,39,38,0,0,0,0,0,0
1523132162.550000,52,50,52,50,0,0,0,0,0,0
1523132162.600000,39,40,39,40,0,0,0,0,0,0
1523132162.650000,40,40,40,40,0,0,0,0,0,0
1523132162.700000,32,36,32,36,0,0,0,0,0,0
1523132162.750000,52,36,52,36,0,0,0,0,0,0
1523132162.800000,27,40,27,40,0,0,0,0,0,0
1523132162.850000,60,44,60,44,0,0,0,0,0,0
1523132162.900000,35,44,35,44,0,0,0,0,0,0
1523132162.950000,42,47,42,47,0,0,0,0,0,0
1523132163.000000,42,39,42,39,0,0,0,0,0,0
1523132163.050000,44,49,44,49,0,0,0,0,0,0
1523132163.100000,45,37,45,37,0,0,0,0,0,0
1523132163.150000,48,51,48,51,0,0,0,0,0,0
1523132163.200000,29,36,29,36,0,0,0,0,0,0
1523132163.250000,55,53,55,53,0,0,0,0,0,0
1523132163.300000,39,37,39,37,0,0,0,0,0,0
1523132163.350000,39,42,39,42,0,0,0,0,0,0
1523132163.400000,42,38,42,38,0,0,0,0,0,0
1523132163.450000,30,26,30,26,0,0,0,0,0,0
1523132163.500000,37,44,37,44,0,0,0,0,0,0
1523132163.550000,42,41,42,41,0,0,0,0,0,0
1523132163.600000,43,40,43,40,0,0,0,0,0,0
1523132163.650000,36,38,36,38,0,0,0,0,0,0
1523132163.700000,15,10,15,10,0,0,0,0,0,0
1523132163.750000,39,42,39,42,0,0,0,0,0,0
1523132163.800000,57,48,57,48,0,0,0,0,0,0
1523132163.850000,34,36,34,36,0,0,0,0,0,0
1523132163.900000,38,40,38,40,0,0,0,0,0,0
1523132163.950000,30,22,30,22,0,0,0,0,0,0
1523132164.000000,43,46,43,46,0,0,0,0,0,0
1523132164.050000,47,47,47,47,0,0,0,0,0,0
1523132164.100000,41,43,41,43,0,0,0,0,0,0
1523132164.150000,59,47,59,47,0,0,0,0,0,0
1523132164.200000,35,44,35,44,0,0,0,0,0,0
1523132164.250000,38,40,38,40,0,0,0,0,0,0
1523132164.300000,46,47,46,47,0,0,0,0,0,0
1523132164.350000,47,46,47,46,0,0,0,0,0,0
1523132164.400000,35,40,35,40,0,0,0,0,0,0
1523132164.450000,38,37,38,37,0,0,0,0,0,0
1523132164.500000,39,49,39,49,0,0,0,0,0,0
1523132164.550000,44,41,44,41,0,0,0,0,0,0
1523132164.600000,50,38,50,38,0,0,0,0,0,0
1523132164.650000,32,41,32,41,0,0,0,0,0,0
1523132164.700000,33,35,33,35,0,0,0,0,0,0
1523132164.750000,49,48,49,48,0,0,0,0,0,0
1523132164.800000,51,53,51,53,0,0,0,0,0,0
1523132164.850000,41,38,41,38,0,0,0,0,0,0
1523132164.900000,38,41,38,41,0,0,0,0,0,0
1523132164.950000,48,43,48,43,0,0,0,0,0,0
1523132165.000000,40,41,40,41,0,0,0,0,0,0
1523132165.050000,42,46,42,46,0,0,0,0,0,0
1523132165.100000,41,40,41,40,0,0,0,0,0,0
1523132165.150000,46,43,46,43,0,0,0,0,0,0
1523132165.200000,57,55,57,55,0,0,0,0,0,0
1523132165.250000,34,40,34,40,0,0,0,0,0,0
1523132165.300000,42,27,42,27,0,0,0,0,0,0
1523132165.350000,28,41,28,41,0,0,0,0,0,0
1523132165.400000,38,35,38,35,0,0,0,0,0,0
1523132165.450000,48,51,48,51,0,0,0,0,0,0
1523132165.500000,38,41,38,41,0,0,0,0,0,0
1523132165.550000,45,42,45,42,0,0,0,0,0,0
1523132165.600000,36,38,36,38,0,0,0,0,0,0
1523132165.650000,57,58,57,58,0,0,0,0,0,0
1523132165.700000,48,42,48,42,0,0,0,0,0,0
1523132165.750000,47,46,47,46,0,0,0,0,0,0
1523132165.800000,41,49,41,49,0,0,0,0,0,0
1523132165.850000,43,43,43,43,0,0,0,0,0,0
1523132165.900000,45,36,45,36,0,0,0,0,0,0
1523132165.950000,42,44,42,44,0,0,0,0,0,0
1523132166.000000,38,44,38,44,0,0,0,0,0,0
1523132166.050000,25,19,25,19,0,0,0,0,0,0
1523132166.100000,41,27,41,27,0,0,0,0,0,0
1523132166.150000,35,42,35,42,0,0,0,0,0,0
1523132166.200000,42,39,42,39,0,0,0,0,0,0
1523132166.250000,72,49,72,49,0,0,0,0,0,0
1523132166.300000,45,61,45,61,0,0,0,0,0,0
1523132166.350000,54,46,54,46,0,0,0,0,0,0
1523132166.400000,43,48,43,48,0,0,0,0,0,0
1523132166.450000,44,47,44,47,0,0,0,0,0,0
1523132166.500000,37,41,37,41,0,0,0,0,0,0
1523132166.550000,32,38,32,38,0,0,0,0,0,0
1523132166.600000,37,43,37,43,0,0,0,0,0,0
1523132166.650000,42,50,42,50,0,0,0,0,0,0
1523132166.700000,47,47,47,47,0,0,0,0,0,0
1523132166.750000,55,50,55,50,0,0,0,0,0,0
1523132166.800000,44,49,44,49,0,0,0,0,0,0
1523132166.850000,33,30,33,30,0,0,0,0,0,0
1523132166.900000,49,40,49,40,0,0,0,0,0,0
1523132166.950000,33,45,33,45,0,0,0,0,0,0
1523132167.000000,46,46,46,46,0,0,0,0,0,0
1523132167.050000,46,36,46,36,0,0,0,0,0,0
1523132167.100000,45,43,45,43,0,0,0,0,0,0
1523132167.150000,36,42,36,42,0,0,0,0,0,0
1523132167.200000,39,38,39,38,0,0,0,0,0,0
1523132167.250000,34,39,34,39,0,0,0,0,0,0
1523132167.300000,45,43,45,43,0,0,0,0,0,0
1523132167.350000,52,59,52,59,0,0,0,0,0,0
1523132167.400000,39,29,39,29,0,0,0,0,0,0
1523132167.450000,29,31,29,31,0,0,0,0,0,0
1523132167.500000,41,27,41,27,0,0,0,0,0,0
1523132167.550000,37,53,37,53,0,0,0,0,0,0
1523132167.600000,47,47,47,47,0,0,0,0,0,0
1523132167.650000,71,63,71,63,0,0,0,0,0,0
1523132167.700000,33,43,33,43,0,0,0,0,0,0
1523132167.750000,56,57,56,57,0,0,0,0,0,0
1523132167.800000,36,24,36,24,0,0,0,0,0,0
1523132167.850000,50,52,50,52,0,0,0,0,0,0
1523132167.900000,33,40,33,40,0,0,0,0,0,0
1523132167.950000,46,28,46,28,0,0,0,0,0,0
1523132168.000000,18,32,18,32,0,0,0,0,0,0
1523132168.050000,25,34,25,34,0,0,0,0,0,0
1523132168.100000,52,47,52,47,0,0,0,0,0,0
1523132168.150000,48,46,48,46,0,0,0,0,0,0
1523132168.200000,47,46,47,46,0,0,0,0,0,0
1523132168.250000,46,53,46,53,0,0,0,0,0,0
1523132168.300000,32,26,32,26,0,0,0,0,0,0
1523132168.350000,20,7,20,7,0,0,0,0,0,0
1523132168.400000,75,37,75,37,0,0,0,0,0,0
1523132168.450000,37,59,37,59,0,0,0,0,0,0
1523132168.500000,33,50,33,50,0,0,0,0,0,0
1523132168.550000,33,42,33,42,0,0,0,0,0,0
1523132168.600000,62,42,62,42,0,0,0,0,0,0
1523132168.650000,37,47,37,47,0,0,0,0,0,0
1523132168.700000,38,40,38,40,0,0,0,0,0,0
1523132168.750000,47,53,47,53,0,0,0,0,0,0
1523132168.800000,36,27,36,27,0,0,0,0,0,0
1523132168.850000,42,43,42,43,0,0,0,0,0,0
1523132168.900000,49,51,49,51,0,0,0,0,0,0
1523132168.950000,31,47,31,47,0,0,0,0,0,0
1523132169.000000,45,43,45,43,0,0,0,0,0,0
1523132169.050000,42,42,42,42,0,0,0,0,0,0
1523132169.100000,35,40,35,40,0,0,0,0,0,0
1523132169.150000,43,32,43,32,0,0,0,0,0,0
1523132169.200000,51,45,51,45,0,0,0,0,0,0
1523132169.250000,38,42,38,42,0,0,0,0,0,0
1523132169.300000,49,60,49,60,0,0,0,0,0,0
1523132169.350000,39,35,39,35,0,0,0,0,0,0
1523132169.400000,46,48,46,48,0,0,0,0,0,0
1523132169.450000,40,38,40,38,0,0,0,0,0,0
1523132169.500000,45,34,45,34,0,0,0,0,0,0
1523132169.550000,37,52,37,52,0,0,0,0,0,0
1523132169.600000,47,42,47,42,0,0,0,0,0,0
1523132169.650000,44,41,44,41,0,0,0,0,0,0
1523132169.700000,46,50,46,50,0,0,0,0,0,0
1523132169.750000,44,34,44,34,0,0,0,0,0,0
1523132169.800000,33,47,33,47,0,0,0,0,0,0
1523132169.850000,47,45,47,45,0,0,0,0,0,0
1523132169.900000,46,49,46,49,0,0,0,0,0,0
1523132169.950000,37,38,37,38,0,0,0,0,0,0
1523132170.000000,50,37,50,37,0,0,0,0,0,0
1523132170.050000,45,45,45,45,0,0,0,0,0,0
1523132170.100000,37,43,37,43,0,0,0,0,0,0
1523132170.150000,42,41,42,41,0,0,0,0,0,0
1523132170.200000,29,37,29,37,0,0,0,0,0,0
1523132170.250000,45,32,45,32,0,0,0,0,0,0
1523132170.300000,31,35,31,35,0,0,0,0,0,0
1523132170.350000,37,43,37,43,0,0,0,0,0,0
1523132170.400000,40,42,40,42,0,0,0,0,0,0
1523132170.450000,70,60,70,60,0,0,0,0,0,0
1523132170.500000,36,38,36,38,0,0,0,0,0,0
1523132170.550000,16,11,16,11,0,0,0,0,0,0
1523132170.600000,63,37,63,37,0,0,0,0,0,0
1523132170.650000,38,53,38,53,0,0,0,0,0,0
1523132170.700000,34,44,34,44,0,0,0,0,0,0
1523132170.750000,53,41,53,41,0,0,0,0,0,0
1523132170.800000,65,51,65,51,0,0,0,0,0,0
1523132170.850000,40,48,40,48,0,0,0,0,0,0
1523132170.900000,37,44,37,44,0,0,0,0,0,0
1523132170.950000,30,35,30,35,0,0,0,0,0,0
1523132171.000000,43,46,43,46,0,0,0,0,0,0
1523132171.050000,46,35,46,35,0,0,0,0,0,0
1523132171.100000,53,51,53,51,0,0,0,0,0,0
1523132171.150000,52,49,52,49,0,0,0,0,0,0
1523132171.200000,46,55,46,55,0,0,0,0,0,0
1523132171.250000,34,52,34,52,0,0,0,0,0,0
1523132171.300000,32,40,32,40,0,0,0,0,0,0
1523132171.350000,50,45,50,45,0,0,0,0,0,0
1523132171.400000,47,52,47,52,0,0,0,0,0,0
1523132171.450000,43,37,43,37,0,0,0,0,0,0
1523132171.500000,40,33,40,33,0,0,0,0,0,0
1523132171.550000,33,44,33,44,0,0,0,0,0,0
1523132171.600000,46,43,46,43,0,0,0,0,0,0
1523132171.650000,56,43,56,43,0,0,0,0,0,0
1523132171.700000,34,50,34,50,0,0,0,0,0,0
1523132171.750000,50,44,50,44,0,0,0,0,0,0
1523132171.800000,46,45,46,45,0,0,0,0,0,0
1523132171.850000,33,40,33,40,0,0,0,0,0,0
1523132171.900000,47,42,47,42,0,0,0,0,0,0
1523132171.950000,11,21,11,21,0,0,0,0,0,0
1523132172.000000,47,29,47,29,0,0,0,0,0,0
1523132172.050000,96,36,96,36,0,0,0,0,0,0
1523132172.100000,19,55,19,55,0,0,0,0,0,0
1523132172.150000,60,64,60,64,0,0,0,0,0,0
1523132172.200000,26,43,26,43,0,0,0,0,0,0
1523132172.250000,46,36,46,36,0,0,0,0,0,0
1523132172.300000,38,44,38,44,0,0,0,0,0,0
1523132172.350000,34,31,34,31,0,0,0,0,0,0
1523132172.400000,22,24,22,24,0,0,0,0,0,0
1523132172.450000,55,40,55,40,0,0,0,0,0,0
1523132172.500000,34,50,34,50,0,0,0,0,0,0
1523132172.550000,51,35,51,35,0,0,0,0,0,0
1523132172.600000,47,40,47,40,0,0,0,0,0,0
1523132172.650000,10,6,10,6,0,0,0,0,0,0
1523132172.700000,59,47,59,47,0,0,0,0,0,0
1523132172.750000,28,56,28,56,0,0,0,0,0,0
1523132172.800000,33,44,33,44,0,0,0,0,0,0
1523132172.850000,34,42,34,42,0,0,0,0,0,0
1523132172.900000,38,43,38,43,0,0,0,0,0,0
1523132172.950000,45,40,45,40,0,0,0,0,0,0
1523132173.000000,48,45,48,45,0,0,0,0,0,0
1523132173.050000,47,48,47,48,0,0,0,0,0,0
1523132173.100000,39,38,39,38,0,0,0,0,0,0
1523132173.150000,32,44,32,44,0,0,0,0,0,0
1523132173.200000,57,54,57,54,0,0,0,0,0,0
1523132173.250000,40,48,40,48,0,0,0,0,0,0
1523132173.300000,43,36,43,36,0,0,0,0,0,0
1523132173.350000,38,35,38,35,0,0,0,0,0,0
1523132173.400000,41,38,41,38,0,0,0,0,0,0
1523132173.450000,34,31,34,31,0,0,0,0,0,0
1523132173.500000,45,40,45,40,0,0,0,0,0,0
1523132173.550000,28,42,28,42,0,0,0,0,0,0
1523132173.600000,53,38,53,38,0,0,0,0,0,0
1523132173.650000,38,50,38,50,0,0,0,0,0,0
1523132173.700000,35,38,35,38,0,0,0,0,0,0
1523132173.750000,44,46,44,46,0,0,0,0,0,0
1523132173.800000,44,41,44,41,0,0,0,0,0,0
1523132173.850000,40,44,40,44,0,0,0,0,0,0
1523132173.900000,53,50,53,50,0,0,0,0,0,0
1523132173.950000,48,49,48,49,0,0,0,0,0,0
1523132174.000000,41,45,41,45,0,0,0,0,0,0
1523132174.050000,35,35,35,35,0,0,0,0,0,0
1523132174.100000,39,38,39,38,0,0,0,0,0,0
1523132174.150000,45,45,45,45,0,0,0,0,0,0
1523132174.200000,39,35,39,35,0,0,0,0,0,0
1523132174.250000,38,44,38,44,0,0,0,0,0,0
1523132174.300000,36,39,36,39,0,0,0,0,0,0
1523132174.350000,50,32,50,32,0,0,0,0,0,0
1523132174.400000,39,49,39,49,0,0,0,0,0,0
1523132174.450000,48,38,48,38,0,0,0,0,0,0
1523132174.500000,46,45,46,45,0,0,0,0,0,0
1523132174.550000,37,43,37,43,0,0,0,0,0,0
1523132174.600000,41,45,41,45,0,0,0,0,0,0
1523132174.650000,2,8,2,8,0,0,0,0,0,0
1523132174.700000,11,13,11,13,0,0,0,0,0,0
1523132174.750000,91,35,91,35,0,0,0,0,0,0
1523132174.800000,33,54,33,54,0,0,0,0,0,0
1523132174.850000,26,39,26,39,0,0,0,0,0,0
1523132174.900000,41,45,41,45,0,0,0,0,0,0
1523132174.950000,52,62,52,62,0,0,0,0,0,0
1523132175.000000,44,39,44,39,0,0,0,0,0,0
1523132175.050000,43,34,43,34,0,0,0,0,0,0
1523132175.100000,33,31,33,31,0,0,0,0,0,0
1523132175.150000,44,34,44,34,0,0,0,0,0,0
1523132175.200000,41,43,41,43,0,0,0,0,0,0
1523132175.250000,35,40,35,40,0,0,0,0,0,0
1523132175.300000,36,41,36,41,0,0,0,0,0,0
1523132175.350000,33,44,33,44,0,0,0,0,0,0
1523132175.400000,56,35,56,35,0,0,0,0,0,0
1523132175.450000,42,44,42,44,0,0,0,0,0,0
1523132175.500000,43,52,43,52,0,0,0,0,0,0
1523132175.550000,45,55,45,55,0,0,0,0,0,0
1523132175.600000,35,37,35,37,0,0,0,0,0,0
1523132175.650000,37,37,37,37,0,0,0,0,0,0
1523132175.700000,50,31,50,31,0,0,0,0,0,0
1523132175.750000,29,46,29,46,0,0,0,0,0,0
1523132175.800000,43,27,43,27,0,0,0,0,0,0
1523132175.850000,40,36,40,36,0,0,0,0,0,0
1523132175.900000,39,40,39,40,0,0,0,0,0,0
1523132175.950000,33,41,33,41,0,0,0,0,0,0
1523132176.000000,28,45,28,45,0,0,0,0,0,0
1523132176.050000,51,31,51,31,0,0,0,0,0,0
1523132176.100000,36,18,36,18,0,0,0,0,0,0
1523132176.150000,43,52,43,52,0,0,0,0,0,0
1523132176.200000,36,50,36,50,0,0,0,0,0,0
1523132176.250000,33,47,33,47,0,0,0,0,0,0
1523132176.300000,58,57,58,57,0,0,0,0,0,0
1523132176.350000,45,38,45,38,0,0,0,0,0,0
1523132176.400000,45,54,45,54,0,0,0,0,0,0
1523132176.450000,49,43,49,43,0,0,0,0,0,0
1523132176.500000,27,34,27,34,0,0,0,0,0,0
1523132176.550000,48,36,48,36,0,0,0,0,0,0
1523132176.600000,38,39,38,39,0,0,0,0,0,0
1523132176.650000,47,36,47,36,0,0,0,0,0,0
1523132176.700000,33,43,33,43,0,0,0,0,0,0
1523132176.750000,38,40,38,40,0,0,0,0,0,0
1523132176.800000,53,48,53,48,0,0,0,0,0,0
1523132176.850000,35,37,35,37,0,0,0,0,0,0
1523132176.900000,16,10,16,10,0,0,0,0,0,0
1523132176.950000,36,28,36,28,0,0,0,0,0,0
1523132177.000000,53,43,53,43,0,0,0,0,0,0
1523132177.050000,32,48,32,48,0,0,0,0,0,0
1523132177.100000,51,49,51,49,0,0,0,0,0,0
1523132177.150000,39,41,39,41,0,0,0,0,0,0
1523132177.200000,38,37,38,37,0,0,0,0,0,0
1523132177.250000,30,39,30,39,0,0,0,0,0,0
1523132177.300000,68,71,68,71,0,0,0,0,0,0
1523132177.350000,38,39,38,39,0,0,0,0,0,0
1523132177.400000,29,40,29,40,0,0,0,0,0,0
1523132177.450000,49,48,49,48,0,0,0,0,0,0
1523132177.500000,44,31,44,31,0,0,0,0,0,0
1523132177.550000,36,31,36,31,0,0,0,0,0,0
1523132177.600000,52,46,52,46,0,0,0,0,0,0
