date_time,total_http,SELECT_http,INSERT_http,UPDATE_http,DELETE_http,http_total_longReq,http_adjustLoad
1523132153.000000,17.360009,17.360009,0.000000,0.000000,0.000000,0.000000,17.360009
1523132153.050000,14.780003,14.780003,0.000000,0.000000,0.000000,0.000000,14.780003
1523132153.100000,13.379985,13.379985,0.000000,0.000000,0.000000,0.000000,13.379985
1523132153.150000,20.159985,20.159985,0.000000,0.000000,0.000000,0.000000,20.159985
1523132153.200000,11.040008,11.040008,0.000000,0.000000,0.000000,0.000000,11.040008
1523132153.250000,20.879999,20.879999,0.000000,0.000000,0.000000,0.000000,20.879999
1523132153.300000,23.560002,23.560002,0.000000,0.000000,0.000000,0.000000,23.560002
1523132153.350000,20.480002,20.480002,0.000000,0.000000,0.000000,0.000000,20.480002
1523132153.400000,26.060004,26.060004,0.000000,0.000000,0.000000,0.000000,26.060004
1523132153.450000,20.280030,20.280030,0.000000,0.000000,0.000000,0.000000,20.280030
1523132153.500000,12.340008,12.340008,0.000000,0.000000,0.000000,0.000000,12.340008
1523132153.550000,9.740037,9.740037,0.000000,0.000000,0.000000,0.000000,9.740037
1523132153.600000,13.460014,13.460014,0.000000,0.000000,0.000000,0.000000,13.460014
1523132153.650000,9.139996,9.139996,0.000000,0.000000,0.000000,0.000000,9.139996
1523132153.700000,11.759995,11.759995,0.000000,0.000000,0.000000,0.000000,11.759995
1523132153.750000,17.779979,17.779979,0.000000,0.000000,0.000000,0.000000,17.779979
1523132153.800000,6.439979,6.439979,0.000000,0.000000,0.000000,0.000000,6.439979
1523132153.850000,5.719976,5.719976,0.000000,0.000000,0.000000,0.000000,5.719976
1523132153.900000,8.179987,8.179987,0.000000,0.000000,0.000000,0.000000,8.179987
1523132153.950000,18.679976,18.679976,0.000000,0.000000,0.000000,0.000000,18.679976
1523132154.000000,11.039998,11.039998,0.000000,0.000000,0.000000,0.000000,11.039998
1523132154.050000,2.580015,2.580015,0.000000,0.000000,0.000000,0.000000,2.580015
1523132154.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132154.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132154.200000,4.739991,4.739991,0.000000,0.000000,0.000000,0.000000,4.739991
1523132154.250000,14.680005,14.680005,0.000000,0.000000,0.000000,0.000000,14.680005
1523132154.300000,32.659992,32.659992,0.000000,0.000000,0.000000,0.000000,32.659992
1523132154.350000,24.180006,24.180006,0.000000,0.000000,0.000000,0.000000,24.180006
1523132154.400000,12.660015,12.660015,0.000000,0.000000,0.000000,0.000000,12.660015
1523132154.450000,21.660029,21.660029,0.000000,0.000000,0.000000,0.000000,21.660029
1523132154.500000,29.560013,29.560013,0.000000,0.000000,0.000000,0.000000,29.560013
1523132154.550000,11.940008,11.940008,0.000000,0.000000,0.000000,0.000000,11.940008
1523132154.600000,5.280021,5.280021,0.000000,0.000000,0.000000,0.000000,5.280021
1523132154.650000,12.179991,12.179991,0.000000,0.000000,0.000000,0.000000,12.179991
1523132154.700000,18.679999,18.679999,0.000000,0.000000,0.000000,0.000000,18.679999
1523132154.750000,19.959989,19.959989,0.000000,0.000000,0.000000,0.000000,19.959989
1523132154.800000,22.339996,22.339996,0.000000,0.000000,0.000000,0.000000,22.339996
1523132154.850000,10.019960,10.019960,0.000000,0.000000,0.000000,0.000000,10.019960
1523132154.900000,9.199996,9.199996,0.000000,0.000000,0.000000,0.000000,9.199996
1523132154.950000,6.740002,6.740002,0.000000,0.000000,0.000000,0.000000,6.740002
1523132155.000000,22.820018,22.820018,0.000000,0.000000,0.000000,0.000000,22.820018
1523132155.050000,32.700027,32.700027,0.000000,0.000000,0.000000,0.000000,32.700027
1523132155.100000,16.620002,16.620002,0.000000,0.000000,0.000000,0.000000,16.620002
1523132155.150000,29.799981,29.799981,0.000000,0.000000,0.000000,0.000000,29.799981
1523132155.200000,28.999983,28.999983,0.000000,0.000000,0.000000,0.000000,28.999983
1523132155.250000,33.399996,33.399996,0.000000,0.000000,0.000000,0.000000,33.399996
1523132155.300000,39.259989,39.259989,0.000000,0.000000,0.000000,0.000000,39.259989
1523132155.350000,34.759994,34.759994,0.000000,0.000000,0.000000,0.000000,34.759994
1523132155.400000,35.019999,35.019999,0.000000,0.000000,0.000000,0.000000,35.019999
1523132155.450000,15.319983,15.319983,0.000000,0.000000,0.000000,0.000000,15.319983
1523132155.500000,15.720005,15.720005,0.000000,0.000000,0.000000,0.000000,15.720005
1523132155.550000,18.419996,18.419996,0.000000,0.000000,0.000000,0.000000,18.419996
1523132155.600000,13.999989,13.999989,0.000000,0.000000,0.000000,0.000000,13.999989
1523132155.650000,15.079991,15.079991,0.000000,0.000000,0.000000,0.000000,15.079991
1523132155.700000,9.759998,9.759998,0.000000,0.000000,0.000000,0.000000,9.759998
1523132155.750000,12.179999,12.179999,0.000000,0.000000,0.000000,0.000000,12.179999
1523132155.800000,14.479990,14.479990,0.000000,0.000000,0.000000,0.000000,14.479990
1523132155.850000,19.739995,19.739995,0.000000,0.000000,0.000000,0.000000,19.739995
1523132155.900000,27.500023,27.500023,0.000000,0.000000,0.000000,0.000000,27.500023
1523132155.950000,24.619988,24.619988,0.000000,0.000000,0.000000,0.000000,24.619988
1523132156.000000,17.720012,17.720012,0.000000,0.000000,0.000000,0.000000,17.720012
1523132156.050000,11.499980,11.499980,0.000000,0.000000,0.000000,0.000000,11.499980
1523132156.100000,9.819963,9.819963,0.000000,0.000000,0.000000,0.000000,9.819963
1523132156.150000,11.640004,11.640004,0.000000,0.000000,0.000000,0.000000,11.640004
1523132156.200000,8.359999,8.359999,0.000000,0.000000,0.000000,0.000000,8.359999
1523132156.250000,5.519988,5.519988,0.000000,0.000000,0.000000,0.000000,5.519988
1523132156.300000,6.839971,6.839971,0.000000,0.000000,0.000000,0.000000,6.839971
1523132156.350000,6.719983,6.719983,0.000000,0.000000,0.000000,0.000000,6.719983
1523132156.400000,13.519970,13.519970,0.000000,0.000000,0.000000,0.000000,13.519970
1523132156.450000,9.419978,9.419978,0.000000,0.000000,0.000000,0.000000,9.419978
1523132156.500000,6.479993,6.479993,0.000000,0.000000,0.000000,0.000000,6.479993
1523132156.550000,29.040015,29.040015,0.000000,0.000000,0.000000,0.000000,29.040015
1523132156.600000,42.980022,42.980022,0.000000,0.000000,0.000000,0.000000,42.980022
1523132156.650000,0.099998,0.099998,0.000000,0.000000,0.000000,0.000000,0.099998
1523132156.700000,0.180006,0.180006,0.000000,0.000000,0.000000,0.000000,0.180006
1523132156.750000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.200000
1523132156.800000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.200000
1523132156.850000,0.100002,0.100002,0.000000,0.000000,0.000000,0.000000,0.100002
