1523162200.672,1523162200.831,SELECT,158.314
1523162200.685,1523162200.827,SELECT,142.450
1523162200.682,1523162200.826,SELECT,143.908
1523162200.672,1523162200.825,SELECT,153.019
1523162200.680,1523162200.825,SELECT,144.498
1523162200.678,1523162200.822,SELECT,143.819
1523162200.690,1523162200.829,SELECT,138.772
1523162200.684,1523162200.817,SELECT,132.758
1523162200.679,1523162200.813,SELECT,134.280
1523162200.679,1523162200.812,SELECT,132.967
1523162200.681,1523162200.813,SELECT,131.538
1523162200.680,1523162200.803,SELECT,123.178
1523162200.686,1523162200.824,SELECT,138.454
1523162200.682,1523162200.800,SELECT,117.855
1523162200.686,1523162200.806,SELECT,120.145
1523162200.681,1523162200.797,SELECT,116.243
1523162200.685,1523162200.797,SELECT,112.357
1523162200.678,1523162200.798,SELECT,119.676
1523162200.683,1523162200.797,SELECT,113.935
1523162200.679,1523162200.797,SELECT,117.554
1523162200.683,1523162200.796,SELECT,113.358
1523162200.677,1523162200.796,SELECT,118.849
1523162200.685,1523162200.792,SELECT,106.492
1523162200.684,1523162200.796,SELECT,112.430
1523162200.683,1523162200.796,SELECT,112.730
1523162201.804,1523162201.807,SELECT,3.226
1523162201.775,1523162201.778,SELECT,3.194
1523162201.745,1523162201.748,SELECT,3.271
1523162201.708,1523162201.711,SELECT,3.278
1523162201.676,1523162201.679,SELECT,3.338
1523162201.639,1523162201.643,SELECT,3.429
1523162201.602,1523162201.605,SELECT,3.434
1523162201.564,1523162201.567,SELECT,3.477
1523162201.525,1523162201.529,SELECT,3.509
1523162201.486,1523162201.490,SELECT,3.717
1523162201.445,1523162201.449,SELECT,3.735
1523162201.405,1523162201.409,SELECT,4.006
1523162201.364,1523162201.368,SELECT,4.206
1523162201.270,1523162201.325,SELECT,54.574
1523162201.228,1523162201.232,SELECT,4.359
1523162201.181,1523162201.186,SELECT,4.474
1523162201.139,1523162201.143,SELECT,4.479
1523162201.093,1523162201.099,SELECT,5.788
1523162200.974,1523162200.981,SELECT,6.823
1523162200.854,1523162200.921,SELECT,67.060
1523162201.049,1523162201.055,SELECT,6.096
1523162200.899,1523162200.919,SELECT,20.195
1523162200.850,1523162200.915,SELECT,65.219
1523162200.850,1523162200.915,SELECT,64.786
1523162200.851,1523162200.914,SELECT,62.571
1523162202.039,1523162202.043,SELECT,4.418
1523162200.853,1523162200.914,SELECT,60.908
1523162200.849,1523162200.913,SELECT,63.713
1523162200.852,1523162200.913,SELECT,60.654
1523162200.853,1523162200.912,SELECT,59.268
1523162200.853,1523162200.912,SELECT,58.726
1523162200.853,1523162200.911,SELECT,57.946
1523162202.047,1523162202.050,SELECT,2.980
1523162200.849,1523162200.911,SELECT,61.672
1523162200.853,1523162200.911,SELECT,57.850
1523162200.849,1523162200.908,SELECT,58.936
1523162200.851,1523162200.910,SELECT,59.290
1523162201.982,1523162201.990,SELECT,8.001
1523162201.982,1523162201.986,SELECT,3.277
1523162200.850,1523162200.900,SELECT,50.403
1523162202.011,1523162202.014,SELECT,3.208
1523162201.952,1523162201.955,SELECT,3.219
1523162200.850,1523162200.901,SELECT,51.005
1523162200.852,1523162200.904,SELECT,51.359
1523162200.850,1523162200.905,SELECT,55.129
1523162201.855,1523162201.903,SELECT,48.023
1523162202.066,1523162202.073,SELECT,6.476
1523162200.852,1523162200.905,SELECT,53.294
1523162202.071,1523162202.074,SELECT,3.549
1523162200.852,1523162200.906,SELECT,53.342
1523162200.851,1523162200.905,SELECT,54.568
1523162202.067,1523162202.076,SELECT,9.734
1523162200.851,1523162200.906,SELECT,55.747
1523162201.857,1523162201.903,SELECT,46.428
1523162200.851,1523162200.906,SELECT,55.154
1523162201.855,1523162201.902,SELECT,46.789
1523162202.066,1523162202.079,SELECT,12.998
1523162201.855,1523162201.901,SELECT,45.819
1523162201.851,1523162201.899,SELECT,48.405
1523162202.061,1523162202.081,SELECT,20.709
1523162200.852,1523162200.907,SELECT,55.913
1523162201.892,1523162201.898,SELECT,6.782
1523162200.849,1523162200.907,SELECT,58.535
1523162201.850,1523162201.897,SELECT,47.331
1523162201.851,1523162201.897,SELECT,46.272
1523162201.850,1523162201.895,SELECT,45.008
1523162202.069,1523162202.085,SELECT,16.084
1523162201.850,1523162201.894,SELECT,43.888
1523162201.849,1523162201.892,SELECT,42.797
1523162202.071,1523162202.088,SELECT,16.246
1523162201.850,1523162201.892,SELECT,41.777
1523162201.849,1523162201.890,SELECT,41.681
1523162202.069,1523162202.089,SELECT,19.756
1523162201.848,1523162201.870,SELECT,22.947
1523162201.847,1523162201.869,SELECT,21.898
1523162202.070,1523162202.092,SELECT,21.927
1523162201.847,1523162201.868,SELECT,20.323
1523162201.846,1523162201.866,SELECT,19.515
1523162202.072,1523162202.094,SELECT,22.117
1523162201.846,1523162201.864,SELECT,18.341
1523162201.834,1523162201.857,SELECT,23.169
1523162202.039,1523162202.062,SELECT,23.114
1523162202.071,1523162202.096,SELECT,25.058
1523162202.071,1523162202.098,SELECT,27.382
1523162202.096,1523162202.101,SELECT,4.956
1523162202.099,1523162202.102,SELECT,3.135
1523162202.096,1523162202.103,SELECT,7.451
1523162202.100,1523162202.105,SELECT,5.114
1523162202.096,1523162202.106,SELECT,9.910
1523162202.095,1523162202.105,SELECT,9.795
1523162202.085,1523162202.109,SELECT,23.842
1523162201.923,1523162201.926,SELECT,3.245
1523162202.114,1523162202.117,SELECT,3.315
1523162202.084,1523162202.113,SELECT,29.162
1523162202.117,1523162202.121,SELECT,3.479
1523162202.118,1523162202.122,SELECT,3.831
