timestamp,pit
1523126665900,3878.077
1523126665950,3905.6365
1523126666000,3422.7273
1523126666050,3202.4707
1523126666100,3181.2354
1523126666150,3035.2646
1523126666200,3150.276
1523126666250,3365.4546
1523126666300,3977.4695
1523126666350,3886.0
1523126666900,4191.3335
1523126666950,3826.8
1523126667000,3783.0
1523126667050,3696.0908
1523126667100,3704.5833
1523126667150,3706.775
1523126667200,3598.3333
1523126667250,4220.28
1523126667300,3873.1875
1523126668400,4141.0
1523126668450,3.0
1523126668500,381.0
1523126668650,1962.0
1523126668800,4946.0
1523126668850,10423.0
1523126668950,5089.0
1523126669200,3.0
1523126669250,6748.0
1523126669350,3211.0
1523126669700,6006.0
1523126669900,7184.0
1523126669950,6899.3335
1523126670000,9073.0
1523126670050,3294.3333
1523126670100,5007.0
1523126670450,6049.0
1523126670500,6020.0
1523126670550,2725.5
1523126670600,2304.5
1523126670650,2637.3333
1523126670700,6627.0
1523126670750,1272.5
1523126670800,1077.5
1523126670850,8774.0
1523126670900,146.0
1523126670950,7029.0
1523126671000,5694.0
1523126671050,5190.0
1523126671100,4049.5
1523126671150,43.0
1523126671200,8067.0
1523126671250,5206.75
1523126671300,1290.0
1523126671350,3747.5
1523126671400,2314.6667
1523126671450,4972.4287
1523126671500,2213.0
1523126671550,3421.0
1523126671600,12.0
1523126671650,1671.5
1523126671700,4063.3333
1523126671750,2828.0
1523126671800,5867.0
1523126671850,1278.0
1523126671900,6246.0
1523126672000,3078.0
1523126672050,2880.0
1523126672100,2511.75
1523126672150,4746.8
1523126672200,1853.0
1523126672250,2351.25
1523126672300,5754.5
1523126672350,3396.0
1523126672450,4527.4287
1523126672500,2989.75
1523126672550,1062.5
1523126672600,5366.0
1523126672650,3053.0
1523126672700,2879.0
1523126672750,6156.0
1523126672800,2011.25
1523126672850,627.4
1523126672900,5967.0
1523126672950,1136.3334
1523126673000,6667.0
1523126673050,6625.0
1523126673100,2788.3333
1523126673200,645.5
1523126673250,962.0
1523126673300,537.0
1523126673350,1108.3334
1523126673400,1669.0
1523126673450,2468.0
1523126673500,6436.5
1523126673550,1827.0
1523126673600,2245.0
1523126673650,1361.0
1523126673700,268.0
1523126673750,1960.0
1523126673850,1094.0
1523126673900,2808.25
1523126674000,5883.5
1523126674050,3271.75
1523126674100,2497.6667
1523126674150,4153.3335
1523126674200,2817.5
1523126674250,766.0
1523126674350,4905.0
1523126674450,4242.5
1523126674500,3788.6667
1523126674550,1524.0
1523126674600,748.5
1523126674650,750.0
1523126674700,322.0
1523126674800,1085.0
1523126674850,1786.0
1523126674900,216.0
1523126675000,1841.6666
1523126675100,61.0
1523126675150,865.5
1523126675200,1997.0
1523126675250,467.0
1523126675300,1131.0
1523126675350,231.33333
1523126675450,1720.2
1523126675500,308.0
1523126675550,3221.75
1523126675600,3350.5
1523126675650,15.0
1523126675700,2606.5
1523126675750,44.0
1523126675800,700.0
1523126675850,2455.0
1523126675900,3874.5
1523126675950,2656.0
1523126676050,4363.5
1523126676100,2755.4
1523126676150,852.0
1523126676200,1760.75
1523126676250,5817.0
1523126676350,5675.0
1523126676450,13.0
1523126676500,772.0
1523126676550,1638.25
1523126676600,330.0
1523126676650,3163.0
1523126676700,611.5
1523126676750,2581.0
1523126676800,190.5
1523126676850,247.0
1523126676900,358.0
1523126676950,19.0
1523126677000,3209.5
1523126677050,524.0
1523126677100,9.0
1523126677150,1218.0
1523126677200,2630.6667
1523126677250,1421.0
1523126677300,256.5
1523126677350,2866.25
1523126677400,1864.0
1523126677450,1639.5
1523126677500,1269.25
1523126677550,329.0
1523126677600,88.5
1523126677650,2379.25
1523126677700,1367.0
1523126677800,1237.0
1523126677900,2559.5
1523126677950,2204.5
1523126678000,338.0
1523126678100,1709.4
1523126678150,17.0
1523126678200,7.0
1523126678250,758.5
1523126678300,2079.5
1523126678350,4241.0
1523126678400,154.5
1523126678450,1081.25
1523126678500,40.5
1523126678550,1426.0
1523126678600,52.0
1523126678650,1474.0
1523126678700,174.66667
1523126678750,13.0
1523126678800,38.5
1523126678850,1229.6666
1523126678900,1864.0
1523126678950,1039.0
1523126679000,79.0
1523126679050,174.0
1523126679100,152.0
1523126679150,1703.5
1523126679250,1262.0
1523126679300,872.3333
1523126679350,18.0
1523126679400,51.0
1523126679500,13.0
1523126679550,16.0
1523126679700,2579.0
1523126679750,48.25
1523126679800,1110.5
1523126679850,1275.0
1523126679900,11.0
1523126679950,51.0
1523126680000,12.0
1523126680050,1050.0
1523126680150,55.666668
1523126680200,912.75
1523126680250,1347.0
1523126680300,1567.5
1523126680350,12.0
1523126680400,739.3333
1523126680450,9.0
1523126680500,699.0
1523126680550,1539.0
1523126680600,60.0
1523126680650,999.5
1523126680700,974.8333
1523126680750,11.0
1523126680800,25.0
1523126680850,491.0
1523126680900,406.0
1523126680950,13.333333
1523126681000,1088.0
1523126681050,1520.0
1523126681100,901.5
1523126681150,903.6
1523126681200,390.33334
1523126681250,428.0
1523126681300,10.0
1523126681350,385.6
1523126681400,12.0
1523126681450,739.0
1523126681500,28.0
1523126681550,1244.0
1523126681600,10.5
1523126681650,48.0
1523126681700,19.5
1523126681750,66.0
1523126681800,94.0
1523126681850,336.0
