date_time,total_http_start,total_http_end,SELECT_http_start,SELECT_http_end,INSERT_http_start,INSERT_http_end,UPDATE_http_start,UPDATE_http_end,DELETE_http_start,DELETE_http_end
1538673352.500000,7,8,7,8,0,0,0,0,0,0
1538673352.550000,20,21,20,21,0,0,0,0,0,0
1538673352.600000,20,19,20,19,0,0,0,0,0,0
1538673352.650000,26,27,26,27,0,0,0,0,0,0
1538673352.700000,24,24,24,24,0,0,0,0,0,0
1538673352.750000,17,17,17,17,0,0,0,0,0,0
1538673352.800000,35,32,35,32,0,0,0,0,0,0
1538673352.850000,34,37,34,37,0,0,0,0,0,0
1538673352.900000,24,23,24,23,0,0,0,0,0,0
1538673352.950000,19,20,19,20,0,0,0,0,0,0
1538673353.000000,11,11,11,11,0,0,0,0,0,0
1538673353.050000,17,16,17,16,0,0,0,0,0,0
1538673353.100000,23,24,23,24,0,0,0,0,0,0
1538673353.150000,19,18,19,18,0,0,0,0,0,0
1538673353.200000,17,18,17,18,0,0,0,0,0,0
1538673353.250000,32,31,32,31,0,0,0,0,0,0
1538673353.300000,25,26,25,26,0,0,0,0,0,0
1538673353.350000,23,23,23,23,0,0,0,0,0,0
1538673353.400000,32,31,32,31,0,0,0,0,0,0
1538673353.450000,30,29,30,29,0,0,0,0,0,0
1538673353.500000,41,41,41,41,0,0,0,0,0,0
1538673353.550000,27,27,27,27,0,0,0,0,0,0
1538673353.600000,23,23,23,23,0,0,0,0,0,0
1538673353.650000,28,30,28,30,0,0,0,0,0,0
1538673353.700000,14,12,14,12,0,0,0,0,0,0
1538673353.750000,30,32,30,32,0,0,0,0,0,0
1538673353.800000,10,10,10,10,0,0,0,0,0,0
1538673353.850000,12,12,12,12,0,0,0,0,0,0
1538673353.900000,12,12,12,12,0,0,0,0,0,0
1538673353.950000,12,12,12,12,0,0,0,0,0,0
1538673354.000000,17,15,17,15,0,0,0,0,0,0
1538673354.050000,10,11,10,11,0,0,0,0,0,0
1538673354.100000,18,19,18,19,0,0,0,0,0,0
1538673354.150000,29,29,29,29,0,0,0,0,0,0
1538673354.200000,9,8,9,8,0,0,0,0,0,0
1538673354.250000,11,12,11,12,0,0,0,0,0,0
1538673354.300000,26,25,26,25,0,0,0,0,0,0
1538673354.350000,7,8,7,8,0,0,0,0,0,0
1538673354.400000,10,10,10,10,0,0,0,0,0,0
1538673354.450000,14,14,14,14,0,0,0,0,0,0
1538673354.500000,22,21,22,21,0,0,0,0,0,0
1538673354.550000,21,22,21,22,0,0,0,0,0,0
1538673354.600000,16,16,16,16,0,0,0,0,0,0
1538673354.650000,44,44,44,44,0,0,0,0,0,0
1538673354.700000,19,17,19,17,0,0,0,0,0,0
1538673354.750000,40,42,40,42,0,0,0,0,0,0
1538673354.800000,6,5,6,5,0,0,0,0,0,0
1538673354.850000,14,14,14,14,0,0,0,0,0,0
1538673354.900000,25,26,25,26,0,0,0,0,0,0
1538673354.950000,14,13,14,13,0,0,0,0,0,0
1538673355.000000,27,28,27,28,0,0,0,0,0,0
1538673355.050000,13,13,13,13,0,0,0,0,0,0
1538673355.100000,15,15,15,15,0,0,0,0,0,0
1538673355.150000,29,29,29,29,0,0,0,0,0,0
1538673355.200000,18,18,18,18,0,0,0,0,0,0
1538673355.250000,4,4,4,4,0,0,0,0,0,0
1538673355.300000,6,5,6,5,0,0,0,0,0,0
1538673355.350000,18,19,18,19,0,0,0,0,0,0
1538673355.400000,34,34,34,34,0,0,0,0,0,0
1538673355.450000,28,28,28,28,0,0,0,0,0,0
1538673355.500000,20,20,20,20,0,0,0,0,0,0
1538673355.550000,30,30,30,30,0,0,0,0,0,0
1538673355.600000,15,15,15,15,0,0,0,0,0,0
1538673355.650000,43,41,43,41,0,0,0,0,0,0
1538673355.700000,23,22,23,22,0,0,0,0,0,0
1538673355.750000,22,24,22,24,0,0,0,0,0,0
1538673355.800000,32,33,32,33,0,0,0,0,0,0
1538673355.850000,5,5,5,5,0,0,0,0,0,0
1538673355.900000,19,17,19,17,0,0,0,0,0,0
1538673355.950000,31,33,31,33,0,0,0,0,0,0
1538673356.000000,18,18,18,18,0,0,0,0,0,0
1538673356.050000,18,18,18,18,0,0,0,0,0,0
1538673356.100000,40,38,40,38,0,0,0,0,0,0
1538673356.150000,19,21,19,21,0,0,0,0,0,0
1538673356.200000,21,19,21,19,0,0,0,0,0,0
1538673356.250000,25,26,25,26,0,0,0,0,0,0
1538673356.300000,37,38,37,38,0,0,0,0,0,0
1538673356.350000,39,36,39,36,0,0,0,0,0,0
1538673356.400000,27,29,27,29,0,0,0,0,0,0
1538673356.450000,32,33,32,33,0,0,0,0,0,0
1538673356.500000,29,29,29,29,0,0,0,0,0,0
1538673356.550000,20,20,20,20,0,0,0,0,0,0
1538673356.600000,14,14,14,14,0,0,0,0,0,0
1538673356.650000,14,14,14,14,0,0,0,0,0,0
1538673356.700000,39,38,39,38,0,0,0,0,0,0
1538673356.750000,38,39,38,39,0,0,0,0,0,0
1538673356.800000,8,8,8,8,0,0,0,0,0,0
1538673356.850000,18,17,18,17,0,0,0,0,0,0
1538673356.900000,21,21,21,21,0,0,0,0,0,0
1538673356.950000,27,27,27,27,0,0,0,0,0,0
1538673357.000000,19,20,19,20,0,0,0,0,0,0
1538673357.050000,20,18,20,18,0,0,0,0,0,0
1538673357.100000,31,33,31,33,0,0,0,0,0,0
1538673357.150000,30,30,30,30,0,0,0,0,0,0
1538673357.200000,5,5,5,5,0,0,0,0,0,0
1538673357.250000,33,33,33,33,0,0,0,0,0,0
1538673357.300000,34,33,34,33,0,0,0,0,0,0
1538673357.350000,14,15,14,15,0,0,0,0,0,0
1538673357.400000,13,13,13,13,0,0,0,0,0,0
1538673357.450000,20,18,20,18,0,0,0,0,0,0
1538673357.500000,23,24,23,24,0,0,0,0,0,0
1538673357.550000,30,31,30,31,0,0,0,0,0,0
1538673357.600000,12,11,12,11,0,0,0,0,0,0
1538673357.650000,30,31,30,31,0,0,0,0,0,0
1538673357.700000,25,25,25,25,0,0,0,0,0,0
1538673357.750000,31,30,31,30,0,0,0,0,0,0
1538673357.800000,19,20,19,20,0,0,0,0,0,0
1538673357.850000,19,19,19,19,0,0,0,0,0,0
1538673357.900000,17,17,17,17,0,0,0,0,0,0
1538673357.950000,23,23,23,23,0,0,0,0,0,0
1538673358.000000,22,20,22,20,0,0,0,0,0,0
1538673358.050000,36,34,36,34,0,0,0,0,0,0
1538673358.100000,39,42,39,42,0,0,0,0,0,0
1538673358.150000,25,24,25,24,0,0,0,0,0,0
1538673358.200000,42,41,42,41,0,0,0,0,0,0
1538673358.250000,31,34,31,34,0,0,0,0,0,0
1538673358.300000,17,17,17,17,0,0,0,0,0,0
1538673358.350000,22,22,22,22,0,0,0,0,0,0
1538673358.400000,28,25,28,25,0,0,0,0,0,0
1538673358.450000,24,26,24,26,0,0,0,0,0,0
1538673358.500000,37,36,37,36,0,0,0,0,0,0
1538673358.550000,10,12,10,12,0,0,0,0,0,0
1538673358.600000,23,23,23,23,0,0,0,0,0,0
1538673358.650000,24,23,24,23,0,0,0,0,0,0
1538673358.700000,11,12,11,12,0,0,0,0,0,0
1538673358.750000,10,10,10,10,0,0,0,0,0,0
1538673358.800000,18,18,18,18,0,0,0,0,0,0
1538673358.850000,23,22,23,22,0,0,0,0,0,0
1538673358.900000,15,15,15,15,0,0,0,0,0,0
1538673358.950000,35,36,35,36,0,0,0,0,0,0
1538673359.000000,33,32,33,32,0,0,0,0,0,0
1538673359.050000,18,18,18,18,0,0,0,0,0,0
1538673359.100000,23,23,23,23,0,0,0,0,0,0
1538673359.150000,41,39,41,39,0,0,0,0,0,0
1538673359.200000,45,47,45,47,0,0,0,0,0,0
1538673359.250000,10,11,10,11,0,0,0,0,0,0
1538673359.300000,33,28,33,28,0,0,0,0,0,0
1538673359.350000,33,36,33,36,0,0,0,0,0,0
1538673359.400000,9,11,9,11,0,0,0,0,0,0
1538673359.450000,14,13,14,13,0,0,0,0,0,0
1538673359.500000,24,25,24,25,0,0,0,0,0,0
1538673359.550000,40,40,40,40,0,0,0,0,0,0
1538673359.600000,39,39,39,39,0,0,0,0,0,0
1538673359.650000,12,12,12,12,0,0,0,0,0,0
1538673359.700000,32,32,32,32,0,0,0,0,0,0
1538673359.750000,24,24,24,24,0,0,0,0,0,0
1538673359.800000,15,14,15,14,0,0,0,0,0,0
1538673359.850000,53,54,53,54,0,0,0,0,0,0
1538673359.900000,35,33,35,33,0,0,0,0,0,0
1538673359.950000,30,30,30,30,0,0,0,0,0,0
1538673360.000000,28,30,28,30,0,0,0,0,0,0
1538673360.050000,34,34,34,34,0,0,0,0,0,0
1538673360.100000,20,20,20,20,0,0,0,0,0,0
1538673360.150000,20,20,20,20,0,0,0,0,0,0
1538673360.200000,8,8,8,8,0,0,0,0,0,0
1538673360.250000,24,21,24,21,0,0,0,0,0,0
1538673360.300000,23,26,23,26,0,0,0,0,0,0
1538673360.350000,24,22,24,22,0,0,0,0,0,0
1538673360.400000,27,29,27,29,0,0,0,0,0,0
1538673360.450000,39,38,39,38,0,0,0,0,0,0
1538673360.500000,19,20,19,20,0,0,0,0,0,0
1538673360.550000,21,20,21,20,0,0,0,0,0,0
1538673360.600000,22,21,22,21,0,0,0,0,0,0
1538673360.650000,34,34,34,34,0,0,0,0,0,0
1538673360.700000,12,13,12,13,0,0,0,0,0,0
1538673360.750000,16,17,16,17,0,0,0,0,0,0
1538673360.800000,14,14,14,14,0,0,0,0,0,0
1538673360.850000,30,29,30,29,0,0,0,0,0,0
1538673360.900000,27,27,27,27,0,0,0,0,0,0
1538673360.950000,22,23,22,23,0,0,0,0,0,0
1538673361.000000,23,23,23,23,0,0,0,0,0,0
1538673361.050000,25,24,25,24,0,0,0,0,0,0
1538673361.100000,20,21,20,21,0,0,0,0,0,0
1538673361.150000,23,21,23,21,0,0,0,0,0,0
1538673361.200000,18,19,18,19,0,0,0,0,0,0
1538673361.250000,28,28,28,28,0,0,0,0,0,0
1538673361.300000,32,31,32,31,0,0,0,0,0,0
1538673361.350000,24,26,24,26,0,0,0,0,0,0
1538673361.400000,8,8,8,8,0,0,0,0,0,0
1538673361.450000,11,10,11,10,0,0,0,0,0,0
1538673361.500000,24,24,24,24,0,0,0,0,0,0
1538673361.550000,16,16,16,16,0,0,0,0,0,0
1538673361.600000,27,27,27,27,0,0,0,0,0,0
1538673361.650000,15,16,15,16,0,0,0,0,0,0
1538673361.700000,29,29,29,29,0,0,0,0,0,0
1538673361.750000,33,31,33,31,0,0,0,0,0,0
1538673361.800000,24,26,24,26,0,0,0,0,0,0
1538673361.850000,38,34,38,34,0,0,0,0,0,0
1538673361.900000,39,42,39,42,0,0,0,0,0,0
1538673361.950000,14,14,14,14,0,0,0,0,0,0
1538673362.000000,13,14,13,14,0,0,0,0,0,0
1538673362.050000,26,26,26,26,0,0,0,0,0,0
1538673362.100000,44,43,44,43,0,0,0,0,0,0
1538673362.150000,23,24,23,24,0,0,0,0,0,0
1538673362.200000,32,31,32,31,0,0,0,0,0,0
1538673362.250000,20,20,20,20,0,0,0,0,0,0
1538673362.300000,15,15,15,15,0,0,0,0,0,0
1538673362.350000,21,21,21,21,0,0,0,0,0,0
1538673362.400000,29,29,29,29,0,0,0,0,0,0
1538673362.450000,9,10,9,10,0,0,0,0,0,0
1538673362.500000,24,23,24,23,0,0,0,0,0,0
1538673362.550000,26,25,26,25,0,0,0,0,0,0
1538673362.600000,29,31,29,31,0,0,0,0,0,0
1538673362.650000,3,3,3,3,0,0,0,0,0,0
1538673362.700000,17,17,17,17,0,0,0,0,0,0
1538673362.750000,9,8,9,8,0,0,0,0,0,0
1538673362.800000,31,32,31,32,0,0,0,0,0,0
1538673362.850000,33,31,33,31,0,0,0,0,0,0
1538673362.900000,24,26,24,26,0,0,0,0,0,0
1538673362.950000,16,15,16,15,0,0,0,0,0,0
1538673363.000000,21,22,21,22,0,0,0,0,0,0
1538673363.050000,23,23,23,23,0,0,0,0,0,0
1538673363.100000,13,13,13,13,0,0,0,0,0,0
1538673363.150000,40,35,40,35,0,0,0,0,0,0
1538673363.200000,30,35,30,35,0,0,0,0,0,0
1538673363.250000,27,26,27,26,0,0,0,0,0,0
1538673363.300000,33,34,33,34,0,0,0,0,0,0
1538673363.350000,16,15,16,15,0,0,0,0,0,0
1538673363.400000,12,11,12,11,0,0,0,0,0,0
1538673363.450000,15,17,15,17,0,0,0,0,0,0
1538673363.500000,26,26,26,26,0,0,0,0,0,0
1538673363.550000,10,9,10,9,0,0,0,0,0,0
1538673363.600000,13,13,13,13,0,0,0,0,0,0
1538673363.650000,15,16,15,16,0,0,0,0,0,0
1538673363.700000,14,14,14,14,0,0,0,0,0,0
1538673363.750000,14,14,14,14,0,0,0,0,0,0
1538673363.800000,21,20,21,20,0,0,0,0,0,0
1538673363.850000,7,8,7,8,0,0,0,0,0,0
1538673363.900000,21,20,21,20,0,0,0,0,0,0
1538673363.950000,12,13,12,13,0,0,0,0,0,0
1538673364.000000,16,15,16,15,0,0,0,0,0,0
1538673364.050000,36,36,36,36,0,0,0,0,0,0
1538673364.100000,5,6,5,6,0,0,0,0,0,0
1538673364.150000,8,8,8,8,0,0,0,0,0,0
1538673364.200000,20,18,20,18,0,0,0,0,0,0
1538673364.250000,19,21,19,21,0,0,0,0,0,0
1538673364.300000,19,19,19,19,0,0,0,0,0,0
1538673364.350000,24,22,24,22,0,0,0,0,0,0
1538673364.400000,14,15,14,15,0,0,0,0,0,0
1538673364.450000,26,26,26,26,0,0,0,0,0,0
1538673364.500000,30,31,30,31,0,0,0,0,0,0
1538673364.550000,7,6,7,6,0,0,0,0,0,0
1538673364.600000,31,28,31,28,0,0,0,0,0,0
1538673364.650000,33,37,33,37,0,0,0,0,0,0
1538673364.700000,25,25,25,25,0,0,0,0,0,0
1538673364.750000,18,17,18,17,0,0,0,0,0,0
1538673364.800000,32,31,32,31,0,0,0,0,0,0
1538673364.850000,12,14,12,14,0,0,0,0,0,0
1538673364.900000,16,15,16,15,0,0,0,0,0,0
1538673364.950000,29,29,29,29,0,0,0,0,0,0
1538673365.000000,32,31,32,31,0,0,0,0,0,0
1538673365.050000,16,17,16,17,0,0,0,0,0,0
1538673365.100000,38,37,38,37,0,0,0,0,0,0
1538673365.150000,31,32,31,32,0,0,0,0,0,0
1538673365.200000,17,17,17,17,0,0,0,0,0,0
1538673365.250000,17,17,17,17,0,0,0,0,0,0
1538673365.300000,21,21,21,21,0,0,0,0,0,0
1538673365.350000,17,17,17,17,0,0,0,0,0,0
1538673365.400000,3,3,3,3,0,0,0,0,0,0
1538673365.450000,21,19,21,19,0,0,0,0,0,0
1538673365.500000,35,35,35,35,0,0,0,0,0,0
1538673365.550000,11,12,11,12,0,0,0,0,0,0
1538673365.600000,37,37,37,37,0,0,0,0,0,0
1538673365.650000,35,35,35,35,0,0,0,0,0,0
1538673365.700000,27,28,27,28,0,0,0,0,0,0
1538673365.750000,21,21,21,21,0,0,0,0,0,0
1538673365.800000,21,20,21,20,0,0,0,0,0,0
1538673365.850000,27,27,27,27,0,0,0,0,0,0
1538673365.900000,12,13,12,13,0,0,0,0,0,0
1538673365.950000,16,16,16,16,0,0,0,0,0,0
1538673366.000000,15,14,15,14,0,0,0,0,0,0
1538673366.050000,19,20,19,20,0,0,0,0,0,0
1538673366.100000,19,18,19,18,0,0,0,0,0,0
1538673366.150000,26,24,26,24,0,0,0,0,0,0
1538673366.200000,16,18,16,18,0,0,0,0,0,0
1538673366.250000,20,20,20,20,0,0,0,0,0,0
1538673366.300000,17,16,17,16,0,0,0,0,0,0
1538673366.350000,23,24,23,24,0,0,0,0,0,0
1538673366.400000,11,10,11,10,0,0,0,0,0,0
1538673366.450000,17,18,17,18,0,0,0,0,0,0
1538673366.500000,12,11,12,11,0,0,0,0,0,0
1538673366.550000,19,20,19,20,0,0,0,0,0,0
1538673366.600000,9,9,9,9,0,0,0,0,0,0
1538673366.650000,23,21,23,21,0,0,0,0,0,0
1538673366.700000,9,11,9,11,0,0,0,0,0,0
1538673366.750000,36,32,36,32,0,0,0,0,0,0
1538673366.800000,37,41,37,41,0,0,0,0,0,0
1538673366.850000,16,16,16,16,0,0,0,0,0,0
1538673366.900000,19,18,19,18,0,0,0,0,0,0
1538673366.950000,38,37,38,37,0,0,0,0,0,0
1538673367.000000,29,30,29,30,0,0,0,0,0,0
1538673367.050000,29,30,29,30,0,0,0,0,0,0
1538673367.100000,16,16,16,16,0,0,0,0,0,0
1538673367.150000,35,34,35,34,0,0,0,0,0,0
1538673367.200000,24,25,24,25,0,0,0,0,0,0
1538673367.250000,16,14,16,14,0,0,0,0,0,0
1538673367.300000,23,24,23,24,0,0,0,0,0,0
1538673367.350000,19,18,19,18,0,0,0,0,0,0
1538673367.400000,30,29,30,29,0,0,0,0,0,0
1538673367.450000,41,41,41,41,0,0,0,0,0,0
1538673367.500000,28,30,28,30,0,0,0,0,0,0
1538673367.550000,29,29,29,29,0,0,0,0,0,0
1538673367.600000,34,34,34,34,0,0,0,0,0,0
1538673367.650000,17,18,17,18,0,0,0,0,0,0
1538673367.700000,13,12,13,12,0,0,0,0,0,0
1538673367.750000,25,26,25,26,0,0,0,0,0,0
1538673367.800000,27,26,27,26,0,0,0,0,0,0
1538673367.850000,12,13,12,13,0,0,0,0,0,0
1538673367.900000,35,35,35,35,0,0,0,0,0,0
1538673367.950000,15,15,15,15,0,0,0,0,0,0
1538673368.000000,22,21,22,21,0,0,0,0,0,0
1538673368.050000,13,14,13,14,0,0,0,0,0,0
1538673368.100000,27,27,27,27,0,0,0,0,0,0
1538673368.150000,31,31,31,31,0,0,0,0,0,0
1538673368.200000,22,22,22,22,0,0,0,0,0,0
1538673368.250000,17,15,17,15,0,0,0,0,0,0
1538673368.300000,25,25,25,25,0,0,0,0,0,0
1538673368.350000,21,23,21,23,0,0,0,0,0,0
1538673368.400000,41,40,41,40,0,0,0,0,0,0
1538673368.450000,26,24,26,24,0,0,0,0,0,0
1538673368.500000,26,26,26,26,0,0,0,0,0,0
1538673368.550000,39,40,39,40,0,0,0,0,0,0
1538673368.600000,22,22,22,22,0,0,0,0,0,0
1538673368.650000,38,40,38,40,0,0,0,0,0,0
1538673368.700000,22,22,22,22,0,0,0,0,0,0
1538673368.750000,25,21,25,21,0,0,0,0,0,0
1538673368.800000,15,19,15,19,0,0,0,0,0,0
1538673368.850000,21,20,21,20,0,0,0,0,0,0
1538673368.900000,30,31,30,31,0,0,0,0,0,0
1538673368.950000,12,12,12,12,0,0,0,0,0,0
1538673369.000000,14,13,14,13,0,0,0,0,0,0
1538673369.050000,15,16,15,16,0,0,0,0,0,0
1538673369.100000,19,19,19,19,0,0,0,0,0,0
1538673369.150000,28,27,28,27,0,0,0,0,0,0
1538673369.200000,29,30,29,30,0,0,0,0,0,0
1538673369.250000,41,41,41,41,0,0,0,0,0,0
1538673369.300000,17,16,17,16,0,0,0,0,0,0
1538673369.350000,31,32,31,32,0,0,0,0,0,0
1538673369.400000,20,20,20,20,0,0,0,0,0,0
1538673369.450000,22,22,22,22,0,0,0,0,0,0
1538673369.500000,12,12,12,12,0,0,0,0,0,0
1538673369.550000,8,8,8,8,0,0,0,0,0,0
1538673369.600000,19,19,19,19,0,0,0,0,0,0
1538673369.650000,31,31,31,31,0,0,0,0,0,0
1538673369.700000,25,25,25,25,0,0,0,0,0,0
1538673369.750000,31,28,31,28,0,0,0,0,0,0
1538673369.800000,19,22,19,22,0,0,0,0,0,0
1538673369.850000,39,36,39,36,0,0,0,0,0,0
1538673369.900000,28,30,28,30,0,0,0,0,0,0
1538673369.950000,38,39,38,39,0,0,0,0,0,0
1538673370.000000,5,5,5,5,0,0,0,0,0,0
1538673370.050000,18,18,18,18,0,0,0,0,0,0
1538673370.100000,7,7,7,7,0,0,0,0,0,0
1538673370.150000,13,13,13,13,0,0,0,0,0,0
1538673370.200000,34,34,34,34,0,0,0,0,0,0
1538673370.250000,15,14,15,14,0,0,0,0,0,0
1538673370.300000,20,21,20,21,0,0,0,0,0,0
1538673370.350000,30,30,30,30,0,0,0,0,0,0
1538673370.400000,13,13,13,13,0,0,0,0,0,0
1538673370.450000,28,26,28,26,0,0,0,0,0,0
1538673370.500000,11,13,11,13,0,0,0,0,0,0
1538673370.550000,24,23,24,23,0,0,0,0,0,0
1538673370.600000,39,39,39,39,0,0,0,0,0,0
1538673370.650000,19,18,19,18,0,0,0,0,0,0
1538673370.700000,27,28,27,28,0,0,0,0,0,0
1538673370.750000,22,22,22,22,0,0,0,0,0,0
1538673370.800000,16,14,16,14,0,0,0,0,0,0
1538673370.850000,29,29,29,29,0,0,0,0,0,0
1538673370.900000,20,23,20,23,0,0,0,0,0,0
1538673370.950000,14,14,14,14,0,0,0,0,0,0
1538673371.000000,11,11,11,11,0,0,0,0,0,0
1538673371.050000,18,12,18,12,0,0,0,0,0,0
1538673371.100000,35,41,35,41,0,0,0,0,0,0
1538673371.150000,19,18,19,18,0,0,0,0,0,0
1538673371.200000,39,41,39,41,0,0,0,0,0,0
1538673371.250000,18,18,18,18,0,0,0,0,0,0
1538673371.300000,16,16,16,16,0,0,0,0,0,0
1538673371.350000,11,10,11,10,0,0,0,0,0,0
1538673371.400000,8,9,8,9,0,0,0,0,0,0
1538673371.450000,49,47,49,47,0,0,0,0,0,0
1538673371.500000,27,29,27,29,0,0,0,0,0,0
1538673371.550000,30,29,30,29,0,0,0,0,0,0
1538673371.600000,31,32,31,32,0,0,0,0,0,0
1538673371.650000,19,17,19,17,0,0,0,0,0,0
1538673371.700000,25,26,25,26,0,0,0,0,0,0
1538673371.750000,27,27,27,27,0,0,0,0,0,0
1538673371.800000,25,25,25,25,0,0,0,0,0,0
1538673371.850000,28,28,28,28,0,0,0,0,0,0
1538673371.900000,24,24,24,24,0,0,0,0,0,0
1538673371.950000,20,21,20,21,0,0,0,0,0,0
1538673372.000000,5,5,5,5,0,0,0,0,0,0
1538673372.050000,14,14,14,14,0,0,0,0,0,0
1538673372.100000,21,21,21,21,0,0,0,0,0,0
1538673372.150000,21,21,21,21,0,0,0,0,0,0
1538673372.200000,12,11,12,11,0,0,0,0,0,0
1538673372.250000,26,27,26,27,0,0,0,0,0,0
1538673372.300000,15,15,15,15,0,0,0,0,0,0
1538673372.350000,17,17,17,17,0,0,0,0,0,0
1538673372.400000,16,15,16,15,0,0,0,0,0,0
1538673372.450000,12,13,12,13,0,0,0,0,0,0
1538673372.500000,14,14,14,14,0,0,0,0,0,0
1538673372.550000,40,39,40,39,0,0,0,0,0,0
1538673372.600000,31,31,31,31,0,0,0,0,0,0
1538673372.650000,26,27,26,27,0,0,0,0,0,0
1538673372.700000,35,35,35,35,0,0,0,0,0,0
1538673372.750000,25,25,25,25,0,0,0,0,0,0
1538673372.800000,25,24,25,24,0,0,0,0,0,0
1538673372.850000,16,15,16,15,0,0,0,0,0,0
1538673372.900000,28,29,28,29,0,0,0,0,0,0
1538673372.950000,33,32,33,32,0,0,0,0,0,0
1538673373.000000,41,43,41,43,0,0,0,0,0,0
1538673373.050000,16,16,16,16,0,0,0,0,0,0
1538673373.100000,21,20,21,20,0,0,0,0,0,0
1538673373.150000,24,25,24,25,0,0,0,0,0,0
1538673373.200000,23,23,23,23,0,0,0,0,0,0
1538673373.250000,19,20,19,20,0,0,0,0,0,0
1538673373.300000,35,34,35,34,0,0,0,0,0,0
1538673373.350000,30,29,30,29,0,0,0,0,0,0
1538673373.400000,25,27,25,27,0,0,0,0,0,0
1538673373.450000,14,13,14,13,0,0,0,0,0,0
1538673373.500000,18,18,18,18,0,0,0,0,0,0
1538673373.550000,9,10,9,10,0,0,0,0,0,0
1538673373.600000,30,30,30,30,0,0,0,0,0,0
