date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523126167.000000,18,18,2,2,0,0,0,0,1,0,0,0,0,0,10,11,3,3,2,2,0,0,0,0,0,0,0,0,0,0
1523126167.050000,19,20,1,1,0,0,0,0,1,2,0,0,0,0,8,8,7,7,2,2,0,0,0,0,0,0,0,0,0,0
1523126167.100000,12,12,1,1,0,0,0,0,0,0,0,0,0,0,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1523126167.150000,14,14,0,0,0,0,0,0,1,1,0,0,2,2,7,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1523126167.200000,17,15,3,2,0,0,0,0,0,0,0,0,0,0,10,10,2,1,2,2,0,0,0,0,0,0,0,0,0,0
1523126167.250000,34,33,1,2,0,0,0,0,2,2,0,0,0,0,13,11,18,18,0,0,0,0,0,0,0,0,0,0,0,0
1523126167.300000,22,25,1,1,0,0,0,0,1,1,0,0,0,0,11,13,8,9,1,1,0,0,0,0,0,0,0,0,0,0
1523126167.350000,17,16,2,2,0,0,0,0,0,0,0,0,0,0,9,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1523126167.400000,20,20,2,2,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523126167.450000,18,18,1,1,0,0,1,1,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523126167.500000,22,23,3,3,0,0,0,0,0,0,0,0,0,0,2,3,16,16,1,1,0,0,0,0,0,0,0,0,0,0
1523126167.550000,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,2,2,0,0,0,0,0,0,0,0,0,0
1523126167.600000,9,9,1,1,0,0,1,1,2,2,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523126167.650000,16,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,13,13,1,1,0,0,0,0,0,0,0,0,0,0
1523126167.700000,7,8,1,1,0,0,0,0,0,0,0,0,2,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523126167.750000,10,10,2,2,0,0,0,0,0,0,0,0,1,1,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
1523126167.800000,27,26,1,1,0,0,0,0,1,1,0,0,0,0,16,15,9,9,0,0,0,0,0,0,0,0,0,0,0,0
