date_time,total_http,SELECT_http,INSERT_http,UPDATE_http,DELETE_http,http_total_longReq,http_adjustLoad
1523126167.000000,0.560005,0.560005,0.000000,0.000000,0.000000,0.000000,0.560005
1523126167.050000,0.559996,0.559996,0.000000,0.000000,0.000000,0.000000,0.559996
1523126167.100000,0.339994,0.339994,0.000000,0.000000,0.000000,0.000000,0.339994
1523126167.150000,0.400000,0.400000,0.000000,0.000000,0.000000,0.000000,0.400000
1523126167.200000,0.580006,0.580006,0.000000,0.000000,0.000000,0.000000,0.580006
1523126167.250000,1.340002,1.340002,0.000000,0.000000,0.000000,0.000000,1.340002
1523126167.300000,1.079998,1.079998,0.000000,0.000000,0.000000,0.000000,1.079998
1523126167.350000,0.540003,0.540003,0.000000,0.000000,0.000000,0.000000,0.540003
1523126167.400000,0.720007,0.720007,0.000000,0.000000,0.000000,0.000000,0.720007
1523126167.450000,0.780000,0.780000,0.000000,0.000000,0.000000,0.000000,0.780000
1523126167.500000,0.639995,0.639995,0.000000,0.000000,0.000000,0.000000,0.639995
1523126167.550000,0.380005,0.380005,0.000000,0.000000,0.000000,0.000000,0.380005
1523126167.600000,0.339999,0.339999,0.000000,0.000000,0.000000,0.000000,0.339999
1523126167.650000,0.320001,0.320001,0.000000,0.000000,0.000000,0.000000,0.320001
1523126167.700000,0.180008,0.180008,0.000000,0.000000,0.000000,0.000000,0.180008
1523126167.750000,0.360003,0.360003,0.000000,0.000000,0.000000,0.000000,0.360003
1523126167.800000,1.000001,1.000001,0.000000,0.000000,0.000000,0.000000,1.000001
1523126167.850000,0.799990,0.799990,0.000000,0.000000,0.000000,0.000000,0.799990
1523126167.900000,1.200002,1.200002,0.000000,0.000000,0.000000,0.000000,1.200002
1523126167.950000,0.639992,0.639992,0.000000,0.000000,0.000000,0.000000,0.639992
1523126168.000000,1.000010,1.000010,0.000000,0.000000,0.000000,0.000000,1.000010
1523126168.050000,1.559996,1.559996,0.000000,0.000000,0.000000,0.000000,1.559996
1523126168.100000,1.000002,1.000002,0.000000,0.000000,0.000000,0.000000,1.000002
1523126168.150000,1.259985,1.259985,0.000000,0.000000,0.000000,0.000000,1.259985
1523126168.200000,1.020011,1.020011,0.000000,0.000000,0.000000,0.000000,1.020011
1523126168.250000,0.679985,0.679985,0.000000,0.000000,0.000000,0.000000,0.679985
1523126168.300000,0.499985,0.499985,0.000000,0.000000,0.000000,0.000000,0.499985
1523126168.350000,0.739999,0.739999,0.000000,0.000000,0.000000,0.000000,0.739999
1523126168.400000,0.260000,0.260000,0.000000,0.000000,0.000000,0.000000,0.260000
1523126168.450000,0.540002,0.540002,0.000000,0.000000,0.000000,0.000000,0.540002
1523126168.500000,1.279985,1.279985,0.000000,0.000000,0.000000,0.000000,1.279985
1523126168.550000,0.400003,0.400003,0.000000,0.000000,0.000000,0.000000,0.400003
1523126168.600000,1.299994,1.299994,0.000000,0.000000,0.000000,0.000000,1.299994
1523126168.650000,0.900010,0.900010,0.000000,0.000000,0.000000,0.000000,0.900010
1523126168.700000,0.860004,0.860004,0.000000,0.000000,0.000000,0.000000,0.860004
1523126168.750000,0.700002,0.700002,0.000000,0.000000,0.000000,0.000000,0.700002
1523126168.800000,1.439989,1.439989,0.000000,0.000000,0.000000,0.000000,1.439989
1523126168.850000,0.980005,0.980005,0.000000,0.000000,0.000000,0.000000,0.980005
1523126168.900000,0.620003,0.620003,0.000000,0.000000,0.000000,0.000000,0.620003
1523126168.950000,0.840009,0.840009,0.000000,0.000000,0.000000,0.000000,0.840009
1523126169.000000,0.879992,0.879992,0.000000,0.000000,0.000000,0.000000,0.879992
1523126169.050000,0.559994,0.559994,0.000000,0.000000,0.000000,0.000000,0.559994
1523126169.100000,0.559999,0.559999,0.000000,0.000000,0.000000,0.000000,0.559999
1523126169.150000,1.499999,1.499999,0.000000,0.000000,0.000000,0.000000,1.499999
1523126169.200000,1.160021,1.160021,0.000000,0.000000,0.000000,0.000000,1.160021
1523126169.250000,0.320009,0.320009,0.000000,0.000000,0.000000,0.000000,0.320009
1523126169.300000,1.159991,1.159991,0.000000,0.000000,0.000000,0.000000,1.159991
1523126169.350000,0.719986,0.719986,0.000000,0.000000,0.000000,0.000000,0.719986
1523126169.400000,1.320012,1.320012,0.000000,0.000000,0.000000,0.000000,1.320012
1523126169.450000,0.380001,0.380001,0.000000,0.000000,0.000000,0.000000,0.380001
1523126169.500000,1.020020,1.020020,0.000000,0.000000,0.000000,0.000000,1.020020
1523126169.550000,1.460007,1.460007,0.000000,0.000000,0.000000,0.000000,1.460007
1523126169.600000,0.800005,0.800005,0.000000,0.000000,0.000000,0.000000,0.800005
1523126169.650000,1.020004,1.020004,0.000000,0.000000,0.000000,0.000000,1.020004
1523126169.700000,0.560001,0.560001,0.000000,0.000000,0.000000,0.000000,0.560001
1523126169.750000,0.220001,0.220001,0.000000,0.000000,0.000000,0.000000,0.220001
1523126169.800000,1.159985,1.159985,0.000000,0.000000,0.000000,0.000000,1.159985
1523126169.850000,0.280005,0.280005,0.000000,0.000000,0.000000,0.000000,0.280005
1523126169.900000,0.920000,0.920000,0.000000,0.000000,0.000000,0.000000,0.920000
1523126169.950000,1.039998,1.039998,0.000000,0.000000,0.000000,0.000000,1.039998
1523126170.000000,1.940003,1.940003,0.000000,0.000000,0.000000,0.000000,1.940003
1523126170.050000,0.499996,0.499996,0.000000,0.000000,0.000000,0.000000,0.499996
1523126170.100000,1.179996,1.179996,0.000000,0.000000,0.000000,0.000000,1.179996
1523126170.150000,0.499999,0.499999,0.000000,0.000000,0.000000,0.000000,0.499999
1523126170.200000,0.620003,0.620003,0.000000,0.000000,0.000000,0.000000,0.620003
1523126170.250000,0.259989,0.259989,0.000000,0.000000,0.000000,0.000000,0.259989
1523126170.300000,1.020012,1.020012,0.000000,0.000000,0.000000,0.000000,1.020012
1523126170.350000,0.479988,0.479988,0.000000,0.000000,0.000000,0.000000,0.479988
1523126170.400000,0.559999,0.559999,0.000000,0.000000,0.000000,0.000000,0.559999
1523126170.450000,0.320001,0.320001,0.000000,0.000000,0.000000,0.000000,0.320001
1523126170.500000,0.499997,0.499997,0.000000,0.000000,0.000000,0.000000,0.499997
1523126170.550000,1.120013,1.120013,0.000000,0.000000,0.000000,0.000000,1.120013
1523126170.600000,0.820011,0.820011,0.000000,0.000000,0.000000,0.000000,0.820011
1523126170.650000,0.339993,0.339993,0.000000,0.000000,0.000000,0.000000,0.339993
1523126170.700000,0.580003,0.580003,0.000000,0.000000,0.000000,0.000000,0.580003
1523126170.750000,0.099999,0.099999,0.000000,0.000000,0.000000,0.000000,0.099999
1523126170.800000,0.640004,0.640004,0.000000,0.000000,0.000000,0.000000,0.640004
1523126170.850000,1.040010,1.040010,0.000000,0.000000,0.000000,0.000000,1.040010
1523126170.900000,1.240001,1.240001,0.000000,0.000000,0.000000,0.000000,1.240001
1523126170.950000,0.500010,0.500010,0.000000,0.000000,0.000000,0.000000,0.500010
1523126171.000000,1.180003,1.180003,0.000000,0.000000,0.000000,0.000000,1.180003
1523126171.050000,1.339999,1.339999,0.000000,0.000000,0.000000,0.000000,1.339999
