date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,SubmitStory_http_start,SubmitStory_http_end,StoreStory_http_start,StoreStory_http_end,ViewComment_http_start,ViewComment_http_end,PostComment_http_start,PostComment_http_end,StoreComment_http_start,StoreComment_http_end,ModerateComment_http_start,ModerateComment_http_end,StoreModeratorLog_http_start,StoreModeratorLog_http_end,ReviewStories_http_start,ReviewStories_http_end,AcceptStory_http_start,AcceptStory_http_end,RejectStory_http_start,RejectStory_http_end,Search_http_start,Search_http_end,RegisterUser_http_start,RegisterUser_http_end,Author_http_start,Author_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523129707.650000,87,91,19,19,2,2,6,6,0,0,15,15,2,2,0,1,6,6,0,0,22,22,0,0,0,0,1,1,1,3,0,0,6,6,7,8,0,0,0,0,0,0
1523129707.700000,117,112,23,23,0,0,6,6,2,2,43,40,1,1,4,7,16,14,0,0,11,11,0,0,4,3,0,0,4,2,0,0,2,2,0,0,1,1,0,0,0,0
1523129707.750000,118,119,15,13,2,2,1,1,4,4,34,35,5,5,5,5,26,27,0,0,12,12,0,0,1,1,3,3,0,0,0,0,1,1,7,8,2,2,0,0,0,0
1523129707.800000,82,74,14,12,1,1,3,3,0,0,30,29,3,2,1,3,12,9,0,0,5,5,0,0,3,3,0,0,0,0,0,0,2,2,8,5,0,0,0,0,0,0
1523129707.850000,127,137,13,17,3,3,2,2,4,4,44,44,3,4,4,6,21,24,0,0,7,7,0,0,8,6,0,0,0,0,0,1,15,15,2,3,1,1,0,0,0,0
1523129707.900000,120,122,14,14,3,3,1,1,6,6,51,52,0,0,0,1,18,18,0,0,17,17,0,0,0,0,0,0,2,1,0,0,7,7,1,2,0,0,0,0,0,0
1523129707.950000,116,118,15,14,0,0,0,0,7,7,33,34,6,6,2,2,25,25,0,0,22,22,0,0,0,0,1,1,0,0,0,0,3,3,2,4,0,0,0,0,0,0
1523129708.000000,121,116,8,8,4,4,1,1,0,0,59,52,0,0,2,2,13,12,0,0,16,16,0,0,0,1,2,2,0,1,0,1,9,9,7,7,0,0,0,0,0,0
1523129708.050000,111,118,15,15,1,1,1,1,4,4,37,44,1,1,7,4,6,8,0,0,29,29,0,0,0,0,2,2,0,0,0,0,2,2,3,4,3,3,0,0,0,0
1523129708.100000,108,109,18,19,1,1,3,3,8,8,39,37,2,2,1,3,13,13,0,0,11,11,0,0,0,1,0,0,2,2,0,0,2,2,8,7,0,0,0,0,0,0
