date_time,total_http,StoriesOfTheDay_http,BrowseCategories_http,BrowseStoriesByCategory_http,OlderStories_http,ViewStory_http,SubmitStory_http,StoreStory_http,ViewComment_http,PostComment_http,StoreComment_http,ModerateComment_http,StoreModeratorLog_http,ReviewStories_http,AcceptStory_http,RejectStory_http,Search_http,RegisterUser_http,Author_http,jpg_http,html_http,http_total_longReq,http_adjustLoad
1523129704.000000,132.320005,3.020002,0.120001,0.340002,0.279999,5.759998,0.100002,20.380005,2.639996,0.000000,72.000000,0.000000,7.000000,0.000000,3.180000,2.900000,1.380001,13.219999,0.000000,0.000000,0.000000,0.000000,132.320005
1523129704.050000,135.540007,0.600003,0.059996,0.000000,0.079999,10.940008,0.060000,20.920001,4.380003,0.000000,71.979996,0.000000,6.620003,0.000000,3.000000,3.000000,0.899998,13.000000,0.000000,0.000000,0.000000,0.000000,135.540007
1523129704.100000,121.680003,1.159993,0.120001,0.000000,0.280004,3.520003,0.159998,19.300005,1.239994,0.000000,71.960002,0.000000,6.000000,0.000000,3.320000,3.000000,0.160002,11.460002,0.000000,0.000000,0.000000,0.000000,121.680003
1523129704.150000,120.179988,1.399999,0.079998,0.599995,0.679997,3.019992,0.040002,18.740002,0.499996,0.000000,71.920007,0.000000,6.000000,0.060000,4.000000,3.000000,0.140000,10.000000,0.000000,0.000000,0.000000,0.000000,120.179988
1523129704.200000,120.699996,1.599997,0.060001,0.279994,0.160003,2.219996,0.319996,20.199998,0.960000,0.000000,71.960010,0.000000,6.000003,0.079999,4.700002,2.139999,0.280000,9.739999,0.000000,0.000000,0.000000,0.000000,120.699996
1523129704.250000,127.600024,1.879993,0.079999,0.639997,0.239997,4.540011,0.179996,21.539998,1.720005,0.000000,71.900010,0.219998,6.840002,0.000000,4.960003,2.000000,1.340014,9.520000,0.000000,0.000000,0.000000,0.000000,127.600024
1523129704.300000,124.019991,2.279992,0.000000,0.219998,0.119996,4.079996,0.040002,22.480004,0.759997,0.000000,71.979997,0.000000,8.000004,0.000000,3.119999,1.580002,0.700002,8.380003,0.279999,0.000000,0.000000,0.000000,124.019991
1523129704.350000,123.739995,0.580006,0.400003,1.120009,0.000000,4.679976,0.159993,22.340000,1.680002,0.000000,72.000002,0.000000,8.000005,0.000000,3.000000,2.440002,1.059995,6.280001,0.000000,0.000000,0.000000,0.000000,123.739995
1523129704.400000,116.299992,1.139987,0.000000,0.079999,0.139999,2.619999,0.000000,21.100000,0.300006,0.000000,72.020000,0.000000,7.499999,0.060000,3.000000,3.000000,0.539999,4.800002,0.000000,0.000000,0.000000,0.000000,116.299992
1523129704.450000,116.120012,1.860002,0.420003,0.520000,0.260000,4.980007,0.139997,19.419999,1.420002,0.000000,71.979999,0.060000,7.000000,0.000000,3.000000,2.120003,0.619998,2.320002,0.000000,0.000000,0.000000,0.000000,116.120012
