date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523127543.000000,13,22,4,4,0,0,0,1,0,2,0,0,0,1,3,7,6,4,0,3,0,0,0,0,0,0,0,0,0,0
1523127543.050000,17,10,8,4,0,0,0,1,1,1,0,0,0,1,3,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0
1523127543.100000,8,4,3,1,0,0,0,0,0,1,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0
1523127543.150000,12,5,2,1,0,0,0,0,0,0,0,0,0,0,3,2,4,0,3,2,0,0,0,0,0,0,0,0,0,0
1523127543.200000,10,4,4,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1
1523127543.250000,19,12,4,1,0,0,1,0,0,1,0,0,0,0,6,2,4,4,2,3,0,0,0,0,0,0,0,0,2,1
1523127543.300000,9,6,3,1,0,0,1,0,2,0,0,0,0,1,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0
1523127543.350000,16,14,5,3,0,0,0,0,0,1,0,0,0,0,5,4,2,5,1,1,0,0,0,0,0,0,0,0,3,0
1523127543.400000,6,8,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,1
1523127543.450000,13,14,3,6,0,0,0,0,0,0,0,0,1,1,5,1,2,4,1,1,0,0,0,0,0,0,0,0,1,1
1523127543.500000,10,10,0,2,0,0,0,0,2,0,0,0,0,0,5,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0
1523127543.550000,16,11,1,2,0,0,0,0,2,0,0,0,0,0,7,2,4,6,1,1,0,0,0,0,0,0,0,0,1,0
1523127543.600000,11,13,4,4,0,0,0,1,2,2,0,0,0,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2
1523127543.650000,6,10,1,3,0,0,0,0,1,1,0,0,0,0,0,2,4,1,0,3,0,0,0,0,0,0,0,0,0,0
1523127543.700000,8,10,1,1,0,0,1,0,0,0,0,0,1,0,1,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2
1523127543.750000,17,16,6,3,0,0,1,0,0,0,0,0,0,0,4,5,5,3,1,4,0,0,0,0,0,0,0,0,0,1
1523127543.800000,17,11,8,6,0,0,0,0,1,0,0,0,1,0,1,2,3,1,2,1,0,0,0,0,0,0,0,0,1,1
1523127543.850000,14,8,5,0,0,0,0,1,0,0,0,0,1,0,3,3,5,3,0,1,0,0,0,0,0,0,0,0,0,0
1523127543.900000,11,10,4,4,0,0,0,0,0,3,0,0,0,0,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1
1523127543.950000,7,9,1,2,0,0,0,2,0,1,0,0,0,0,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0
1523127544.000000,16,9,8,1,0,0,0,1,2,0,0,0,0,0,3,4,2,2,0,0,0,0,0,0,0,0,0,0,1,1
1523127544.050000,8,12,2,1,0,0,0,0,0,0,0,0,0,0,2,3,2,4,0,4,0,0,0,0,0,0,0,0,2,0
1523127544.100000,11,9,1,3,0,0,1,0,1,0,0,0,1,1,2,2,4,0,1,2,0,0,0,0,0,0,0,0,0,1
1523127544.150000,6,17,1,8,0,0,0,0,0,1,0,0,0,0,1,3,2,3,1,2,0,0,0,0,0,0,0,0,1,0
1523127544.200000,12,10,1,2,0,0,0,0,0,0,0,0,0,1,4,4,4,2,2,1,0,0,0,0,0,0,0,0,1,0
1523127544.250000,12,18,2,10,0,0,0,0,0,1,0,0,1,0,5,2,1,4,3,0,0,0,0,0,0,0,0,0,0,1
1523127544.300000,6,7,1,2,0,0,1,0,0,0,0,0,0,0,1,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0
