1523153944.431,1523153944.611,SELECT,180.182
1523153944.492,1523153944.611,SELECT,119.148
1523153944.432,1523153944.612,SELECT,179.714
1523153944.443,1523153944.611,SELECT,167.710
1523153944.442,1523153944.604,SELECT,162.062
1523153944.437,1523153944.602,SELECT,165.037
1523153944.441,1523153944.608,SELECT,167.180
1523153944.439,1523153944.602,SELECT,162.736
1523153944.438,1523153944.600,SELECT,161.819
1523153944.431,1523153944.598,SELECT,167.357
1523153944.431,1523153944.598,SELECT,167.068
1523153944.441,1523153944.597,SELECT,156.242
1523153944.437,1523153944.596,SELECT,159.243
1523153944.432,1523153944.595,SELECT,163.301
1523153944.443,1523153944.595,SELECT,152.210
1523153944.436,1523153944.594,SELECT,157.664
1523153944.436,1523153944.593,SELECT,157.255
1523153944.444,1523153944.593,SELECT,148.933
1523153944.441,1523153944.592,SELECT,151.473
1523153944.443,1523153944.590,SELECT,147.411
1523153944.620,1523153944.627,SELECT,7.907
1523153944.442,1523153944.573,SELECT,130.639
1523153944.439,1523153944.573,SELECT,134.426
1523153944.440,1523153944.573,SELECT,133.013
1523153944.430,1523153944.590,SELECT,159.649
1523153944.440,1523153944.590,SELECT,150.184
1523153945.534,1523153945.537,SELECT,3.599
1523153945.494,1523153945.498,SELECT,3.442
1523153945.454,1523153945.458,SELECT,3.464
1523153945.416,1523153945.420,SELECT,3.441
1523153945.377,1523153945.381,SELECT,3.429
1523153945.337,1523153945.341,SELECT,3.502
1523153945.297,1523153945.301,SELECT,4.013
1523153945.258,1523153945.262,SELECT,4.090
1523153945.217,1523153945.222,SELECT,4.276
1523153945.177,1523153945.181,SELECT,4.217
1523153945.136,1523153945.140,SELECT,4.323
1523153945.050,1523153945.095,SELECT,45.160
1523153945.002,1523153945.007,SELECT,5.759
1523153944.745,1523153944.755,SELECT,10.710
1523153944.630,1523153944.699,SELECT,69.669
1523153944.647,1523153944.699,SELECT,52.044
1523153944.650,1523153944.699,SELECT,49.965
1523153944.644,1523153944.699,SELECT,55.566
1523153944.647,1523153944.699,SELECT,51.853
1523153944.649,1523153944.697,SELECT,48.869
1523153945.915,1523153945.918,SELECT,2.923
1523153944.648,1523153944.697,SELECT,48.810
1523153944.647,1523153944.697,SELECT,49.928
1523153944.650,1523153944.696,SELECT,46.740
1523153944.648,1523153944.697,SELECT,48.541
1523153944.649,1523153944.696,SELECT,46.855
1523153944.649,1523153944.694,SELECT,45.074
1523153944.650,1523153944.695,SELECT,44.663
1523153945.908,1523153945.924,SELECT,16.189
1523153945.908,1523153945.925,SELECT,16.956
1523153944.647,1523153944.694,SELECT,46.219
1523153944.646,1523153944.694,SELECT,47.202
1523153945.908,1523153945.929,SELECT,21.249
1523153945.927,1523153945.930,SELECT,2.823
1523153944.629,1523153944.694,SELECT,65.165
1523153944.648,1523153944.694,SELECT,46.519
1523153944.647,1523153944.694,SELECT,46.706
1523153944.648,1523153944.693,SELECT,45.067
1523153945.930,1523153945.933,SELECT,2.767
1523153944.648,1523153944.694,SELECT,45.808
1523153944.650,1523153944.694,SELECT,44.224
1523153945.933,1523153945.936,SELECT,2.640
1523153944.629,1523153944.643,SELECT,13.874
1523153944.630,1523153944.694,SELECT,64.700
1523153944.820,1523153944.828,SELECT,7.279
1523153944.629,1523153944.641,SELECT,11.831
1523153944.869,1523153944.875,SELECT,5.991
1523153944.629,1523153944.638,SELECT,9.602
1523153944.630,1523153944.638,SELECT,7.821
1523153944.913,1523153944.919,SELECT,6.101
1523153944.958,1523153944.964,SELECT,5.914
1523153945.570,1523153945.573,SELECT,3.201
1523153945.878,1523153945.885,SELECT,6.942
1523153945.877,1523153945.882,SELECT,4.694
1523153945.849,1523153945.852,SELECT,2.875
1523153945.821,1523153945.824,SELECT,2.849
1523153945.792,1523153945.795,SELECT,2.727
1523153945.755,1523153945.758,SELECT,2.882
1523153945.727,1523153945.730,SELECT,2.989
1523153945.697,1523153945.700,SELECT,3.099
1523153945.663,1523153945.667,SELECT,3.369
1523153945.927,1523153945.961,SELECT,33.636
1523153945.612,1523153945.644,SELECT,31.726
1523153945.615,1523153945.642,SELECT,27.613
1523153945.613,1523153945.642,SELECT,28.958
1523153945.950,1523153945.964,SELECT,13.768
1523153945.615,1523153945.641,SELECT,25.473
1523153945.616,1523153945.641,SELECT,25.768
1523153945.615,1523153945.639,SELECT,24.561
1523153945.615,1523153945.639,SELECT,24.485
1523153945.612,1523153945.639,SELECT,27.117
1523153945.613,1523153945.638,SELECT,24.264
1523153945.615,1523153945.636,SELECT,20.808
1523153945.961,1523153945.968,SELECT,7.592
1523153945.612,1523153945.636,SELECT,23.177
1523153945.959,1523153945.970,SELECT,11.138
1523153945.611,1523153945.628,SELECT,16.755
1523153945.613,1523153945.628,SELECT,15.292
1523153945.613,1523153945.616,SELECT,3.366
1523153945.959,1523153945.972,SELECT,13.838
1523153945.951,1523153945.955,SELECT,3.510
1523153945.616,1523153945.631,SELECT,15.582
1523153945.960,1523153945.974,SELECT,14.181
1523153945.961,1523153945.977,SELECT,15.747
1523153945.950,1523153945.978,SELECT,28.141
1523153945.960,1523153945.979,SELECT,18.411
1523153945.948,1523153945.980,SELECT,32.326
1523153945.962,1523153945.981,SELECT,18.735
1523153945.958,1523153945.982,SELECT,24.270
1523153945.979,1523153945.983,SELECT,3.943
1523153945.981,1523153945.985,SELECT,4.415
1523153945.986,1523153945.990,SELECT,3.675
1523153945.989,1523153945.992,SELECT,3.001
1523153945.968,1523153945.976,SELECT,8.161
1523153945.990,1523153945.995,SELECT,4.706
1523153946.005,1523153946.008,SELECT,3.365
1523153946.006,1523153946.011,SELECT,5.226
1523153946.038,1523153946.044,SELECT,5.269
1523153946.007,1523153946.013,SELECT,6.148
1523153946.010,1523153946.042,SELECT,32.469
1523153946.039,1523153946.046,SELECT,6.792
1523153946.032,1523153946.042,SELECT,9.763
1523153946.039,1523153946.042,SELECT,3.178
1523153946.005,1523153946.042,SELECT,36.462
1523153946.010,1523153946.040,SELECT,29.689
1523153946.023,1523153946.040,SELECT,16.694
1523153945.989,1523153946.053,SELECT,63.865
1523153946.050,1523153946.053,SELECT,3.431
1523153946.050,1523153946.057,SELECT,6.478
1523153946.054,1523153946.058,SELECT,3.584
1523153946.061,1523153946.065,SELECT,3.758
1523153946.055,1523153946.059,SELECT,4.418
1523153946.065,1523153946.069,SELECT,3.677
1523153946.013,1523153946.039,SELECT,26.266
1523153946.013,1523153946.039,SELECT,26.209
1523153946.009,1523153946.039,SELECT,30.086
1523153946.009,1523153946.038,SELECT,29.000
1523153946.064,1523153946.067,SELECT,3.380
1523153946.027,1523153946.038,SELECT,11.386
1523153946.032,1523153946.037,SELECT,4.739
1523153946.024,1523153946.030,SELECT,6.281
1523153946.025,1523153946.030,SELECT,5.099
1523153946.023,1523153946.028,SELECT,5.185
1523153946.024,1523153946.028,SELECT,3.541
1523153946.023,1523153946.026,SELECT,3.722
1523153946.069,1523153946.082,SELECT,13.059
1523153946.006,1523153946.025,SELECT,19.327
1523153946.006,1523153946.024,SELECT,17.794
1523153946.012,1523153946.023,SELECT,11.138
1523153946.008,1523153946.023,SELECT,15.239
1523153946.010,1523153946.023,SELECT,12.776
1523153945.990,1523153946.008,SELECT,18.157
1523153945.983,1523153946.012,SELECT,28.510
1523153945.988,1523153946.012,SELECT,23.781
1523153946.079,1523153946.086,SELECT,7.004
1523153946.065,1523153946.073,SELECT,7.708
1523153946.088,1523153946.105,SELECT,17.043
1523153946.092,1523153946.106,SELECT,13.732
1523153946.089,1523153946.105,SELECT,16.414
1523153946.105,1523153946.109,SELECT,3.563
1523153946.107,1523153946.111,SELECT,3.543
1523153946.091,1523153946.111,SELECT,19.774
1523153946.087,1523153946.112,SELECT,24.955
1523153946.087,1523153946.114,SELECT,26.582
1523153946.107,1523153946.114,SELECT,6.938
1523153946.090,1523153946.114,SELECT,24.168
1523153946.089,1523153946.115,SELECT,26.164
1523153946.112,1523153946.117,SELECT,4.378
1523153946.091,1523153946.117,SELECT,25.979
1523153946.088,1523153946.118,SELECT,29.520
1523153946.091,1523153946.118,SELECT,26.653
1523153946.089,1523153946.119,SELECT,29.925
1523153946.091,1523153946.119,SELECT,28.097
1523153946.088,1523153946.120,SELECT,31.856
1523153946.090,1523153946.121,SELECT,30.806
1523153946.090,1523153946.123,SELECT,32.492
1523153946.069,1523153946.072,SELECT,3.298
1523153946.151,1523153946.154,SELECT,3.320
1523153946.065,1523153946.070,SELECT,5.361
1523153946.050,1523153946.056,SELECT,5.501
1523153946.152,1523153946.157,SELECT,4.957
1523153946.151,1523153946.158,SELECT,7.188
1523153946.054,1523153946.063,SELECT,9.388
1523153946.053,1523153946.063,SELECT,9.617
1523153946.054,1523153946.062,SELECT,7.913
1523153946.057,1523153946.061,SELECT,3.472
1523153946.160,1523153946.164,SELECT,4.017
1523153946.051,1523153946.060,SELECT,9.002
1523153946.040,1523153946.048,SELECT,7.787
1523153946.035,1523153946.041,SELECT,6.100
1523153946.032,1523153946.046,SELECT,13.358
1523153946.163,1523153946.168,SELECT,4.968
1523153946.143,1523153946.175,SELECT,31.635
1523153946.173,1523153946.176,SELECT,3.160
1523153946.147,1523153946.159,SELECT,12.280
1523153946.174,1523153946.179,SELECT,4.839
1523153946.147,1523153946.159,SELECT,12.456
1523153945.951,1523153946.153,SELECT,202.420
1523153946.144,1523153946.152,SELECT,8.727
1523153946.049,1523153946.151,SELECT,102.207
1523153946.111,1523153946.151,SELECT,40.364
1523153946.112,1523153946.152,SELECT,39.842
1523153946.108,1523153946.151,SELECT,43.464
1523153946.108,1523153946.151,SELECT,42.835
1523153946.143,1523153946.150,SELECT,7.742
1523153946.109,1523153946.149,SELECT,40.275
1523153946.187,1523153946.200,SELECT,12.552
1523153946.143,1523153946.148,SELECT,4.940
1523153946.194,1523153946.205,SELECT,11.403
1523153946.144,1523153946.149,SELECT,4.402
1523153946.108,1523153946.147,SELECT,38.731
1523153946.124,1523153946.147,SELECT,22.599
1523153946.195,1523153946.207,SELECT,12.376
1523153946.143,1523153946.146,SELECT,3.537
1523153946.112,1523153946.144,SELECT,32.427
1523153946.123,1523153946.144,SELECT,20.697
1523153946.123,1523153946.144,SELECT,20.874
1523153946.107,1523153946.143,SELECT,36.091
1523153946.209,1523153946.214,SELECT,5.387
1523153946.211,1523153946.221,SELECT,10.317
1523153946.121,1523153946.144,SELECT,22.819
1523153946.219,1523153946.224,SELECT,4.963
1523153946.121,1523153946.143,SELECT,22.256
1523153946.116,1523153946.143,SELECT,26.911
1523153946.124,1523153946.143,SELECT,18.645
1523153946.220,1523153946.227,SELECT,7.176
1523153946.069,1523153946.142,SELECT,72.980
1523153946.106,1523153946.142,SELECT,35.630
1523153946.234,1523153946.238,SELECT,4.077
1523153946.235,1523153946.241,SELECT,5.786
1523153946.105,1523153946.111,SELECT,5.963
1523153946.238,1523153946.242,SELECT,4.178
1523153946.220,1523153946.229,SELECT,8.631
1523153946.234,1523153946.244,SELECT,9.952
1523153946.220,1523153946.235,SELECT,15.446
1523153946.231,1523153946.235,SELECT,3.590
1523153946.211,1523153946.223,SELECT,11.975
1523153946.235,1523153946.246,SELECT,10.859
1523153946.219,1523153946.222,SELECT,3.308
1523153946.216,1523153946.219,SELECT,3.314
1523153946.212,1523153946.219,SELECT,7.237
1523153946.212,1523153946.217,SELECT,5.222
1523153946.234,1523153946.250,SELECT,15.619
1523153946.210,1523153946.216,SELECT,6.068
1523153946.187,1523153946.194,SELECT,6.733
1523153946.180,1523153946.188,SELECT,8.301
1523153946.164,1523153946.172,SELECT,7.911
1523153946.142,1523153946.170,SELECT,28.097
1523153946.163,1523153946.169,SELECT,6.423
1523153946.143,1523153946.169,SELECT,26.401
1523153946.143,1523153946.168,SELECT,24.485
1523153946.298,1523153946.310,SELECT,11.802
1523153946.299,1523153946.315,SELECT,16.158
1523153946.275,1523153946.304,SELECT,29.425
1523153946.320,1523153946.325,SELECT,4.497
1523153946.275,1523153946.302,SELECT,27.402
1523153946.323,1523153946.327,SELECT,3.926
1523153946.297,1523153946.302,SELECT,4.690
1523153946.326,1523153946.329,SELECT,3.110
1523153946.275,1523153946.301,SELECT,25.927
1523153946.329,1523153946.332,SELECT,3.244
1523153946.329,1523153946.335,SELECT,5.872
1523153946.332,1523153946.335,SELECT,3.189
1523153946.297,1523153946.300,SELECT,3.284
1523153946.333,1523153946.338,SELECT,5.297
1523153946.254,1523153946.297,SELECT,43.008
1523153946.270,1523153946.297,SELECT,27.426
1523153946.269,1523153946.296,SELECT,27.398
1523153946.233,1523153946.253,SELECT,20.207
1523153946.255,1523153946.272,SELECT,16.914
1523153946.232,1523153946.237,SELECT,4.554
1523153946.232,1523153946.271,SELECT,38.658
1523153946.235,1523153946.270,SELECT,35.201
1523153946.255,1523153946.270,SELECT,14.188
1523153946.231,1523153946.268,SELECT,37.301
1523153946.009,1523153946.268,SELECT,258.851
1523153946.333,1523153946.346,SELECT,12.680
1523153946.263,1523153946.266,SELECT,3.137
1523153945.960,1523153946.266,SELECT,305.965
1523153946.232,1523153946.265,SELECT,33.123
1523153945.959,1523153946.265,SELECT,306.351
1523153945.959,1523153946.263,SELECT,304.766
1523153945.958,1523153946.262,SELECT,303.465
1523153946.341,1523153946.352,SELECT,10.577
1523153946.233,1523153946.261,SELECT,28.240
1523153945.958,1523153946.260,SELECT,302.209
1523153946.330,1523153946.353,SELECT,23.367
1523153946.233,1523153946.260,SELECT,26.754
1523153945.958,1523153946.259,SELECT,300.879
1523153946.342,1523153946.355,SELECT,12.900
1523153945.955,1523153946.258,SELECT,302.581
1523153946.232,1523153946.258,SELECT,25.817
1523153945.955,1523153946.257,SELECT,301.592
1523153946.238,1523153946.255,SELECT,17.436
1523153946.356,1523153946.359,SELECT,3.107
1523153946.216,1523153946.254,SELECT,37.622
1523153946.353,1523153946.360,SELECT,7.083
1523153946.235,1523153946.252,SELECT,17.182
1523153946.345,1523153946.362,SELECT,16.821
1523153946.234,1523153946.247,SELECT,13.389
1523153946.357,1523153946.366,SELECT,8.656
1523153946.361,1523153946.368,SELECT,6.641
1523153946.370,1523153946.375,SELECT,5.433
1523153946.320,1523153946.323,SELECT,2.984
1523153946.310,1523153946.322,SELECT,12.346
1523153946.297,1523153946.320,SELECT,23.355
1523153946.376,1523153946.379,SELECT,3.177
1523153946.375,1523153946.381,SELECT,6.449
1523153946.299,1523153946.313,SELECT,14.204
1523153946.329,1523153946.383,SELECT,53.889
1523153946.381,1523153946.385,SELECT,4.452
1523153946.298,1523153946.308,SELECT,9.511
1523153946.384,1523153946.387,SELECT,3.115
1523153946.312,1523153946.318,SELECT,6.175
1523153946.389,1523153946.394,SELECT,4.672
1523153946.390,1523153946.393,SELECT,3.414
1523153946.394,1523153946.397,SELECT,2.871
1523153946.313,1523153946.318,SELECT,5.036
1523153946.298,1523153946.317,SELECT,18.732
1523153946.385,1523153946.390,SELECT,5.039
1523153946.399,1523153946.403,SELECT,4.194
1523153946.313,1523153946.317,SELECT,3.896
1523153946.398,1523153946.413,SELECT,14.955
1523153946.400,1523153946.406,SELECT,5.943
1523153946.413,1523153946.416,SELECT,3.138
1523153946.437,1523153946.444,SELECT,6.725
1523153946.444,1523153946.447,SELECT,3.266
1523153946.437,1523153946.449,SELECT,12.109
1523153946.447,1523153946.451,SELECT,3.547
1523153946.448,1523153946.452,SELECT,4.167
