date_time,total_http_start,total_http_end,select_http_start,select_http_end,SELECT_http_start,SELECT_http_end,INSERT_http_start,INSERT_http_end,insert_http_start,insert_http_end,UPDATE_http_start,UPDATE_http_end,update_http_start,update_http_end,DELETE_http_start,DELETE_http_end,delete_http_start,delete_http_end,commit;_http_start,commit;_http_end,SHOW_http_start,SHOW_http_end,SET_http_start,SET_http_end,/bin_http_start,/bin_http_end,#_http_start,#_http_end
1523129707.750000,117,115,0,0,103,101,11,11,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129707.800000,81,78,0,0,74,71,4,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129707.850000,130,136,0,0,119,124,6,7,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523129707.900000,118,119,0,0,107,108,6,6,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129707.950000,119,119,0,0,100,100,12,12,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.000000,126,117,0,0,109,101,9,8,0,0,6,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.050000,110,118,0,0,89,97,10,10,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.100000,108,108,0,0,94,94,10,10,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.150000,108,108,0,0,90,90,13,13,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.200000,119,120,0,0,109,110,6,6,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.250000,112,109,0,0,92,89,11,12,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.300000,113,115,0,0,100,102,9,9,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.350000,119,117,0,0,103,101,10,9,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.400000,121,124,0,0,105,108,10,10,0,0,4,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.450000,119,117,0,0,101,99,11,12,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.500000,119,120,0,0,99,99,10,10,0,0,9,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.550000,117,118,0,0,95,97,10,9,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.600000,113,113,0,0,94,94,11,12,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.650000,121,121,0,0,105,105,9,8,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.700000,132,122,0,0,120,109,8,9,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.750000,119,115,0,0,118,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.800000,104,115,0,0,90,101,7,8,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.850000,126,127,0,0,120,121,2,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.900000,107,110,0,0,95,98,8,7,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129708.950000,106,107,0,0,84,85,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.000000,120,111,0,0,110,101,8,8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.050000,112,113,0,0,105,106,5,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.100000,125,121,0,0,120,116,2,2,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.150000,123,129,0,0,117,123,4,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.200000,120,124,0,0,106,110,9,10,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.250000,123,115,0,0,118,110,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.300000,138,137,0,0,132,130,4,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.350000,138,131,0,0,128,121,8,8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.400000,119,132,0,0,109,123,6,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.450000,118,121,0,0,104,107,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.500000,107,86,0,0,101,80,4,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.550000,92,90,0,0,91,89,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.600000,111,103,0,0,110,102,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.650000,104,85,0,0,103,84,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.700000,110,125,0,0,108,123,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.750000,107,128,0,0,105,126,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.800000,71,55,0,0,71,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.850000,70,79,0,0,68,77,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.900000,101,106,0,0,100,105,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129709.950000,115,132,0,0,99,116,11,10,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.000000,119,117,0,0,103,101,9,9,0,0,5,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.050000,112,113,0,0,95,96,12,12,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.100000,113,114,0,0,97,98,10,10,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.150000,118,117,0,0,97,96,16,16,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.200000,104,99,0,0,84,79,14,14,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.250000,102,101,0,0,98,97,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.300000,131,133,0,0,123,125,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.350000,112,113,0,0,96,97,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.400000,120,122,0,0,102,104,12,12,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.450000,125,123,0,0,113,111,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.500000,128,128,0,0,123,123,2,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.550000,115,110,0,0,110,104,3,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.600000,110,117,0,0,95,103,8,7,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.650000,134,132,0,0,119,116,9,10,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.700000,118,119,0,0,101,103,10,9,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.750000,110,113,0,0,88,91,13,14,0,0,7,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.800000,112,112,0,0,92,92,10,10,0,0,8,8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.850000,118,115,0,0,99,96,15,14,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.900000,124,118,0,0,114,108,4,5,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129710.950000,118,113,0,0,116,111,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.000000,116,131,0,0,106,121,5,6,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.050000,130,123,0,0,122,115,6,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.100000,132,130,0,0,120,118,9,9,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.150000,101,109,0,0,91,99,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.200000,103,102,0,0,81,79,15,16,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.250000,117,111,0,0,104,99,8,7,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.300000,122,130,0,0,107,115,9,9,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.350000,104,104,0,0,86,86,12,12,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.400000,114,106,0,0,109,101,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.450000,98,100,0,0,93,95,3,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.500000,96,77,0,0,95,76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.550000,115,112,0,0,111,108,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.600000,98,115,0,0,95,112,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.650000,106,116,0,0,91,100,8,8,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.700000,129,122,0,0,114,108,7,7,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.750000,102,109,0,0,92,99,5,4,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.800000,98,86,0,0,93,81,2,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.850000,68,59,0,0,67,58,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.900000,93,104,0,0,92,103,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129711.950000,67,76,0,0,57,66,5,5,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.000000,115,115,0,0,106,106,6,5,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.050000,125,121,0,0,112,108,8,8,0,0,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.100000,99,101,0,0,89,91,6,6,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.150000,119,118,0,0,107,106,7,7,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.200000,115,118,0,0,98,101,12,13,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.250000,117,117,0,0,104,105,8,7,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.300000,111,112,0,0,100,99,8,9,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.350000,95,81,0,0,86,73,5,5,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.400000,86,98,0,0,76,88,9,8,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.450000,117,116,0,0,97,96,14,14,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.500000,100,100,0,0,73,73,18,18,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.550000,106,105,0,0,92,91,10,10,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.600000,114,110,0,0,100,96,7,8,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.650000,105,111,0,0,98,103,5,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.700000,120,123,0,0,101,104,9,9,0,0,9,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.750000,104,97,0,0,94,87,6,6,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.800000,132,126,0,0,129,124,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.850000,122,132,0,0,115,125,3,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.900000,106,108,0,0,91,92,8,9,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523129712.950000,131,121,0,0,130,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.000000,114,103,0,0,110,99,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.050000,82,90,0,0,78,86,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.100000,116,123,0,0,111,118,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.150000,100,94,0,0,96,90,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.200000,49,48,0,0,48,47,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.250000,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.350000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.550000,36,38,0,0,35,37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.750000,3,16,0,0,0,13,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.800000,3,3,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129713.950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129714.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129714.050000,35,34,0,0,0,0,24,23,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129714.100000,49,50,0,0,0,0,31,33,0,0,17,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523129714.150000,25,26,0,0,0,0,19,19,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129714.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129714.250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129714.300000,84,81,0,0,81,79,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523129714.350000,122,120,0,0,106,104,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129714.400000,123,121,0,0,116,114,0,0,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523129714.450000,140,131,0,0,135,126,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523129714.500000,111,123,0,0,107,119,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
