date_time,total_http,StoriesOfTheDay_http,BrowseCategories_http,BrowseStoriesByCategory_http,OlderStories_http,ViewStory_http,SubmitStory_http,StoreStory_http,ViewComment_http,PostComment_http,StoreComment_http,ModerateComment_http,StoreModeratorLog_http,ReviewStories_http,AcceptStory_http,RejectStory_http,Search_http,RegisterUser_http,Author_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,SubmitStory_http_out_rs,StoreStory_http_out_rs,ViewComment_http_out_rs,PostComment_http_out_rs,StoreComment_http_out_rs,ModerateComment_http_out_rs,StoreModeratorLog_http_out_rs,ReviewStories_http_out_rs,AcceptStory_http_out_rs,RejectStory_http_out_rs,Search_http_out_rs,RegisterUser_http_out_rs,Author_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523129704.000000,0.062762,0.010100,0.008667,0.008000,0.015000,0.046400,0.003667,0.450000,0.063800,0.002250,0.967000,0.000000,0.000000,0.000000,0.000000,0.453000,0.012667,0.000000,0.000000,0.000000,0.000000,0.115250,0.010421,0.008667,0.008500,0.010500,0.022500,0.004000,0.517000,0.021333,0.002250,0.000000,0.000000,0.000000,0.000000,1.276000,0.539000,0.006111,0.500600,0.000000,0.000000,0.000000
1523129704.050000,0.163529,0.009714,0.004000,0.005000,0.000000,0.032615,0.025000,0.422000,0.031000,0.001000,2.028500,0.000000,0.000000,0.000000,0.000000,0.000000,0.007667,0.438000,0.000000,0.000000,0.000000,0.113206,0.009833,0.000000,0.006000,0.000000,0.039187,0.010667,0.000000,0.077000,0.001000,1.304000,0.000000,1.657000,0.000000,0.000000,0.000000,0.026667,0.000000,0.000000,0.000000,0.000000
1523129704.100000,0.119588,0.008909,0.000000,0.000000,0.006250,0.015167,0.005000,0.438000,0.009333,0.005167,0.883600,0.000000,0.000000,0.000000,0.855000,0.000000,0.002714,0.000000,0.000000,0.000000,0.000000,0.126450,0.007917,0.004000,0.000000,0.006667,0.027308,0.005000,0.484250,0.045571,0.005167,1.267333,0.000000,0.000000,0.000000,0.000000,0.000000,0.003625,0.495000,0.000000,0.000000,0.000000
1523129704.150000,0.068645,0.005118,0.004500,0.007200,0.008750,0.013154,0.003500,0.423667,0.008750,0.000750,0.860667,0.000000,0.000000,0.004000,0.000000,0.000000,0.004000,0.000000,0.000000,0.000000,0.000000,0.179667,0.005824,0.004500,0.006500,0.007667,0.012200,0.004000,0.481500,0.009200,0.000750,1.285000,0.000000,0.000000,0.004000,0.000000,0.000000,0.004000,0.474000,0.000000,0.000000,0.000000
1523129704.200000,0.144429,0.006364,0.009000,0.006000,0.007000,0.014000,0.009000,0.417333,0.014000,0.000875,1.080714,0.000000,0.000000,0.005000,0.833000,0.000000,0.006400,0.000000,0.000000,0.000000,0.000000,0.088339,0.004786,0.009000,0.007333,0.008000,0.013133,0.003500,0.495000,0.012800,0.000714,1.191000,0.000000,0.000000,0.005000,0.000000,0.496000,0.003600,0.000000,0.000000,0.000000,0.000000
1523129704.250000,0.074847,0.007800,0.006000,0.006333,0.011000,0.018250,0.010000,0.415667,0.023250,0.000750,0.860000,0.013000,0.435000,0.000000,0.000000,0.000000,0.012000,0.421000,0.000000,0.000000,0.000000,0.115377,0.008500,0.000000,0.006200,0.011000,0.020091,0.012000,0.505000,0.024500,0.001000,1.351000,0.013000,0.000000,0.000000,0.000000,0.000000,0.012857,0.504000,0.000000,0.000000,0.000000
1523129704.300000,0.087148,0.008937,0.000000,0.007000,0.007000,0.015733,0.000000,0.420667,0.014667,0.002000,1.016000,0.000000,1.476000,0.000000,0.000000,0.000000,0.008000,0.000000,0.014000,0.000000,0.000000,0.233208,0.008647,0.006000,0.006667,0.000000,0.014917,0.000000,0.522250,0.017600,0.002000,1.287625,0.000000,0.000000,0.000000,1.145500,0.521000,0.007500,0.529500,0.014000,0.000000,0.000000
1523129704.350000,0.047797,0.005000,0.012500,0.010333,0.000000,0.017250,0.005000,0.417000,0.018600,0.001667,0.863000,0.000000,0.000000,0.000000,0.000000,0.478500,0.006889,0.000000,0.000000,0.000000,0.000000,0.081475,0.005700,0.012500,0.009833,0.007000,0.014824,0.005000,0.528000,0.010000,0.001667,1.364000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007222,0.528000,0.000000,0.000000,0.000000
1523129704.400000,0.074913,0.007000,0.000000,0.005000,0.008000,0.011700,0.003000,0.493500,0.006500,0.001667,1.098000,0.000000,0.000000,0.004000,0.000000,0.000000,0.003636,0.000000,0.000000,0.000000,0.000000,0.107782,0.006714,0.000000,0.007500,0.008000,0.017538,0.003000,0.525000,0.018000,0.001667,1.168500,0.000000,0.520000,0.004000,0.000000,0.000000,0.003909,0.524000,0.000000,0.000000,0.000000
1523129704.450000,0.090700,0.006353,0.006600,0.009667,0.008000,0.020167,0.007000,0.482500,0.013333,0.001000,1.084667,0.004000,0.000000,0.000000,0.000000,0.000000,0.005571,0.484000,0.000000,0.000000,0.000000,0.151754,0.006600,0.006750,0.015000,0.008000,0.011000,0.007000,0.455750,0.010000,0.001000,1.047200,0.004000,0.000000,0.000000,0.000000,0.453000,0.004429,0.461000,0.000000,0.000000,0.000000
1523129704.500000,0.068000,0.006235,0.000000,0.008500,0.008250,0.014500,0.004750,0.000000,0.020600,0.001143,1.079667,0.000000,0.000000,0.005000,0.000000,0.000000,0.012500,0.000000,0.000000,0.000000,0.000000,0.015790,0.005600,0.006000,0.007750,0.007500,0.020000,0.005000,0.422000,0.014800,0.001143,0.000000,0.000000,0.000000,0.005000,0.000000,0.000000,0.006500,0.000000,0.000000,0.000000,0.000000
1523129704.550000,0.080472,0.006833,0.004000,0.006500,0.010500,0.010875,0.004800,0.000000,0.015200,0.001667,0.969750,0.000000,0.000000,0.000000,0.000000,0.000000,0.006571,0.000000,0.003000,0.000000,0.000000,0.118951,0.007357,0.004000,0.006500,0.010000,0.019250,0.004667,0.438000,0.018875,0.001500,1.037000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012833,0.000000,0.003000,0.000000,0.000000
1523129704.600000,0.099292,0.004615,0.000000,0.005000,0.004667,0.013556,0.007000,0.427000,0.011500,0.001000,1.215000,0.000000,0.000000,0.003500,0.000000,0.000000,0.004167,0.419000,0.000000,0.000000,0.000000,0.236629,0.004750,0.004000,0.005000,0.004667,0.013417,0.007000,0.422400,0.014000,0.001167,1.360444,0.000000,0.000000,0.003500,0.000000,0.000000,0.004000,0.000000,0.000000,0.000000,0.000000
1523129704.650000,0.052692,0.004750,0.000000,0.009250,0.010000,0.015636,0.005167,0.428500,0.018667,0.001400,1.617000,0.000000,0.000000,0.004500,0.000000,0.000000,0.006083,0.423000,0.000000,0.000000,0.000000,0.122964,0.004545,0.000000,0.010000,0.010000,0.012875,0.005000,0.414000,0.012000,0.001000,1.244667,0.000000,1.556000,0.004500,0.000000,0.000000,0.006000,0.421000,0.000000,0.000000,0.000000
1523129704.700000,0.124000,0.007333,0.005000,0.007500,0.010000,0.017286,0.003667,0.467000,0.015875,0.000750,1.461500,0.000000,0.000000,0.000000,0.000000,0.000000,0.023500,0.463000,0.000000,0.000000,0.000000,0.120857,0.006067,0.005000,0.007333,0.010000,0.015727,0.004250,0.418500,0.015800,0.001200,1.669333,0.000000,0.435000,0.000000,0.000000,0.000000,0.003000,0.000000,0.000000,0.000000,0.000000
1523129704.750000,0.208215,0.005429,0.006000,0.006000,0.005750,0.057667,0.005000,0.000000,0.046500,0.001000,1.499000,0.000000,0.000000,0.000000,0.000000,0.435000,0.017333,0.434000,0.006000,0.000000,0.000000,0.057980,0.006867,0.006000,0.006000,0.005333,0.018300,0.005000,0.417500,0.020667,0.001000,0.000000,0.000000,1.574000,0.000000,0.000000,0.000000,0.004800,0.000000,0.006000,0.000000,0.000000
1523129704.800000,0.106338,0.009538,0.007000,0.014000,0.006333,0.047476,0.006750,0.385000,0.048250,0.000833,1.319000,0.000000,0.000000,0.006000,0.000000,0.000000,0.009333,0.403000,0.003000,0.000000,0.000000,0.030633,0.006500,0.007000,0.006000,0.006500,0.039833,0.006750,0.000000,0.028000,0.000833,0.999000,0.000000,0.000000,0.006000,0.000000,0.000000,0.003667,0.000000,0.003000,0.000000,0.000000
1523129704.850000,0.165255,0.016471,0.000000,0.012000,0.000000,0.028167,0.010250,0.373667,0.000000,0.001400,1.150200,0.000000,1.452000,0.000000,0.000000,0.000000,0.012500,0.000000,0.000000,0.000000,0.000000,0.070304,0.013875,0.000000,0.015000,0.000000,0.051037,0.010250,0.000000,0.063000,0.001400,0.000000,0.000000,1.629000,0.000000,0.000000,0.478500,0.038857,0.000000,0.000000,0.000000,0.000000
1523129704.900000,0.112478,0.005545,0.006000,0.010500,0.000000,0.010875,0.004000,0.344000,0.018500,0.001000,1.158000,0.007000,0.000000,0.004000,0.000000,0.354000,0.001000,0.000000,0.000000,0.000000,0.000000,0.219281,0.012385,0.006000,0.012333,0.000000,0.034941,0.004000,0.493500,0.020250,0.001000,1.176500,0.007000,1.639000,0.004000,1.033000,0.000000,0.009833,0.000000,0.000000,0.000000,0.000000
1523129704.950000,0.070464,0.005000,0.005000,0.008667,0.006000,0.011714,0.004000,0.471750,0.015333,0.001600,1.207000,0.000000,0.000000,0.004000,0.000000,0.000000,0.005250,0.482000,0.000000,0.000000,0.000000,0.139825,0.005455,0.005000,0.008667,0.006000,0.012187,0.004000,0.482500,0.014000,0.001600,1.096250,0.000000,1.594000,0.004000,0.000000,0.000000,0.005250,0.484000,0.000000,0.000000,0.000000
