date_time,total_http,select_http,SELECT_http,INSERT_http,insert_http,UPDATE_http,update_http,DELETE_http,delete_http,commit;_http,SHOW_http,SET_http,/bin_http,#_http,http_total_longReq,http_adjustLoad
1523131353.000000,8.139977,0.000000,7.179969,0.360002,0.000000,0.560004,0.000000,0.040002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.139977
1523131353.050000,5.120002,0.000000,4.279994,0.280003,0.000000,0.560005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.120002
1523131353.100000,5.599983,0.000000,4.759983,0.320004,0.000000,0.479999,0.000000,0.039997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.599983
1523131353.150000,9.980020,0.000000,9.020026,0.319996,0.000000,0.479998,0.000000,0.160000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980020
1523131353.200000,9.240015,0.000000,8.400017,0.320000,0.000000,0.280002,0.000000,0.239997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.240015
1523131353.250000,5.040020,0.000000,4.340023,0.520000,0.000000,0.179996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.040020
1523131353.300000,12.340016,0.000000,11.540001,0.320007,0.000000,0.480008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.340016
1523131353.350000,17.879993,0.000000,16.959992,0.500006,0.000000,0.419995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.879993
1523131353.400000,11.960005,0.000000,11.020010,0.219998,0.000000,0.719996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.960005
1523131353.450000,8.019983,0.000000,7.119993,0.459993,0.000000,0.419993,0.000000,0.020003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.019983
1523131353.500000,6.939989,0.000000,6.099979,0.820011,0.000000,0.000000,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.939989
1523131353.550000,8.300024,0.000000,7.460029,0.739998,0.000000,0.099998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.300024
1523131353.600000,10.239975,0.000000,9.339972,0.820000,0.000000,0.080003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.239975
1523131353.650000,7.519978,0.000000,6.659975,0.740002,0.000000,0.100002,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.519978
1523131353.700000,6.360043,0.000000,5.480043,0.379996,0.000000,0.480004,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.360043
1523131353.750000,4.439948,0.000000,3.659945,0.440003,0.000000,0.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.439948
1523131353.800000,7.560006,0.000000,6.760003,0.620002,0.000000,0.180001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.560006
1523131353.850000,9.239993,0.000000,8.419992,0.660002,0.000000,0.159999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.239993
1523131353.900000,13.699999,0.000000,12.719999,0.660000,0.000000,0.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.699999
1523131353.950000,4.040014,0.000000,3.240017,0.419996,0.000000,0.359998,0.000000,0.020003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.040014
1523131354.000000,0.860002,0.000000,0.000000,0.580008,0.000000,0.259995,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.860002
1523131354.050000,0.579997,0.000000,0.000000,0.360008,0.000000,0.199990,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.579997
1523131354.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523131354.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523131354.200000,14.280063,0.000000,14.220062,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.280063
1523131354.250000,38.840047,0.000000,37.900047,0.000000,0.000000,0.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.840047
1523131354.300000,20.019989,0.000000,19.019986,0.040001,0.000000,0.960002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.019989
1523131354.350000,16.259991,0.000000,15.299992,0.299999,0.000000,0.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.259991
1523131354.400000,13.640024,0.000000,12.740018,0.000000,0.000000,0.900006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.640024
1523131354.450000,5.139988,0.000000,4.320004,0.319989,0.000000,0.459993,0.000000,0.040002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.139988
1523131354.500000,8.680025,0.000000,7.800018,0.880007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.680025
1523131354.550000,14.480008,0.000000,13.620006,0.720003,0.000000,0.139999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.480008
1523131354.600000,10.220025,0.000000,9.380020,0.820004,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.220025
1523131354.650000,11.099992,0.000000,10.359980,0.740012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.099992
1523131354.700000,4.899997,0.000000,4.060004,0.759994,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.899997
1523131354.750000,5.200009,0.000000,4.359999,0.840011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.200009
1523131354.800000,4.519978,0.000000,3.679975,0.520000,0.000000,0.320003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.519978
1523131354.850000,5.860007,0.000000,4.940009,0.239999,0.000000,0.679999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.860007
1523131354.900000,4.800035,0.000000,3.940026,0.420007,0.000000,0.400000,0.000000,0.040002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.800035
1523131354.950000,8.600032,0.000000,7.700022,0.060000,0.000000,0.840010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.600032
1523131355.000000,5.460032,0.000000,4.540025,0.120001,0.000000,0.800006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.460032
1523131355.050000,5.580050,0.000000,4.840044,0.500004,0.000000,0.220003,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.580050
1523131355.100000,9.679986,0.000000,8.739980,0.780004,0.000000,0.160003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.679986
1523131355.150000,8.219955,0.000000,7.399968,0.799989,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.219955
1523131355.200000,48.080019,0.000000,47.220024,0.859995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.080019
1523131355.250000,48.060022,0.000000,47.080019,0.980003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.060022
1523131355.300000,29.080008,0.000000,28.300014,0.619995,0.000000,0.159998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.080008
1523131355.350000,9.679971,0.000000,8.819967,0.860003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.679971
1523131355.400000,9.859985,0.000000,9.019990,0.759996,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.859985
1523131355.450000,4.639975,0.000000,3.839966,0.620004,0.000000,0.140004,0.000000,0.040001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.639975
1523131355.500000,5.579963,0.000000,4.719959,0.400004,0.000000,0.440002,0.000000,0.019997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.579963
1523131355.550000,6.900036,0.000000,6.060034,0.539998,0.000000,0.300004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.900036
1523131355.600000,8.239985,0.000000,7.379982,0.860003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.239985
1523131355.650000,6.559991,0.000000,5.719989,0.740005,0.000000,0.099998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.559991
1523131355.700000,5.200022,0.000000,4.439999,0.380008,0.000000,0.380015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.200022
1523131355.750000,5.720022,0.000000,4.840018,0.140000,0.000000,0.640006,0.000000,0.099998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.720022
1523131355.800000,4.560014,0.000000,3.720020,0.579998,0.000000,0.199995,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.560014
1523131355.850000,6.180017,0.000000,5.340027,0.599994,0.000000,0.219994,0.000000,0.020003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.180017
1523131355.900000,5.560029,0.000000,4.740017,0.240010,0.000000,0.580002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.560029
1523131355.950000,11.640009,0.000000,10.699999,0.400006,0.000000,0.540004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.640009
1523131356.000000,13.459997,0.000000,12.519993,0.720001,0.000000,0.220003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.459997
1523131356.050000,7.060004,0.000000,6.220001,0.580003,0.000000,0.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.060004
1523131356.100000,7.040011,0.000000,6.120010,0.540001,0.000000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.040011
1523131356.150000,19.380013,0.000000,18.460020,0.079998,0.000000,0.839994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.380013
1523131356.200000,7.359991,0.000000,6.579992,0.540004,0.000000,0.239995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.359991
