date_time,total_http,StoriesOfTheDay_http,BrowseCategories_http,BrowseStoriesByCategory_http,OlderStories_http,ViewStory_http,SubmitStory_http,StoreStory_http,ViewComment_http,PostComment_http,StoreComment_http,ModerateComment_http,StoreModeratorLog_http,ReviewStories_http,AcceptStory_http,RejectStory_http,Search_http,RegisterUser_http,Author_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,SubmitStory_http_out_rs,StoreStory_http_out_rs,ViewComment_http_out_rs,PostComment_http_out_rs,StoreComment_http_out_rs,ModerateComment_http_out_rs,StoreModeratorLog_http_out_rs,ReviewStories_http_out_rs,AcceptStory_http_out_rs,RejectStory_http_out_rs,Search_http_out_rs,RegisterUser_http_out_rs,Author_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523131353.000000,0.045678,0.006429,0.003000,0.005000,0.005375,0.004255,0.002000,0.221500,0.006111,0.000000,0.302000,0.000000,0.139667,0.000000,0.000000,0.000000,0.004222,0.222000,0.000000,0.000000,0.000000,0.045375,0.008000,0.004500,0.005000,0.005600,0.004327,0.000000,0.005000,0.008833,0.000000,0.376182,0.000000,0.104600,0.000000,0.000000,0.513000,0.005833,0.002000,0.010000,0.000000,0.000000
1523131353.050000,0.070743,0.003615,0.002000,0.005000,0.002500,0.003231,0.003667,0.212500,0.002636,0.000000,0.226087,0.002500,0.000000,0.004000,0.447000,0.210000,0.003222,0.002000,0.000000,0.000000,0.000000,0.089550,0.004800,0.002000,0.005000,0.006000,0.003967,0.003250,0.315800,0.002545,0.000000,0.298174,0.002500,0.000000,0.004000,0.510000,0.001000,0.003222,0.259500,0.000000,0.000000,0.000000
1523131353.100000,0.066457,0.004823,0.002500,0.006000,0.002667,0.002800,0.003333,0.226167,0.003111,0.000000,0.272500,0.000000,0.000000,0.003000,0.000000,0.000000,0.003143,0.151333,0.000000,0.000000,0.000000,0.079844,0.004875,0.002500,0.006000,0.002750,0.003114,0.003333,0.293667,0.003250,0.000000,0.249611,0.000000,0.000000,0.003000,0.417000,0.390000,0.003143,0.163333,0.000000,0.000000,0.000000
1523131353.150000,0.052339,0.006059,0.013000,0.014167,0.004429,0.004531,0.003000,0.180800,0.004565,0.000000,0.311667,0.000000,0.134545,0.000000,0.223000,0.241000,0.004333,0.000000,0.003000,0.000000,0.000000,0.035479,0.004588,0.000000,0.006250,0.005000,0.004062,0.003000,0.122667,0.004043,0.000000,0.246667,0.000000,0.077700,0.000000,0.193500,0.002000,0.004625,0.000000,0.003000,0.000000,0.000000
1523131353.200000,0.035554,0.005889,0.000000,0.006500,0.005667,0.004863,0.007000,0.285800,0.003286,0.000000,0.236375,0.003250,0.000000,0.003000,0.000000,0.000000,0.003143,0.237000,0.000000,0.000000,0.000000,0.023893,0.007200,0.013000,0.012375,0.005000,0.004896,0.007000,0.097250,0.003938,0.000000,0.191000,0.003250,0.000000,0.003000,0.379000,0.000000,0.003000,0.003000,0.000000,0.000000,0.000000
1523131353.250000,0.067080,0.003833,0.003500,0.008000,0.002250,0.002931,0.005000,0.230000,0.003500,0.000000,0.370375,0.000000,0.000000,0.000000,0.453000,0.000000,0.002500,0.115500,0.000000,0.000000,0.000000,0.056641,0.005000,0.003000,0.008000,0.002400,0.003138,0.005000,0.195000,0.003455,0.000000,0.301312,0.000000,0.000000,0.000000,0.355000,0.000000,0.002500,0.149600,0.000000,0.000000,0.000000
1523131353.300000,0.045512,0.007875,0.003000,0.008800,0.025667,0.006351,0.003500,0.228000,0.009722,0.000000,0.303067,0.000000,0.000000,0.005500,0.000000,0.000000,0.009667,0.000000,0.000000,0.000000,0.000000,0.037434,0.006917,0.003250,0.005750,0.003000,0.004627,0.003500,0.003000,0.005235,0.000000,0.250133,0.000000,0.000000,0.003000,0.000000,0.000000,0.003600,0.000000,0.000000,0.000000,0.000000
1523131353.350000,0.045903,0.006000,0.000000,0.017000,0.007000,0.008407,0.005750,0.000000,0.012400,0.000000,0.287933,0.000000,0.000000,0.003000,0.000000,0.000000,0.014400,0.000000,0.000000,0.000000,0.000000,0.044639,0.007375,0.000000,0.016000,0.019000,0.008081,0.005750,0.402000,0.008333,0.000000,0.264533,0.000000,0.000000,0.005500,0.000000,0.000000,0.019200,0.000000,0.000000,0.000000,0.000000
1523131353.400000,0.035682,0.006588,0.003500,0.004500,0.005667,0.006189,0.004000,0.204000,0.005625,0.000000,0.245000,0.000000,0.103625,0.000000,0.000000,0.000000,0.005500,0.208500,0.000000,0.000000,0.000000,0.025625,0.006000,0.003500,0.011000,0.005667,0.007791,0.004000,0.003000,0.011190,0.000000,0.249600,0.000000,0.105625,0.000000,0.000000,0.000000,0.005667,0.005000,0.000000,0.000000,0.000000
1523131353.450000,0.047757,0.005200,0.000000,0.006143,0.012000,0.004302,0.005000,0.205250,0.002500,0.000000,0.261273,0.000000,0.000000,0.000000,0.000000,0.000000,0.004667,0.003000,0.000000,0.000000,0.000000,0.058388,0.005842,0.000000,0.005000,0.008000,0.004854,0.003000,0.184857,0.004857,0.000000,0.311364,0.000000,0.000000,0.000000,0.000000,0.419000,0.006333,0.222500,0.000000,0.000000,0.000000
