date_time,total_http,select_http,SELECT_http,INSERT_http,insert_http,UPDATE_http,update_http,DELETE_http,delete_http,commit;_http,SHOW_http,SET_http,/bin_http,#_http,total_http_out_rs,select_http_out_rs,SELECT_http_out_rs,INSERT_http_out_rs,insert_http_out_rs,UPDATE_http_out_rs,update_http_out_rs,DELETE_http_out_rs,delete_http_out_rs,commit;_http_out_rs,SHOW_http_out_rs,SET_http_out_rs,/bin_http_out_rs,#_http_out_rs
1523131353.000000,0.003403,0.000000,0.003303,0.002250,0.000000,0.006800,0.000000,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004073,0.000000,0.003974,0.005600,0.000000,0.005500,0.000000,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523131353.050000,0.002155,0.000000,0.002188,0.001750,0.000000,0.002200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,0.000000,0.002620,0.001714,0.000000,0.003091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523131353.100000,0.002472,0.000000,0.002528,0.001600,0.000000,0.003429,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002596,0.000000,0.002667,0.001700,0.000000,0.003429,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523131353.150000,0.004357,0.000000,0.004284,0.005333,0.000000,0.004667,0.000000,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003630,0.000000,0.003532,0.004250,0.000000,0.004400,0.000000,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523131353.200000,0.003653,0.000000,0.003509,0.008000,0.000000,0.003333,0.000000,0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004175,0.000000,0.004105,0.005000,0.000000,0.004000,0.000000,0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523131353.250000,0.002086,0.000000,0.002091,0.001857,0.000000,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002331,0.000000,0.002287,0.002500,0.000000,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523131353.300000,0.006260,0.000000,0.006431,0.004167,0.000000,0.004800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003949,0.000000,0.003972,0.002833,0.000000,0.004800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523131353.350000,0.007746,0.000000,0.007875,0.004000,0.000000,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007696,0.000000,0.008010,0.005200,0.000000,0.003600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523131353.400000,0.004885,0.000000,0.004788,0.005500,0.000000,0.007667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006752,0.000000,0.006635,0.005500,0.000000,0.011667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523131353.450000,0.003385,0.000000,0.003505,0.002778,0.000000,0.002333,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003913,0.000000,0.003944,0.002750,0.000000,0.006250,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523131353.500000,0.003058,0.000000,0.002957,0.004333,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003404,0.000000,0.003347,0.004200,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523131353.550000,0.003640,0.000000,0.003657,0.004111,0.000000,0.001667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003579,0.000000,0.003588,0.004111,0.000000,0.001667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523131353.600000,0.004707,0.000000,0.004587,0.008400,0.000000,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003704,0.000000,0.003745,0.003500,0.000000,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523131353.650000,0.003055,0.000000,0.003010,0.003455,0.000000,0.005000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004117,0.000000,0.003972,0.005727,0.000000,0.005000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523131353.700000,0.002890,0.000000,0.002874,0.003400,0.000000,0.003000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002643,0.000000,0.002619,0.003333,0.000000,0.002625,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523131353.750000,0.001907,0.000000,0.001876,0.002300,0.000000,0.001750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002170,0.000000,0.002149,0.002333,0.000000,0.002222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523131353.800000,0.004573,0.000000,0.004585,0.005714,0.000000,0.002250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003227,0.000000,0.003212,0.004000,0.000000,0.002250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
