date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,Browse_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,BrowseStoriesInCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,ViewComment_http_out_rs,Search_http_out_rs,SearchInStories_http_out_rs,SearchInComments_http_out_rs,SearchInUsers_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523127543.000000,0.399063,0.065000,0.000000,0.000000,0.000000,0.000000,0.000000,0.703400,0.329500,0.083500,0.000000,0.000000,0.000000,0.000000,0.000000,0.371731,0.106429,0.000000,0.000000,0.084000,0.000000,0.127000,0.925125,0.192400,0.087333,0.000000,0.000000,0.000000,0.000000,0.000000
1523127543.050000,0.190029,0.069286,0.000000,0.000000,0.055500,0.000000,0.171750,0.444750,0.271727,0.085714,0.000000,0.000000,0.000000,0.000000,0.000000,0.236550,0.077000,0.000000,0.000000,0.059000,0.000000,0.000000,0.493857,0.218250,0.008500,0.000000,0.000000,0.000000,0.000000,0.000000
1523127543.100000,0.311111,0.095000,0.000000,0.059000,0.000000,0.000000,0.000000,0.575750,0.179000,0.069000,0.000000,0.000000,0.000000,0.000000,0.000000,0.305111,0.045500,0.000000,0.000000,0.055500,0.000000,0.000000,0.770333,0.064000,0.169000,0.000000,0.000000,0.000000,0.000000,0.000000
1523127543.150000,0.240148,0.065714,0.000000,0.000000,0.078000,0.000000,0.000000,0.514000,0.289333,0.051000,0.000000,0.000000,0.000000,0.000000,0.000000,0.323429,0.076800,0.000000,0.059000,0.032000,0.000000,0.108000,0.697143,0.292625,0.286000,0.000000,0.000000,0.000000,0.000000,0.000000
1523127543.200000,0.412417,0.061200,0.000000,0.000000,0.033000,0.000000,0.000000,0.772889,0.332714,0.137000,0.000000,0.000000,0.000000,0.000000,0.000000,0.147130,0.043750,0.000000,0.000000,0.054500,0.000000,0.000000,0.610000,0.195857,0.083500,0.000000,0.000000,0.000000,0.000000,0.000000
1523127543.250000,0.289000,0.105714,0.000000,0.000000,0.032000,0.000000,0.000000,0.739000,0.248000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.408706,0.039000,0.000000,0.000000,0.000000,0.000000,0.000000,0.668000,0.258667,0.006500,0.000000,0.000000,0.000000,0.000000,0.000000
1523127543.300000,0.218500,0.074000,0.000000,0.048500,0.093000,0.000000,0.000000,0.468000,0.372778,0.053500,0.000000,0.000000,0.000000,0.000000,0.000000,0.273571,0.095286,0.000000,0.000000,0.063333,0.000000,0.235500,0.543667,0.303000,0.075667,0.000000,0.000000,0.000000,0.000000,0.000000
1523127543.350000,0.231792,0.052000,0.000000,0.046000,0.040000,0.000000,0.000000,0.580167,0.288200,0.047750,0.000000,0.000000,0.000000,0.000000,0.000000,0.249191,0.070833,0.000000,0.048500,0.000000,0.000000,0.000000,0.695600,0.205167,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000
1523127543.400000,0.381870,0.083833,0.000000,0.000000,0.064500,0.000000,0.000000,1.136000,0.428800,0.065400,0.000000,0.000000,0.000000,0.000000,0.000000,0.178222,0.088273,0.000000,0.046000,0.066500,0.000000,0.000000,0.488500,0.313800,0.034750,0.000000,0.000000,0.000000,0.000000,0.000000
1523127543.450000,0.348258,0.054833,0.000000,0.000000,0.100000,0.000000,0.120000,0.705364,0.331000,0.083667,0.000000,0.000000,0.000000,0.000000,0.000000,0.341724,0.031667,0.000000,0.000000,0.046000,0.000000,0.000000,0.731250,0.289250,0.089600,0.000000,0.000000,0.000000,0.000000,0.000000
1523127543.500000,0.325920,0.075000,0.000000,0.021000,0.055000,0.000000,0.098000,0.813167,0.327000,0.111000,0.000000,0.000000,0.000000,0.000000,0.000000,0.247409,0.074714,0.000000,0.021000,0.083000,0.000000,0.000000,0.545833,0.419333,0.070750,0.000000,0.000000,0.000000,0.000000,0.000000
1523127543.550000,0.229158,0.065600,0.000000,0.000000,0.000000,0.000000,0.000000,0.394750,0.361500,0.069500,0.000000,0.000000,0.000000,0.000000,0.000000,0.195950,0.069667,0.000000,0.000000,0.077500,0.000000,0.087000,0.506600,0.216000,0.026000,0.000000,0.000000,0.000000,0.000000,0.000000
1523127543.600000,0.248115,0.055333,0.000000,0.006000,0.000000,0.000000,0.000000,0.551750,0.212250,0.000333,0.000000,0.000000,0.000000,0.000000,0.000000,0.259480,0.070400,0.000000,0.006000,0.000000,0.000000,0.114500,0.693667,0.234667,0.066000,0.000000,0.000000,0.000000,0.000000,0.000000
1523127543.650000,0.234538,0.051625,0.000000,0.000000,0.174000,0.000000,0.000000,0.507000,0.242375,0.011500,0.000000,0.000000,0.000000,0.000000,0.000000,0.266917,0.043250,0.000000,0.000000,0.000000,0.000000,0.000000,0.651333,0.368500,0.113000,0.000000,0.000000,0.000000,0.000000,0.000000
1523127543.700000,0.184929,0.066400,0.000000,0.000000,0.000000,0.000000,0.000000,0.538000,0.173667,0.139000,0.000000,0.000000,0.000000,0.000000,0.000000,0.358941,0.074333,0.000000,0.000000,0.000000,0.000000,0.000000,1.099000,0.259250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523127543.750000,0.123762,0.053571,0.000000,0.022000,0.051000,0.000000,0.000000,0.413000,0.256500,0.039800,0.000000,0.000000,0.000000,0.000000,0.000000,0.286750,0.037000,0.000000,0.000000,0.000000,0.000000,0.000000,0.539200,0.302111,0.086000,0.000000,0.000000,0.000000,0.000000,0.000000
1523127543.800000,0.265700,0.042083,0.000000,0.029000,0.041000,0.000000,0.000000,0.785000,0.260333,0.141750,0.000000,0.000000,0.000000,0.000000,0.000000,0.257878,0.041182,0.000000,0.022000,0.051000,0.000000,0.000000,0.811000,0.223933,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000
1523127543.850000,0.226937,0.057667,0.000000,0.024667,0.048000,0.000000,0.189000,0.495778,0.285000,0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.266969,0.045143,0.000000,0.017000,0.067600,0.000000,0.000000,0.648143,0.449714,0.042500,0.000000,0.000000,0.000000,0.000000,0.000000
1523127543.900000,0.166611,0.073286,0.000000,0.000000,0.078000,0.000000,0.000000,0.494500,0.231500,0.123250,0.000000,0.000000,0.000000,0.000000,0.000000,0.334381,0.076500,0.000000,0.034500,0.055000,0.000000,0.000000,0.701750,0.378500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523127543.950000,0.270214,0.080867,0.000000,0.000000,0.000000,0.000000,0.000000,0.892400,0.298000,0.051500,0.000000,0.000000,0.000000,0.000000,0.000000,0.345560,0.053857,0.000000,0.000000,0.000000,0.000000,0.000000,0.702889,0.337400,0.062250,0.000000,0.000000,0.000000,0.000000,0.000000
1523127544.000000,0.318036,0.087000,0.000000,0.000000,0.116000,0.000000,0.157000,0.718000,0.325143,0.000750,0.000000,0.000000,0.000000,0.000000,0.000000,0.201571,0.076778,0.000000,0.000000,0.078000,0.000000,0.000000,0.531833,0.234500,0.046167,0.000000,0.000000,0.000000,0.000000,0.000000
1523127544.050000,0.342375,0.075444,0.000000,0.000000,0.124000,0.000000,0.000000,0.841286,0.280000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.224174,0.085200,0.000000,0.000000,0.000000,0.000000,0.189000,0.778000,0.239833,0.114000,0.000000,0.000000,0.000000,0.000000,0.000000
1523127544.100000,0.466448,0.046000,0.000000,0.000000,0.080500,0.000000,0.156500,0.971500,0.345333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.275192,0.085500,0.000000,0.000000,0.116000,0.000000,0.000000,0.693400,0.335857,0.122000,0.000000,0.000000,0.000000,0.000000,0.000000
1523127544.150000,0.222480,0.077000,0.000000,0.000000,0.008000,0.000000,0.000000,0.443750,0.205833,0.076500,0.000000,0.000000,0.000000,0.000000,0.000000,0.280208,0.062714,0.000000,0.000000,0.058000,0.000000,0.122000,0.504556,0.442333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523127544.200000,0.235833,0.066846,0.000000,0.000000,0.092000,0.000000,0.000000,0.549375,0.286333,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.233562,0.058100,0.000000,0.000000,0.121500,0.000000,0.000000,0.556833,0.315500,0.038500,0.000000,0.000000,0.000000,0.000000,0.000000
