timestamp,pit
1524020461450,3228.2942
1524020461500,2827.25
1524020461550,2646.5
1524020461600,3198.7778
1524020461650,3713.5
1524020461700,3959.5667
1524020461750,4680.593
1524020461800,7623.8604
1524020461850,10640.677
1524020461900,12736.733
1524020461950,26482.28
1524020462000,4165.121
1524020462050,3349.1667
1524020462450,1574.6923
1524020462500,1757.0
1524020462550,1863.8
1524020462600,2559.3333
1524020462650,2888.1428
1524020462700,2760.0
1524020462750,3332.7942
1524020462800,3090.5247
1524020462850,2230.6128
1524020462900,1943.1333
1524020462950,2218.5715
1524020464100,7058.0
1524020464150,6527.0
1524020464200,12147.0
1524020464450,3738.0
1524020464500,2.0
1524020464550,11650.0
1524020464650,10452.667
1524020464750,8797.667
1524020464800,13574.0
1524020464850,7554.0
1524020464900,1261.0
1524020464950,13459.0
1524020465000,10547.0
1524020465050,8625.5
1524020465200,11262.0
1524020465250,5796.5
1524020465300,10315.0
1524020465350,10522.0
1524020465400,7320.0
1524020465450,9662.0
1524020465500,7574.5
1524020465550,5944.25
1524020465600,2997.0
1524020465650,6902.0
1524020465700,8137.6
1524020465750,3154.0
1524020465850,279.0
1524020465900,8947.25
1524020465950,12814.0
1524020466000,6403.5
1524020466050,4827.3335
1524020466100,4638.6665
1524020466150,5122.5
1524020466200,5200.0
1524020466250,2030.0
1524020466300,4216.5
1524020466350,2.0
1524020466400,2075.75
1524020466450,1713.0
1524020466500,3643.0
1524020466550,8737.0
1524020466600,5999.0
1524020466650,7212.0
1524020466700,7607.25
1524020466750,1583.0
1524020466800,8870.333
1524020466850,732.0
1524020466900,3932.3333
1524020466950,2060.5
1524020467000,4397.0
1524020467050,3867.8
1524020467100,3551.75
1524020467150,2605.0
1524020467200,6754.0
1524020467250,2591.0
1524020467300,1044.25
1524020467350,1588.0
1524020467400,1905.0
1524020467450,4699.0
1524020467500,2327.6
1524020467550,741.75
1524020467600,2152.5
1524020467650,269.0
1524020467700,2302.0
1524020467750,2.0
1524020467800,4550.8
1524020467850,590.0
1524020467950,533.75
1524020468000,3756.5
1524020468050,3191.0
1524020468100,948.5
1524020468150,2.0
1524020468200,2280.3333
1524020468250,3305.0
1524020468300,5175.0
1524020468350,2.0
1524020468400,3843.25
1524020468450,270.5
1524020468500,1008.6667
1524020468550,3992.25
1524020468600,3393.5
1524020468650,2.0
1524020468700,2569.0
1524020468750,987.0
1524020468800,2759.5
1524020468850,3666.5
1524020468950,2713.0
1524020469000,7053.75
1524020469050,1171.25
1524020469100,2139.0
1524020469150,6705.0
1524020469200,6845.0
1524020469250,1406.3334
1524020469300,1074.5
1524020469350,2935.3333
1524020469400,3017.0
1524020469450,1795.6666
1524020469500,1005.0
1524020469550,2127.3333
1524020469650,2100.0
1524020469700,534.0
1524020469750,3285.5
1524020469800,4280.5
1524020469850,1961.0
1524020469900,1830.6666
1524020469950,3861.0
1524020470000,351.5
1524020470050,417.66666
1524020470100,794.0
1524020470150,7342.1665
1524020470200,4053.6667
1524020470250,1012.0
1524020470300,51.0
1524020470350,489.33334
1524020470400,2993.0
1524020470500,144.75
1524020470550,845.0
1524020470600,1720.0
1524020470650,535.0
1524020470700,940.0
1524020470750,2666.0
1524020470800,424.66666
1524020470850,377.0
1524020471000,1752.5
1524020471050,236.0
1524020471100,1011.75
1524020471200,568.0
1524020471250,41.5
1524020471300,280.33334
1524020471350,391.57144
1524020471400,34.0
1524020471450,573.0
1524020471600,6074.0
1524020471650,1023.25
1524020471700,4.0
1524020471750,467.66666
1524020471800,579.5
1524020471850,973.5
1524020471900,4.0
1524020471950,476.2857
1524020472000,2.0
1524020472050,734.5
1524020472100,688.25
1524020472150,309.0
1524020472200,277.33334
1524020472250,14.0
1524020472300,14.0
1524020472350,2723.3333
1524020472450,1449.0
1524020472500,762.4
1524020472550,1355.3334
1524020472600,2408.0
1524020472650,530.0
1524020472700,2.0
1524020472750,838.5
1524020472800,2223.8
1524020472850,394.0
1524020472900,177.0
1524020472950,77.5
1524020473000,5643.0
1524020473050,883.0
1524020473150,650.6667
1524020473200,1960.0
1524020473250,912.0
1524020473300,406.0
1524020473350,503.33334
1524020473400,849.2
1524020473450,2115.5
1524020473500,1876.5
1524020473550,3490.0
1524020473600,675.8333
1524020473650,1399.0
1524020473700,955.0
1524020473750,2683.3333
1524020473800,242.5
1524020473850,4731.5
1524020473900,538.5
1524020473950,2845.6667
1524020474050,2497.375
1524020474100,1142.6666
1524020474150,1756.25
1524020474200,1373.8
1524020474250,1878.2
1524020474300,2680.5
1524020474350,686.0
1524020474400,837.0
1524020474450,89.5
1524020474500,3440.5
1524020474550,2294.25
1524020474600,1426.2
1524020474650,1087.0
1524020474700,2202.75
1524020474750,4984.6665
1524020474800,233.5
1524020474850,1315.0
1524020474900,3610.0
1524020474950,1245.6
1524020475000,107.333336
1524020475050,334.8
1524020475100,4556.4
1524020475150,1831.6
1524020475200,5635.0
1524020475250,1994.0
1524020475300,291.33334
1524020475400,2571.625
1524020475450,2.0
1524020475500,4929.0
1524020475550,779.0
1524020475600,2308.3333
1524020475650,459.0
1524020475700,140.0
1524020475750,655.0
1524020475800,473.66666
1524020475850,2700.5
1524020475900,3722.0
1524020475950,439.75
1524020476000,117.5
1524020476050,3678.5
1524020476100,1561.3334
1524020476150,467.0
1524020476200,884.75
1524020476250,1025.125
1524020476300,1794.2
1524020476350,1091.0
1524020476400,48.75
1524020476450,561.0
1524020476500,3185.5
1524020476550,1783.5
1524020476600,1142.0
1524020476650,2769.2
1524020476700,10.0
1524020476750,744.5
1524020476800,2971.75
1524020476900,1312.5
1524020476950,4272.25
1524020477000,1551.8
1524020477050,1345.6666
1524020477100,689.5
1524020477150,1059.0
1524020477200,1179.5
1524020477250,1436.0
1524020477300,637.5
1524020477350,364.0
1524020477400,601.25
1524020477450,1171.375
1524020477500,1509.0
1524020477550,2981.3333
1524020477600,3316.0
1524020477650,5561.0
1524020477700,1989.1666
1524020477750,1060.625
1524020477800,358.75
1524020477850,158.0
1524020477900,259.0
1524020477950,649.3333
1524020478000,1621.7142
1524020478050,81.666664
1524020478100,564.6667
1524020478150,69.0
1524020478200,592.8333
1524020478250,405.5
1524020478350,1799.3334
1524020478400,605.0
1524020478450,1970.1428
1524020478500,230.0
1524020478550,877.25
1524020478600,618.0
1524020478650,105.5
1524020478700,2256.75
1524020478750,767.0
1524020478800,476.5
1524020478850,287.0
1524020478900,1084.6666
1524020478950,265.0
1524020479000,367.0
1524020479050,1711.5
1524020479100,1241.4
1524020479150,307.66666
1524020479200,701.0
1524020479250,1176.375
1524020479300,1073.0
1524020479350,1179.0
1524020479400,148.0
1524020479450,553.6667
1524020479500,1060.75
1524020479550,790.5
1524020479600,955.25
1524020479650,1016.5
1524020479700,1257.5
1524020479750,1287.5
1524020479800,324.0
1524020479850,246.5
1524020479900,440.0
1524020479950,12.0
1524020480000,376.66666
