date_time,total_http,SELECT_http,INSERT_http,UPDATE_http,DELETE_http,total_http_out_rs,SELECT_http_out_rs,INSERT_http_out_rs,UPDATE_http_out_rs,DELETE_http_out_rs
1523128992.000000,0.057091,0.057091,0.000000,0.000000,0.000000,0.052273,0.052273,0.000000,0.000000,0.000000
1523128992.050000,0.076909,0.076909,0.000000,0.000000,0.000000,0.087091,0.087091,0.000000,0.000000,0.000000
1523128992.100000,0.042538,0.042538,0.000000,0.000000,0.000000,0.046341,0.046341,0.000000,0.000000,0.000000
1523128992.150000,0.044772,0.044772,0.000000,0.000000,0.000000,0.056231,0.056231,0.000000,0.000000,0.000000
1523128992.200000,0.065679,0.065679,0.000000,0.000000,0.000000,0.067783,0.067783,0.000000,0.000000,0.000000
1523128992.250000,0.058222,0.058222,0.000000,0.000000,0.000000,0.048620,0.048620,0.000000,0.000000,0.000000
1523128992.300000,0.042474,0.042474,0.000000,0.000000,0.000000,0.054323,0.054323,0.000000,0.000000,0.000000
1523128992.350000,0.069317,0.069317,0.000000,0.000000,0.000000,0.055000,0.055000,0.000000,0.000000,0.000000
1523128992.400000,0.037969,0.037969,0.000000,0.000000,0.000000,0.047785,0.047785,0.000000,0.000000,0.000000
1523128992.450000,0.048124,0.048124,0.000000,0.000000,0.000000,0.054076,0.054076,0.000000,0.000000,0.000000
1523128992.500000,0.053209,0.053209,0.000000,0.000000,0.000000,0.058012,0.058012,0.000000,0.000000,0.000000
1523128992.550000,0.053143,0.053143,0.000000,0.000000,0.000000,0.051129,0.051129,0.000000,0.000000,0.000000
1523128992.600000,0.072289,0.072289,0.000000,0.000000,0.000000,0.052976,0.052976,0.000000,0.000000,0.000000
1523128992.650000,0.052076,0.052076,0.000000,0.000000,0.000000,0.045810,0.045810,0.000000,0.000000,0.000000
1523128992.700000,0.051769,0.051769,0.000000,0.000000,0.000000,0.045451,0.045451,0.000000,0.000000,0.000000
1523128992.750000,0.063341,0.063341,0.000000,0.000000,0.000000,0.057920,0.057920,0.000000,0.000000,0.000000
1523128992.800000,0.057197,0.057197,0.000000,0.000000,0.000000,0.034907,0.034907,0.000000,0.000000,0.000000
1523128992.850000,0.039643,0.039643,0.000000,0.000000,0.000000,0.051768,0.051768,0.000000,0.000000,0.000000
1523128992.900000,0.034833,0.034833,0.000000,0.000000,0.000000,0.047500,0.047500,0.000000,0.000000,0.000000
1523128992.950000,0.044044,0.044044,0.000000,0.000000,0.000000,0.063528,0.063528,0.000000,0.000000,0.000000
1523128993.000000,0.056427,0.056427,0.000000,0.000000,0.000000,0.050890,0.050890,0.000000,0.000000,0.000000
1523128993.050000,0.061084,0.061084,0.000000,0.000000,0.000000,0.064369,0.064369,0.000000,0.000000,0.000000
1523128993.100000,0.052024,0.052024,0.000000,0.000000,0.000000,0.050965,0.050965,0.000000,0.000000,0.000000
1523128993.150000,0.068974,0.068974,0.000000,0.000000,0.000000,0.061231,0.061231,0.000000,0.000000,0.000000
1523128993.200000,0.050965,0.050965,0.000000,0.000000,0.000000,0.046267,0.046267,0.000000,0.000000,0.000000
1523128993.250000,0.067477,0.067477,0.000000,0.000000,0.000000,0.062000,0.062000,0.000000,0.000000,0.000000
1523128993.300000,0.044383,0.044383,0.000000,0.000000,0.000000,0.051160,0.051160,0.000000,0.000000,0.000000
1523128993.350000,0.064240,0.064240,0.000000,0.000000,0.000000,0.048587,0.048587,0.000000,0.000000,0.000000
1523128993.400000,0.042326,0.042326,0.000000,0.000000,0.000000,0.050859,0.050859,0.000000,0.000000,0.000000
1523128993.450000,0.050831,0.050831,0.000000,0.000000,0.000000,0.060929,0.060929,0.000000,0.000000,0.000000
1523128993.500000,0.054767,0.054767,0.000000,0.000000,0.000000,0.068595,0.068595,0.000000,0.000000,0.000000
1523128993.550000,0.052874,0.052874,0.000000,0.000000,0.000000,0.052529,0.052529,0.000000,0.000000,0.000000
1523128993.600000,0.059462,0.059462,0.000000,0.000000,0.000000,0.058141,0.058141,0.000000,0.000000,0.000000
1523128993.650000,0.061886,0.061886,0.000000,0.000000,0.000000,0.053633,0.053633,0.000000,0.000000,0.000000
1523128993.700000,0.057765,0.057765,0.000000,0.000000,0.000000,0.057600,0.057600,0.000000,0.000000,0.000000
1523128993.750000,0.061818,0.061818,0.000000,0.000000,0.000000,0.040915,0.040915,0.000000,0.000000,0.000000
1523128993.800000,0.050389,0.050389,0.000000,0.000000,0.000000,0.055606,0.055606,0.000000,0.000000,0.000000
1523128993.850000,0.070539,0.070539,0.000000,0.000000,0.000000,0.054636,0.054636,0.000000,0.000000,0.000000
1523128993.900000,0.063907,0.063907,0.000000,0.000000,0.000000,0.057788,0.057788,0.000000,0.000000,0.000000
1523128993.950000,0.065548,0.065548,0.000000,0.000000,0.000000,0.050492,0.050492,0.000000,0.000000,0.000000
1523128994.000000,0.064928,0.064928,0.000000,0.000000,0.000000,0.057805,0.057805,0.000000,0.000000,0.000000
1523128994.050000,0.046551,0.046551,0.000000,0.000000,0.000000,0.050436,0.050436,0.000000,0.000000,0.000000
1523128994.100000,0.080168,0.080168,0.000000,0.000000,0.000000,0.044906,0.044906,0.000000,0.000000,0.000000
1523128994.150000,0.035734,0.035734,0.000000,0.000000,0.000000,0.042587,0.042587,0.000000,0.000000,0.000000
1523128994.200000,0.049183,0.049183,0.000000,0.000000,0.000000,0.027904,0.027904,0.000000,0.000000,0.000000
1523128994.250000,0.052460,0.052460,0.000000,0.000000,0.000000,0.077736,0.077736,0.000000,0.000000,0.000000
1523128994.300000,0.061341,0.061341,0.000000,0.000000,0.000000,0.041654,0.041654,0.000000,0.000000,0.000000
1523128994.350000,0.034861,0.034861,0.000000,0.000000,0.000000,0.067620,0.067620,0.000000,0.000000,0.000000
1523128994.400000,0.038423,0.038423,0.000000,0.000000,0.000000,0.058636,0.058636,0.000000,0.000000,0.000000
1523128994.450000,0.042106,0.042106,0.000000,0.000000,0.000000,0.067146,0.067146,0.000000,0.000000,0.000000
1523128994.500000,0.066766,0.066766,0.000000,0.000000,0.000000,0.072355,0.072355,0.000000,0.000000,0.000000
1523128994.550000,0.057740,0.057740,0.000000,0.000000,0.000000,0.055346,0.055346,0.000000,0.000000,0.000000
1523128994.600000,0.046789,0.046789,0.000000,0.000000,0.000000,0.049744,0.049744,0.000000,0.000000,0.000000
1523128994.650000,0.046607,0.046607,0.000000,0.000000,0.000000,0.055156,0.055156,0.000000,0.000000,0.000000
1523128994.700000,0.076587,0.076587,0.000000,0.000000,0.000000,0.068145,0.068145,0.000000,0.000000,0.000000
