date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523128994.100000,9,11,0,5,0,0,1,1,1,0,0,0,0,0,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1523128994.150000,14,14,4,3,0,0,0,0,0,0,0,0,1,0,6,8,2,3,1,0,0,0,0,0,0,0,0,0,0,0
1523128994.200000,10,18,3,5,0,0,0,0,0,2,0,0,0,1,1,5,2,3,1,0,0,0,0,0,0,0,0,0,3,2
1523128994.250000,9,14,2,3,0,0,2,1,1,0,0,0,0,2,0,2,1,3,3,0,0,0,0,0,0,0,0,0,0,3
1523128994.300000,22,7,2,3,0,0,0,0,1,0,0,0,1,1,6,0,7,1,3,1,0,0,0,0,0,0,0,0,2,1
1523128994.350000,21,14,6,3,0,0,2,0,0,1,0,0,1,2,4,2,1,3,3,3,0,0,0,0,0,0,0,0,4,0
1523128994.400000,12,25,3,6,0,0,0,1,1,3,0,0,0,0,3,4,2,5,2,5,0,0,0,0,0,0,0,0,1,1
1523128994.450000,20,14,4,2,0,0,0,0,2,1,0,0,1,0,4,8,6,1,2,2,0,0,0,0,0,0,0,0,1,0
1523128994.500000,15,6,3,1,0,0,0,0,0,0,0,0,0,0,5,3,4,1,3,0,0,0,0,0,0,0,0,0,0,1
1523128994.550000,7,8,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,4,2,1,0,0,0,0,0,0,0,0,0,1
1523128994.600000,10,8,6,1,0,0,0,0,0,1,0,0,1,0,0,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0
1523128994.650000,12,18,4,5,0,0,1,1,0,1,0,0,0,0,3,4,1,4,2,2,0,0,0,0,0,0,0,0,1,1
1523128994.700000,7,11,0,1,0,0,0,0,0,0,0,0,1,1,0,3,4,4,2,1,0,0,0,0,0,0,0,0,0,1
