date_time,total_http,SELECT_http,INSERT_http,UPDATE_http,DELETE_http,http_total_longReq,http_adjustLoad
1523128992.000000,89.660008,89.660008,0.000000,0.000000,0.000000,0.000000,89.660008
1523128992.050000,89.899992,89.899992,0.000000,0.000000,0.000000,0.000000,89.899992
1523128992.100000,89.539975,89.539975,0.000000,0.000000,0.000000,0.000000,89.539975
1523128992.150000,89.719993,89.719993,0.000000,0.000000,0.000000,0.000000,89.719993
1523128992.200000,89.440005,89.440005,0.000000,0.000000,0.000000,0.000000,89.440005
1523128992.250000,89.799973,89.799973,0.000000,0.000000,0.000000,0.000000,89.799973
1523128992.300000,89.380013,89.380013,0.000000,0.000000,0.000000,0.000000,89.380013
1523128992.350000,89.639993,89.639993,0.000000,0.000000,0.000000,0.000000,89.639993
1523128992.400000,89.539998,89.539998,0.000000,0.000000,0.000000,0.000000,89.539998
1523128992.450000,87.020011,87.020011,0.000000,0.000000,0.000000,0.000000,87.020011
1523128992.500000,89.040033,89.040033,0.000000,0.000000,0.000000,0.000000,89.040033
1523128992.550000,89.699984,89.699984,0.000000,0.000000,0.000000,0.000000,89.699984
1523128992.600000,89.679989,89.679989,0.000000,0.000000,0.000000,0.000000,89.679989
1523128992.650000,89.879992,89.879992,0.000000,0.000000,0.000000,0.000000,89.879992
1523128992.700000,89.400005,89.400005,0.000000,0.000000,0.000000,0.000000,89.400005
1523128992.750000,89.580020,89.580020,0.000000,0.000000,0.000000,0.000000,89.580020
1523128992.800000,89.780010,89.780010,0.000000,0.000000,0.000000,0.000000,89.780010
1523128992.850000,89.339965,89.339965,0.000000,0.000000,0.000000,0.000000,89.339965
1523128992.900000,89.800004,89.800004,0.000000,0.000000,0.000000,0.000000,89.800004
1523128992.950000,89.640023,89.640023,0.000000,0.000000,0.000000,0.000000,89.640023
1523128993.000000,89.660012,89.660012,0.000000,0.000000,0.000000,0.000000,89.660012
1523128993.050000,89.679969,89.679969,0.000000,0.000000,0.000000,0.000000,89.679969
1523128993.100000,89.779997,89.779997,0.000000,0.000000,0.000000,0.000000,89.779997
1523128993.150000,89.679992,89.679992,0.000000,0.000000,0.000000,0.000000,89.679992
1523128993.200000,89.299975,89.299975,0.000000,0.000000,0.000000,0.000000,89.299975
1523128993.250000,89.920003,89.920003,0.000000,0.000000,0.000000,0.000000,89.920003
1523128993.300000,89.439997,89.439997,0.000000,0.000000,0.000000,0.000000,89.439997
1523128993.350000,89.620008,89.620008,0.000000,0.000000,0.000000,0.000000,89.620008
1523128993.400000,89.559973,89.559973,0.000000,0.000000,0.000000,0.000000,89.559973
1523128993.450000,89.519996,89.519996,0.000000,0.000000,0.000000,0.000000,89.519996
1523128993.500000,89.259990,89.259990,0.000000,0.000000,0.000000,0.000000,89.259990
1523128993.550000,89.839997,89.839997,0.000000,0.000000,0.000000,0.000000,89.839997
