date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,Browse_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,BrowseStoriesInCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,ViewComment_http_out_rs,Search_http_out_rs,SearchInStories_http_out_rs,SearchInComments_http_out_rs,SearchInUsers_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523128992.000000,0.087375,0.084600,0.000000,0.000000,0.055000,0.000000,0.142000,0.089773,0.084000,0.039000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078455,0.084375,0.000000,0.000000,0.039000,0.000000,0.046000,0.077182,0.080867,0.094333,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.050000,0.081966,0.071500,0.000000,0.031000,0.000000,0.000000,0.041000,0.091125,0.085312,0.041500,0.000000,0.000000,0.000000,0.000000,0.000000,0.113852,0.077667,0.000000,0.010000,0.000000,0.000000,0.000000,0.090469,0.075071,1.726000,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.100000,0.071551,0.073833,0.000000,0.000000,0.000000,0.000000,0.040667,0.079262,0.064581,0.067429,0.000000,0.000000,0.000000,0.000000,0.000000,0.072685,0.070600,0.000000,0.000000,0.083000,0.000000,0.085167,0.072571,0.074800,0.056000,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.150000,0.074458,0.052400,0.000000,0.079000,0.000000,0.000000,0.003000,0.080681,0.069970,0.146000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078978,0.052571,0.000000,0.052000,0.000000,0.000000,0.022000,0.089511,0.076000,0.059000,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.200000,0.089372,0.090727,0.000000,0.058000,0.068000,0.000000,0.106000,0.089776,0.089650,0.088000,0.000000,0.000000,0.000000,0.000000,0.000000,0.091583,0.057857,0.000000,0.000000,0.000000,0.000000,0.190000,0.097204,0.070619,0.142000,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.250000,0.081387,0.076091,0.000000,0.000000,0.000000,0.000000,0.087000,0.082966,0.081950,0.077000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078455,0.074000,0.000000,0.068500,0.068000,0.000000,0.000000,0.081552,0.078480,0.064000,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.300000,0.075371,0.087000,0.000000,0.012000,0.122000,0.000000,0.036333,0.081226,0.062529,0.094800,0.000000,0.000000,0.000000,0.000000,0.000000,0.074636,0.054900,0.000000,0.012000,0.000000,0.000000,0.068000,0.083057,0.064036,0.107250,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.350000,0.085833,0.091444,0.000000,0.000000,0.062000,0.000000,0.036000,0.094048,0.080905,0.021000,0.000000,0.000000,0.000000,0.000000,0.000000,0.081939,0.103600,0.000000,0.000000,0.048000,0.000000,0.049000,0.082833,0.078043,0.071667,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.400000,0.076900,0.083182,0.000000,0.000000,0.079000,0.000000,0.042333,0.079300,0.076000,0.066000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076234,0.079167,0.000000,0.000000,0.108000,0.000000,0.020000,0.085167,0.070714,0.065333,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.450000,0.068959,0.075625,0.000000,0.000000,0.000000,0.000000,0.081000,0.077085,0.061359,0.018667,0.000000,0.000000,0.000000,0.000000,0.000000,0.078421,0.078636,0.000000,0.000000,0.071500,0.000000,0.000000,0.081872,0.075634,0.072333,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.500000,0.079789,0.056857,0.000000,0.100000,0.072000,0.000000,0.074667,0.088038,0.069391,0.070500,0.000000,0.000000,0.000000,0.000000,0.000000,0.090905,0.098000,0.000000,0.000000,0.150500,0.000000,0.103000,0.095962,0.069684,0.036000,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.550000,0.081143,0.113917,0.000000,0.000000,0.024000,0.000000,0.105200,0.075325,0.071960,0.087000,0.000000,0.000000,0.000000,0.000000,0.000000,0.077129,0.084889,0.000000,0.000000,0.032500,0.000000,0.063333,0.078850,0.077310,0.070500,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.600000,0.098271,0.105071,0.000000,0.000000,0.000000,0.000000,0.051500,0.106689,0.082182,0.085000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079381,0.075286,0.000000,0.100000,0.103000,0.000000,0.036500,0.080156,0.080643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.650000,0.082633,0.098000,0.000000,0.000000,0.062500,0.000000,0.165000,0.083405,0.080200,0.056286,0.000000,0.000000,0.000000,0.000000,0.000000,0.074325,0.071375,0.000000,0.000000,0.000000,0.000000,0.095667,0.081378,0.065720,0.052750,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.700000,0.074798,0.060500,0.000000,0.000000,0.000000,0.000000,0.083000,0.089467,0.059963,0.039500,0.000000,0.000000,0.000000,0.000000,0.000000,0.069385,0.096923,0.000000,0.000000,0.062500,0.000000,0.108500,0.073156,0.055571,0.031625,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.750000,0.090244,0.086200,0.000000,0.122000,0.102000,0.000000,0.082143,0.103372,0.075552,0.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.084556,0.090214,0.000000,0.000000,0.000000,0.000000,0.089000,0.094535,0.066481,0.042000,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.800000,0.074274,0.075400,0.000000,0.000000,0.000000,0.000000,0.056000,0.075189,0.076800,0.057750,0.000000,0.000000,0.000000,0.000000,0.000000,0.064960,0.080333,0.000000,0.000000,0.000000,0.000000,0.057250,0.063243,0.068069,0.044000,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.850000,0.061131,0.032111,0.000000,0.022000,0.000000,0.000000,0.060429,0.068244,0.061762,0.061200,0.000000,0.000000,0.000000,0.000000,0.000000,0.076812,0.085917,0.000000,0.000000,0.102000,0.000000,0.078857,0.073738,0.073231,0.086000,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.900000,0.060020,0.033231,0.000000,0.000000,0.065000,0.000000,0.023500,0.072690,0.058086,0.053375,0.000000,0.000000,0.000000,0.000000,0.000000,0.070871,0.031733,0.000000,0.072000,0.000000,0.000000,0.056500,0.102732,0.051833,0.035200,0.000000,0.000000,0.000000,0.000000,0.000000
