date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,Browse_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,BrowseStoriesInCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,ViewComment_http_out_rs,Search_http_out_rs,SearchInStories_http_out_rs,SearchInComments_http_out_rs,SearchInUsers_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523132153.000000,1.505000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.505000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.050000,1.462500,1.436000,0.000000,0.000000,0.000000,0.000000,0.000000,1.826000,1.996000,0.592000,0.000000,0.000000,0.000000,0.000000,0.000000,1.099000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.099000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.100000,1.803000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.803000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.698000,0.698000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.150000,0.531000,0.531000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.955333,1.474000,0.000000,0.000000,0.000000,0.000000,0.000000,2.918000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.200000,1.633000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.633000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.250000,1.761000,1.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.722000,0.000000,0.000000,0.000000,0.000000,0.000000,1.391000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.570000,0.801500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.300000,1.261200,1.500500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.557000,0.874000,0.000000,0.000000,0.000000,0.000000,0.000000,1.168000,0.000000,0.000000,1.601000,0.000000,0.000000,0.000000,0.000000,0.735000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.400000,1.015000,1.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.450000,2.246000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.419000,2.159500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.500000,1.018000,1.018000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.579250,0.838000,0.000000,0.000000,0.000000,0.000000,0.000000,1.826333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.365333,2.284000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.220000,0.592000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.650000,0.805000,0.805000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.387667,1.121500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.920000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.750000,1.963000,1.632000,0.000000,0.000000,0.000000,0.000000,0.000000,2.474000,1.783000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.074000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.074000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.850000,1.640000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.640000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.900000,1.341800,0.978000,0.000000,0.000000,0.000000,0.000000,0.000000,2.230000,0.999000,1.251000,0.000000,0.000000,0.000000,0.000000,0.000000,1.662667,0.620000,0.000000,0.000000,0.000000,0.000000,0.000000,2.397333,1.557000,0.607000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132154.000000,1.512000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.785000,1.239000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.650500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.650500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132154.050000,1.482200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485000,1.471000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
