date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,Browse_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,BrowseStoriesInCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,ViewComment_http_out_rs,Search_http_out_rs,SearchInStories_http_out_rs,SearchInComments_http_out_rs,SearchInUsers_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523132153.000000,0.091089,0.179200,0.000000,0.032000,0.000000,0.000000,0.008000,0.112579,0.070214,0.008500,0.000000,0.000000,0.000000,0.000000,0.000000,0.099585,0.017000,0.000000,0.000000,0.000000,0.000000,0.006333,0.140435,0.057818,0.060333,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.050000,0.105623,0.160500,0.000000,0.011000,0.000000,0.000000,0.140000,0.101162,0.102444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.106966,0.119750,0.000000,0.021500,0.000000,0.000000,0.008500,0.120590,0.087455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.100000,0.149766,0.170000,0.000000,0.266000,0.000000,0.000000,0.000000,0.138212,0.170286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.152111,0.223375,0.000000,0.000000,0.000000,0.000000,0.000000,0.144567,0.103000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.150000,0.121129,0.164900,0.000000,0.000000,0.000000,0.000000,0.000000,0.110053,0.012000,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111556,0.212667,0.000000,0.000000,0.232000,0.000000,0.000000,0.095381,0.136000,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.200000,0.163293,0.298667,0.000000,0.000000,0.276000,0.000000,0.000000,0.166481,0.127750,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.098707,0.145429,0.000000,0.000000,0.000000,0.000000,0.000000,0.110000,0.027167,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.250000,0.141415,0.247333,0.000000,0.041000,0.215000,0.000000,0.001500,0.197217,0.018714,0.029667,0.000000,0.000000,0.000000,0.000000,0.000000,0.107024,0.178500,0.000000,0.009000,0.000000,0.000000,0.001500,0.132833,0.063667,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.300000,0.072851,0.118667,0.000000,0.000000,0.000000,0.000000,0.000000,0.072690,0.059800,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.127191,0.159600,0.000000,0.073000,0.000000,0.000000,0.276000,0.142621,0.076556,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.350000,0.106515,0.110250,0.000000,0.000000,0.000000,0.000000,0.000000,0.108417,0.094400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.108946,0.175200,0.000000,0.266000,0.000000,0.000000,0.000000,0.086200,0.130600,0.081000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.400000,0.158343,0.106250,0.000000,0.000000,0.185000,0.000000,0.000000,0.167520,0.148800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149057,0.168800,0.000000,0.000000,0.000000,0.000000,0.000000,0.126043,0.210571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.450000,0.250464,0.175500,0.000000,0.000000,0.000000,0.000000,0.000000,0.265000,0.151000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156265,0.212800,0.000000,0.000000,0.245500,0.000000,0.000000,0.146833,0.078000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.500000,0.181552,0.249667,0.000000,0.000000,0.000000,0.000000,0.000000,0.180364,0.137000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.175848,0.205714,0.000000,0.000000,0.000000,0.000000,0.000000,0.174955,0.128500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.550000,0.141362,0.213250,0.000000,0.000000,0.014000,0.000000,0.004000,0.157900,0.122857,0.004667,0.000000,0.000000,0.000000,0.000000,0.000000,0.092437,0.176000,0.000000,0.000000,0.014000,0.000000,0.005000,0.109552,0.063545,0.004667,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.600000,0.162342,0.180167,0.000000,0.000000,0.000000,0.000000,0.000000,0.205300,0.151063,0.103000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043730,0.079800,0.000000,0.000000,0.185000,0.000000,0.003000,0.094222,0.010313,0.003600,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.650000,0.089255,0.186667,0.000000,0.000000,0.000000,0.000000,0.002500,0.087882,0.028857,0.011333,0.000000,0.000000,0.000000,0.000000,0.000000,0.075265,0.133000,0.000000,0.000000,0.000000,0.000000,0.002500,0.071969,0.097286,0.011333,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.700000,0.102081,0.089100,0.000000,0.000000,0.000000,0.000000,0.000000,0.119955,0.049400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.103029,0.063445,0.000000,0.000000,0.000000,0.000000,0.000000,0.135409,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.750000,0.118533,0.109000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125500,0.100200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.145062,0.098000,0.000000,0.000000,0.000000,0.000000,0.000000,0.161714,0.126000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.800000,0.091660,0.240333,0.000000,0.000000,0.000000,0.000000,0.000000,0.108800,0.021933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.124368,0.166200,0.000000,0.000000,0.000000,0.000000,0.000000,0.152278,0.048500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.850000,0.226636,0.194375,0.000000,0.000000,0.000000,0.000000,0.000000,0.317000,0.042800,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.115118,0.103000,0.000000,0.000000,0.000000,0.000000,0.000000,0.146900,0.037000,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000
1523132153.900000,0.155275,0.225286,0.000000,0.007000,0.000000,0.000000,0.000000,0.163917,0.068667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.122476,0.143000,0.000000,0.007000,0.000000,0.000000,0.000000,0.147280,0.059700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
