date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,Browse_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,BrowseStoriesInCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,ViewComment_http_out_rs,Search_http_out_rs,SearchInStories_http_out_rs,SearchInComments_http_out_rs,SearchInUsers_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523128992.000000,0.527667,0.293000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.457000,0.000000,0.000000,0.000000,0.000000,0.000000,0.833000,1.509750,1.370000,0.000000,0.000000,0.000000,0.000000,0.000000,1.604667,2.838333,0.497000,0.000000,0.000000,0.000000,0.000000,1.430000
1523128992.050000,1.562750,1.269000,0.000000,0.000000,0.000000,0.000000,0.000000,2.286000,1.233000,1.463000,0.000000,0.000000,0.000000,0.000000,0.000000,0.888000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.529000,1.247000,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.100000,1.330000,1.583000,0.000000,0.000000,0.000000,0.000000,0.835000,2.406000,1.465000,0.766000,0.000000,0.000000,0.000000,0.000000,1.236000,1.248000,0.441000,0.000000,0.000000,1.407000,0.000000,0.000000,0.000000,1.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.150000,0.926111,0.284500,0.000000,0.000000,0.000000,0.000000,1.398000,1.492667,0.842000,0.206000,0.000000,0.000000,0.000000,0.000000,0.000000,0.863400,0.000000,0.000000,0.000000,0.308000,0.000000,0.000000,0.000000,1.729000,0.275500,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.200000,1.164429,1.736500,0.000000,0.000000,0.320000,0.000000,0.274000,2.193000,0.945500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.636182,2.173000,0.000000,0.000000,1.586500,0.000000,0.000000,0.000000,1.170500,1.253000,0.000000,0.000000,0.000000,0.000000,1.570667
1523128992.250000,0.862700,1.007333,0.000000,0.000000,0.858500,0.000000,0.000000,1.033000,1.207500,0.216000,0.000000,0.000000,0.000000,0.000000,0.224000,1.034875,1.165333,0.000000,0.283000,0.000000,0.000000,0.000000,0.000000,1.445000,0.421000,0.000000,0.000000,0.000000,0.000000,2.213000
1523128992.300000,1.584800,2.554000,0.000000,0.000000,0.000000,0.000000,0.000000,0.503000,0.436000,0.000000,0.000000,0.000000,0.000000,0.000000,1.877000,0.781333,0.293000,0.000000,0.000000,0.000000,0.000000,0.000000,2.185000,0.664333,0.217000,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.350000,1.005200,0.293000,0.000000,0.000000,0.000000,0.000000,0.000000,1.399500,1.712000,0.222000,0.000000,0.000000,0.000000,0.000000,0.000000,1.117875,1.778000,0.000000,0.000000,0.459000,0.000000,0.000000,2.072500,0.486000,0.794500,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.400000,1.288286,1.493000,0.000000,0.000000,0.000000,0.000000,0.336000,2.307500,1.111500,0.351000,0.000000,0.000000,0.000000,0.000000,0.000000,0.849400,0.000000,0.000000,0.443000,0.000000,0.000000,0.562000,0.748000,1.247000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.450000,0.727600,0.826500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.661667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.866600,0.865200,0.000000,0.000000,1.516000,0.000000,0.274000,2.110000,0.000000,0.216000,0.000000,0.000000,0.000000,0.000000,0.224000
1523128992.500000,0.932833,0.317500,0.000000,0.000000,0.286000,0.000000,0.000000,0.000000,0.000000,1.558667,0.000000,0.000000,0.000000,0.000000,0.000000,1.260700,2.054000,0.000000,0.000000,0.320000,0.000000,0.000000,1.020500,1.329667,0.723000,0.000000,0.000000,0.000000,0.000000,1.426000
1523128992.550000,0.359500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.359500,0.000000,0.000000,0.000000,0.000000,0.000000,0.896500,1.604500,0.000000,0.000000,0.324000,0.000000,0.000000,0.602000,0.814000,0.810500,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.600000,1.092333,1.280000,0.000000,0.000000,0.000000,0.000000,1.773000,0.000000,0.000000,0.224000,0.000000,0.000000,0.000000,0.000000,0.000000,1.407500,1.339000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.476000,0.000000,0.000000,0.000000,0.000000,0.000000
1523128992.650000,0.859286,0.589333,0.000000,0.000000,0.000000,0.000000,0.000000,0.884000,1.336000,0.381000,0.000000,0.000000,0.000000,0.000000,1.646000,0.995600,0.779000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.140000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
