date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523128992.000000,29,30,5,5,0,0,0,0,2,1,0,0,2,0,9,8,7,12,4,4,0,0,0,0,0,0,0,0,0,0
1523128992.050000,25,24,5,10,0,0,0,0,1,2,0,0,2,0,10,2,5,7,2,3,0,0,0,0,0,0,0,0,0,0
1523128992.100000,24,24,6,4,0,0,2,1,0,1,0,0,1,1,4,10,5,4,6,3,0,0,0,0,0,0,0,0,0,0
1523128992.150000,22,23,7,7,0,0,0,1,0,0,0,0,0,3,6,5,5,4,4,3,0,0,0,0,0,0,0,0,0,0
1523128992.200000,28,28,8,6,0,0,2,0,0,0,0,0,1,2,5,9,8,5,4,6,0,0,0,0,0,0,0,0,0,0
1523128992.250000,24,23,12,7,0,0,0,2,1,0,0,0,1,0,4,6,3,5,3,3,0,0,0,0,0,0,0,0,0,0
1523128992.300000,32,34,11,12,0,0,0,0,2,1,0,0,1,0,5,5,9,11,4,5,0,0,0,0,0,0,0,0,0,0
1523128992.350000,23,26,4,9,0,0,1,1,3,0,0,0,0,2,6,7,7,5,2,2,0,0,0,0,0,0,0,0,0,0
1523128992.400000,29,25,12,4,0,0,0,0,2,3,0,0,2,1,2,6,6,5,5,6,0,0,0,0,0,0,0,0,0,0
1523128992.450000,30,30,7,11,0,0,0,0,0,1,0,0,0,1,11,6,8,8,4,3,0,0,0,0,0,0,0,0,0,0
1523128992.500000,29,29,8,6,0,0,1,0,1,2,0,0,2,1,7,7,6,5,4,8,0,0,0,0,0,0,0,0,0,0
1523128992.550000,32,29,11,12,0,0,0,0,2,1,0,0,2,0,9,5,7,11,1,0,0,0,0,0,0,0,0,0,0,0
1523128992.600000,31,28,12,9,0,0,0,1,0,3,0,0,3,0,11,5,4,9,1,1,0,0,0,0,0,0,0,0,0,0
1523128992.650000,32,32,12,9,0,0,0,0,2,0,0,0,0,2,5,12,5,4,8,5,0,0,0,0,0,0,0,0,0,0
1523128992.700000,26,26,5,7,0,0,0,0,0,2,0,0,3,2,6,8,10,4,2,3,0,0,0,0,0,0,0,0,0,0
1523128992.750000,35,35,10,17,0,0,0,0,1,0,0,0,3,0,11,8,5,6,5,4,0,0,0,0,0,0,0,0,0,0
1523128992.800000,19,20,4,6,0,0,1,0,0,0,0,0,1,2,6,4,4,5,3,3,0,0,0,0,0,0,0,0,0,0
1523128992.850000,26,25,7,5,0,0,0,0,0,1,0,0,3,3,5,3,6,11,5,2,0,0,0,0,0,0,0,0,0,0
1523128992.900000,47,48,13,14,0,0,1,2,1,0,0,0,1,5,10,9,13,8,8,10,0,0,0,0,0,0,0,0,0,0
1523128992.950000,31,30,8,12,0,0,1,0,2,1,0,0,0,2,8,9,8,3,4,3,0,0,0,0,0,0,0,0,0,0
1523128993.000000,29,30,10,7,0,0,0,0,1,2,0,0,0,0,11,6,3,9,4,6,0,0,0,0,0,0,0,0,0,0
1523128993.050000,24,23,8,8,0,0,0,1,0,0,0,0,1,0,3,5,6,5,6,4,0,0,0,0,0,0,0,0,0,0
1523128993.100000,26,31,6,10,0,0,1,0,0,1,0,0,1,1,3,5,9,6,6,8,0,0,0,0,0,0,0,0,0,0
1523128993.150000,25,20,5,5,0,0,1,0,3,0,0,0,0,1,7,6,3,5,6,3,0,0,0,0,0,0,0,0,0,0
1523128993.200000,25,24,6,3,0,0,1,3,2,3,0,0,1,0,4,5,10,6,1,4,0,0,0,0,0,0,0,0,0,0
1523128993.250000,27,28,9,7,0,0,0,0,0,1,0,0,0,2,7,8,8,4,3,6,0,0,0,0,0,0,0,0,0,0
1523128993.300000,22,21,5,4,0,0,0,0,0,1,0,0,2,0,4,8,7,6,4,2,0,0,0,0,0,0,0,0,0,0
1523128993.350000,28,28,7,10,0,0,0,0,0,0,0,0,0,1,8,5,11,9,2,3,0,0,0,0,0,0,0,0,0,0
1523128993.400000,18,20,7,4,0,0,0,0,0,0,0,0,0,0,8,7,3,8,0,1,0,0,0,0,0,0,0,0,0,0
1523128993.450000,31,29,6,9,0,0,0,0,0,0,0,0,0,2,8,12,8,4,9,2,0,0,0,0,0,0,0,0,0,0
1523128993.500000,26,27,8,6,0,0,2,0,1,0,0,0,1,0,5,6,6,13,3,2,0,0,0,0,0,0,0,0,0,0
1523128993.550000,22,28,5,7,0,0,1,0,0,1,0,0,0,0,6,3,6,9,4,8,0,0,0,0,0,0,0,0,0,0
1523128993.600000,32,30,5,6,0,0,1,3,1,0,0,0,0,1,12,10,8,6,5,4,0,0,0,0,0,0,0,0,0,0
1523128993.650000,24,23,8,5,0,0,1,0,2,1,0,0,0,0,5,5,6,8,2,4,0,0,0,0,0,0,0,0,0,0
1523128993.700000,26,24,6,7,0,0,0,1,0,2,0,0,2,0,6,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
1523128993.750000,20,19,6,2,0,0,0,1,0,0,0,0,1,0,8,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0
1523128993.800000,23,23,8,9,0,0,0,0,1,1,0,0,1,1,5,6,6,3,2,3,0,0,0,0,0,0,0,0,0,0
1523128993.850000,30,31,13,11,0,0,1,1,0,0,0,0,0,1,7,5,4,9,5,4,0,0,0,0,0,0,0,0,0,0
1523128993.900000,23,25,12,9,0,0,0,0,1,0,0,0,0,1,5,6,4,8,1,1,0,0,0,0,0,0,0,0,0,0
1523128993.950000,20,20,4,8,0,0,1,0,1,0,0,0,2,1,2,5,8,4,2,2,0,0,0,0,0,0,0,0,0,0
1523128994.000000,23,21,9,9,0,0,1,2,1,1,0,0,2,0,3,4,6,4,1,1,0,0,0,0,0,0,0,0,0,0
1523128994.050000,27,26,6,7,0,0,0,0,3,2,0,0,1,0,6,10,9,6,2,1,0,0,0,0,0,0,0,0,0,0
1523128994.100000,28,28,4,10,0,0,2,0,2,2,0,0,0,2,9,7,7,6,4,1,0,0,0,0,0,0,0,0,0,0
1523128994.150000,24,23,6,5,0,0,1,1,1,1,0,0,1,2,8,5,6,9,1,0,0,0,0,0,0,0,0,0,0,0
1523128994.200000,26,31,7,6,0,0,0,0,1,1,0,0,3,3,5,6,5,8,5,7,0,0,0,0,0,0,0,0,0,0
1523128994.250000,30,35,7,10,0,0,1,2,5,1,0,0,1,1,10,9,0,5,6,7,0,0,0,0,0,0,0,0,0,0
1523128994.300000,25,35,10,10,0,0,1,2,2,7,0,0,1,1,6,8,4,3,1,4,0,0,0,0,0,0,0,0,0,0
1523128994.350000,16,18,7,4,0,0,0,0,1,2,0,0,0,0,2,6,3,5,3,1,0,0,0,0,0,0,0,0,0,0
1523128994.400000,39,18,10,8,0,0,2,0,1,1,0,0,2,0,12,6,6,2,6,1,0,0,0,0,0,0,0,0,0,0
1523128994.450000,28,29,8,4,0,0,2,1,2,1,0,0,0,2,5,10,7,9,4,2,0,0,0,0,0,0,0,0,0,0
1523128994.500000,35,34,11,12,0,0,0,3,3,1,0,0,1,0,8,9,6,3,6,6,0,0,0,0,0,0,0,0,0,0
1523128994.550000,29,30,8,9,0,0,0,0,2,3,0,0,0,1,7,5,5,7,7,5,0,0,0,0,0,0,0,0,0,0
1523128994.600000,26,27,9,6,0,0,1,0,2,1,0,0,0,1,5,7,6,8,3,4,0,0,0,0,0,0,0,0,0,0
1523128994.650000,32,34,9,13,0,0,1,0,1,3,0,0,2,1,8,3,7,9,4,5,0,0,0,0,0,0,0,0,0,0
1523128994.700000,25,24,9,8,0,0,0,2,0,1,0,0,1,0,5,5,8,2,2,6,0,0,0,0,0,0,0,0,0,0
1523128994.750000,17,19,7,6,0,0,1,0,0,1,0,0,1,0,4,4,3,3,1,5,0,0,0,0,0,0,0,0,0,0
1523128994.800000,29,36,6,11,0,0,2,1,3,1,0,0,0,0,10,10,4,8,4,5,0,0,0,0,0,0,0,0,0,0
1523128994.850000,12,23,3,5,0,0,0,0,0,2,0,0,0,0,2,8,4,6,3,2,0,0,0,0,0,0,0,0,0,0
1523128994.900000,31,23,7,6,0,0,2,3,3,0,0,0,1,2,10,7,2,2,6,3,0,0,0,0,0,0,0,0,0,0
1523128994.950000,27,16,6,3,0,0,1,0,0,1,0,0,1,2,9,5,7,3,3,2,0,0,0,0,0,0,0,0,0,0
1523128995.000000,30,27,9,9,0,0,1,2,0,1,0,0,0,0,14,6,3,6,3,3,0,0,0,0,0,0,0,0,0,0
1523128995.050000,20,22,5,3,0,0,1,1,1,1,0,0,1,1,3,5,5,4,4,7,0,0,0,0,0,0,0,0,0,0
1523128995.100000,31,33,7,11,0,0,1,1,3,2,0,0,1,2,6,9,7,5,6,3,0,0,0,0,0,0,0,0,0,0
1523128995.150000,23,22,6,6,0,0,0,0,3,1,0,0,2,0,3,6,5,2,4,7,0,0,0,0,0,0,0,0,0,0
1523128995.200000,23,22,7,6,0,0,1,1,2,2,0,0,1,0,7,4,4,6,1,3,0,0,0,0,0,0,0,0,0,0
1523128995.250000,35,34,7,8,0,0,0,0,3,5,0,0,0,1,12,4,8,9,5,7,0,0,0,0,0,0,0,0,0,0
1523128995.300000,18,20,2,5,0,0,0,1,0,1,0,0,1,2,4,6,7,3,4,2,0,0,0,0,0,0,0,0,0,0
1523128995.350000,23,22,10,3,0,0,0,0,0,1,0,0,2,0,2,13,8,3,1,2,0,0,0,0,0,0,0,0,0,0
1523128995.400000,22,24,6,10,0,0,0,0,3,0,0,0,2,3,7,4,3,7,1,0,0,0,0,0,0,0,0,0,0,0
1523128995.450000,23,20,3,6,0,0,0,0,2,3,0,0,0,0,9,5,5,4,4,2,0,0,0,0,0,0,0,0,0,0
1523128995.500000,25,24,5,4,0,0,2,0,1,1,0,0,1,1,9,8,5,8,2,2,0,0,0,0,0,0,0,0,0,0
1523128995.550000,16,15,6,4,0,0,0,2,1,1,0,0,0,0,6,3,2,4,1,1,0,0,0,0,0,0,0,0,0,0
1523128995.600000,31,33,12,8,0,0,0,0,0,1,0,0,3,3,5,5,8,11,3,5,0,0,0,0,0,0,0,0,0,0
1523128995.650000,17,16,4,5,0,0,0,0,0,0,0,0,0,1,6,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0
1523128995.700000,33,33,4,8,0,0,4,2,2,1,0,0,2,2,10,11,6,5,5,4,0,0,0,0,0,0,0,0,0,0
1523128995.750000,24,26,13,8,0,0,0,1,2,2,0,0,0,0,3,8,5,6,1,1,0,0,0,0,0,0,0,0,0,0
1523128995.800000,24,22,4,7,0,0,1,2,0,1,0,0,3,1,7,3,3,5,6,3,0,0,0,0,0,0,0,0,0,0
1523128995.850000,34,33,6,6,0,0,1,0,1,1,0,0,3,1,7,9,9,9,7,7,0,0,0,0,0,0,0,0,0,0
1523128995.900000,25,27,2,7,0,0,0,0,0,0,0,0,2,0,8,6,8,6,5,8,0,0,0,0,0,0,0,0,0,0
1523128995.950000,17,24,4,4,0,0,0,1,2,2,0,0,1,1,1,6,5,7,4,3,0,0,0,0,0,0,0,0,0,0
1523128996.000000,32,31,6,7,0,0,1,1,3,1,0,0,1,4,8,5,10,7,3,6,0,0,0,0,0,0,0,0,0,0
1523128996.050000,32,32,6,2,0,0,2,0,0,1,0,0,1,2,6,13,11,9,6,5,0,0,0,0,0,0,0,0,0,0
1523128996.100000,29,26,10,6,0,0,2,3,1,2,0,0,1,2,5,6,6,3,4,4,0,0,0,0,0,0,0,0,0,0
1523128996.150000,16,19,7,9,0,0,0,0,2,0,0,0,0,1,3,4,3,5,1,0,0,0,0,0,0,0,0,0,0,0
1523128996.200000,29,30,6,7,0,0,1,1,2,1,0,0,2,2,7,5,7,8,4,6,0,0,0,0,0,0,0,0,0,0
1523128996.250000,24,19,6,4,0,0,2,1,0,2,0,0,2,0,7,6,7,5,0,1,0,0,0,0,0,0,0,0,0,0
1523128996.300000,31,32,8,10,0,0,0,2,1,2,0,0,1,1,14,5,2,7,5,5,0,0,0,0,0,0,0,0,0,0
1523128996.350000,18,22,4,7,0,0,0,0,2,2,0,0,0,1,6,4,3,6,3,2,0,0,0,0,0,0,0,0,0,0
1523128996.400000,29,27,10,7,0,0,1,1,0,1,0,0,0,3,8,9,6,3,4,3,0,0,0,0,0,0,0,0,0,0
1523128996.450000,28,26,1,5,0,0,0,0,6,2,0,0,2,0,10,8,7,9,2,2,0,0,0,0,0,0,0,0,0,0
1523128996.500000,22,22,8,5,0,0,0,0,1,4,0,0,2,1,5,3,6,5,0,4,0,0,0,0,0,0,0,0,0,0
1523128996.550000,27,30,7,10,0,0,1,0,0,0,0,0,2,2,3,8,7,7,7,3,0,0,0,0,0,0,0,0,0,0
1523128996.600000,12,15,2,4,0,0,1,1,1,0,0,0,0,1,5,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1523128996.650000,15,29,3,3,0,0,0,0,0,2,0,0,0,2,6,11,3,9,3,2,0,0,0,0,0,0,0,0,0,0
1523128996.700000,44,24,12,7,0,0,2,1,0,0,0,0,3,0,10,7,10,4,7,5,0,0,0,0,0,0,0,0,0,0
1523128996.750000,43,44,10,13,0,0,0,2,0,0,0,0,3,4,14,5,9,8,7,12,0,0,0,0,0,0,0,0,0,0
1523128996.800000,24,22,7,6,0,0,0,0,1,0,0,0,0,1,4,9,5,3,7,3,0,0,0,0,0,0,0,0,0,0
1523128996.850000,24,24,4,7,0,0,1,0,2,1,0,0,1,1,5,7,7,3,4,5,0,0,0,0,0,0,0,0,0,0
1523128996.900000,21,22,4,4,0,0,0,1,1,0,0,0,1,0,7,7,7,10,1,0,0,0,0,0,0,0,0,0,0,0
1523128996.950000,17,18,5,3,0,0,0,0,1,2,0,0,0,0,3,7,4,3,4,3,0,0,0,0,0,0,0,0,0,0
1523128997.000000,23,24,5,3,0,0,0,0,1,1,0,0,1,2,9,7,6,9,1,2,0,0,0,0,0,0,0,0,0,0
1523128997.050000,26,28,5,7,0,0,0,0,1,3,0,0,1,0,8,2,7,8,4,8,0,0,0,0,0,0,0,0,0,0
1523128997.100000,23,30,6,4,0,0,0,0,2,1,0,0,0,2,7,11,5,8,3,4,0,0,0,0,0,0,0,0,0,0
1523128997.150000,7,16,2,4,0,0,0,0,0,0,0,0,1,0,2,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0
1523128997.200000,10,16,1,4,0,0,0,0,0,1,0,0,1,0,3,6,4,4,1,1,0,0,0,0,0,0,0,0,0,0
1523128997.250000,8,19,2,3,0,0,0,0,0,0,0,0,0,1,4,8,1,7,1,0,0,0,0,0,0,0,0,0,0,0
1523128997.300000,14,18,6,2,0,0,0,0,0,0,0,0,1,1,5,9,1,4,1,2,0,0,0,0,0,0,0,0,0,0
1523128997.350000,6,4,3,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523128997.400000,18,26,4,7,0,0,0,0,0,0,0,0,0,0,6,10,6,8,2,1,0,0,0,0,0,0,0,0,0,0
1523128997.450000,10,21,2,5,0,0,0,0,1,0,0,0,0,1,2,11,2,3,3,1,0,0,0,0,0,0,0,0,0,0
1523128997.500000,18,23,9,5,0,0,0,0,1,0,0,0,0,0,5,14,1,1,2,3,0,0,0,0,0,0,0,0,0,0
1523128997.550000,20,24,5,6,0,0,0,0,0,2,0,0,0,0,5,11,8,3,2,2,0,0,0,0,0,0,0,0,0,0
1523128997.600000,20,20,7,7,0,0,0,0,0,0,0,0,1,0,2,6,6,4,4,3,0,0,0,0,0,0,0,0,0,0
1523128997.650000,10,12,3,1,0,0,0,0,2,1,0,0,0,0,4,5,1,3,0,2,0,0,0,0,0,0,0,0,0,0
