date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,http_total_longReq,http_adjustLoad
1523128992.000000,2076.659992,805.980000,0.000000,30.419998,58.000000,0.000000,53.520000,501.599995,380.400002,180.039997,0.000000,0.000000,0.000000,0.000000,66.700001,1920.919994,155.739998
1523128992.050000,2068.459999,805.800003,0.000000,30.000000,58.000000,0.000000,53.000000,498.579998,377.980000,177.540001,0.000000,0.000000,0.000000,0.000000,67.559998,1918.819996,149.640003
1523128992.100000,2071.280010,805.680008,0.000000,30.000000,57.620003,0.000000,53.519997,500.719997,376.540005,178.800003,0.000000,0.000000,0.000000,0.000000,68.399998,1918.620003,152.660007
1523128992.150000,2072.199997,804.939995,0.000000,30.000000,56.800003,0.000000,54.720001,501.939999,375.500004,179.219997,0.000000,0.000000,0.000000,0.000000,69.079998,1916.439999,155.759998
1523128992.200000,2073.040005,803.779999,0.000000,30.000000,55.439999,0.000000,55.779999,505.860004,376.640003,177.619999,0.000000,0.000000,0.000000,0.000000,67.920002,1915.560001,157.480003
1523128992.250000,2072.940010,803.060001,0.000000,29.040001,55.820000,0.000000,55.900002,509.320000,377.920002,175.600006,0.000000,0.000000,0.000000,0.000000,66.279999,1917.919998,155.020012
1523128992.300000,2076.219990,804.460007,0.000000,29.000000,56.000000,0.000000,55.000000,511.339993,377.659992,176.060001,0.000000,0.000000,0.000000,0.000000,66.699997,1920.139999,156.079990
1523128992.350000,2075.200024,805.440006,0.000000,29.000000,55.459999,0.000000,55.000000,509.220005,376.420010,176.720001,0.000000,0.000000,0.000000,0.000000,67.940002,1921.560020,153.640003
1523128992.400000,2074.100010,805.200001,0.000000,28.040001,55.000000,0.000000,53.860001,509.960007,377.500000,176.119999,0.000000,0.000000,0.000000,0.000000,68.420002,1921.520012,152.579998
1523128992.450000,2074.760014,803.760010,0.000000,28.000000,54.200001,0.000000,52.699997,508.360001,381.060001,176.920002,0.000000,0.000000,0.000000,0.000000,69.760002,1922.120007,152.640007
1523128992.500000,2071.720016,801.840008,0.000000,28.000000,53.920002,0.000000,52.000000,508.219997,381.080006,178.580006,0.000000,0.000000,0.000000,0.000000,68.079998,1925.300007,146.420010
1523128992.550000,2066.919998,799.699997,0.000000,28.000000,53.560001,0.000000,52.000000,509.959995,377.360004,178.340000,0.000000,0.000000,0.000000,0.000000,68.000000,1925.279999,141.639999
1523128992.600000,2064.779987,799.119995,0.000000,28.000000,53.000000,0.000000,52.779999,509.219997,376.519997,178.139999,0.000000,0.000000,0.000000,0.000000,68.000000,1924.739994,140.039993
1523128992.650000,2062.259995,797.779999,0.000000,28.000000,53.900002,0.000000,53.000000,508.439991,374.739994,178.580002,0.000000,0.000000,0.000000,0.000000,67.820007,1919.859993,142.400002
1523128992.700000,2063.760002,800.920002,0.000000,27.320000,53.340000,0.000000,53.000000,510.739998,369.139999,179.980000,0.000000,0.000000,0.000000,0.000000,69.320004,1920.420002,143.340000
1523128992.750000,2058.619999,800.380005,0.000000,28.519997,53.699997,0.000000,51.520000,510.160000,366.060001,179.120003,0.000000,0.000000,0.000000,0.000000,69.159996,1922.180000,136.439999
1523128992.800000,2065.320011,803.620003,0.000000,29.000000,54.500000,0.000000,51.000000,509.320004,369.240005,179.160000,0.000000,0.000000,0.000000,0.000000,69.480000,1928.940010,136.380001
1523128992.850000,2068.860012,810.200005,0.000000,28.659996,53.620003,0.000000,51.000000,507.180012,371.000000,178.679996,0.000000,0.000000,0.000000,0.000000,68.520000,1933.180012,135.680000
1523128992.900000,2044.700016,803.599995,0.000000,28.000000,52.900002,0.000000,49.619999,502.840004,366.960018,176.300003,0.000000,0.000000,0.000000,0.000000,64.479996,1921.020008,123.680008
1523128992.950000,2044.700001,802.240002,0.000000,28.000000,53.000000,0.000000,49.160000,503.180000,368.000000,177.119999,0.000000,0.000000,0.000000,0.000000,64.000000,1918.600002,126.099998
1523128993.000000,2046.899998,802.879997,0.000000,27.200001,53.120003,0.000000,49.640003,502.019997,369.679996,177.880001,0.000000,0.000000,0.000000,0.000000,64.480000,1917.719994,129.180004
1523128993.050000,2050.400017,801.820007,0.000000,27.000000,54.559998,0.000000,50.000000,503.820011,370.220005,177.079998,0.000000,0.000000,0.000000,0.000000,65.899998,1920.560009,129.840008
1523128993.100000,2043.219994,796.779999,0.000000,26.599998,55.000000,0.000000,50.000000,500.700001,372.720001,175.579998,0.000000,0.000000,0.000000,0.000000,65.839996,1917.339993,125.880001
1523128993.150000,2037.440018,791.660004,0.000000,26.660004,55.980000,0.000000,50.939999,496.920002,373.380009,175.720001,0.000000,0.000000,0.000000,0.000000,66.180000,1911.800007,125.640011
1523128993.200000,2039.140011,792.920006,0.000000,26.120003,56.580002,0.000000,50.380001,497.639999,372.040001,176.459999,0.000000,0.000000,0.000000,0.000000,67.000000,1912.420006,126.720005
1523128993.250000,2036.039997,789.660000,0.000000,27.000000,57.000000,0.000000,50.959999,498.599998,371.339996,173.520004,0.000000,0.000000,0.000000,0.000000,67.959999,1908.520000,127.519997
1523128993.300000,2043.480000,788.540001,0.000000,27.579998,57.880001,0.000000,51.979996,501.279999,373.180004,174.040001,0.000000,0.000000,0.000000,0.000000,69.000000,1912.499996,130.980003
1523128993.350000,2042.000011,787.500008,0.000000,28.000000,58.639999,0.000000,51.180000,501.259995,373.960003,173.940006,0.000000,0.000000,0.000000,0.000000,67.520000,1909.440002,132.560009
1523128993.400000,2036.499973,785.779995,0.000000,28.000000,57.680000,0.000000,51.000000,501.000000,374.519985,172.319996,0.000000,0.000000,0.000000,0.000000,66.199997,1905.659988,130.839985
1523128993.450000,2035.319996,786.739998,0.000000,28.000000,56.279999,0.000000,51.000000,501.040001,375.419998,170.840000,0.000000,0.000000,0.000000,0.000000,66.000000,1899.299999,136.019997
1523128993.500000,2038.800007,789.400002,0.000000,28.000000,57.380001,0.000000,51.000000,502.520004,373.480000,171.020000,0.000000,0.000000,0.000000,0.000000,66.000000,1897.100006,141.700001
1523128993.550000,2034.840004,788.740005,0.000000,28.000000,57.279999,0.000000,50.900005,499.879997,372.919998,171.000000,0.000000,0.000000,0.000000,0.000000,66.119999,1894.280003,140.560001
1523128993.600000,2026.619968,786.379986,0.000000,28.000000,56.959999,0.000000,51.000000,499.059990,368.279995,169.939999,0.000000,0.000000,0.000000,0.000000,67.000000,1891.619987,134.999981
1523128993.650000,2028.439999,790.020000,0.000000,28.180000,55.520004,0.000000,51.000000,502.239998,367.119995,168.340000,0.000000,0.000000,0.000000,0.000000,66.020000,1893.000004,135.439995
1523128993.700000,2027.660000,792.640007,0.000000,27.540001,54.340000,0.000000,51.639999,500.759998,364.639992,170.100002,0.000000,0.000000,0.000000,0.000000,66.000000,1890.139996,137.520004
1523128993.750000,2044.800003,795.420002,0.000000,27.299999,55.139999,0.000000,52.840004,506.400002,369.159996,172.540001,0.000000,0.000000,0.000000,0.000000,66.000000,1900.059998,144.740005
1523128993.800000,2052.700005,794.199997,0.000000,29.000000,57.000000,0.000000,53.000000,508.240002,371.360008,173.899998,0.000000,0.000000,0.000000,0.000000,66.000000,1906.880001,145.820004
1523128993.850000,2053.899990,793.040001,0.000000,29.000000,57.500000,0.000000,53.439999,510.719997,371.780003,172.419991,0.000000,0.000000,0.000000,0.000000,66.000000,1906.599995,147.299995
1523128993.900000,2049.599995,790.099995,0.000000,29.000000,58.919998,0.000000,54.000000,511.000000,369.580006,170.999996,0.000000,0.000000,0.000000,0.000000,66.000000,1903.999996,145.599998
1523128993.950000,2046.219997,786.299995,0.000000,29.599998,60.000000,0.000000,53.580002,511.759995,367.580006,171.400002,0.000000,0.000000,0.000000,0.000000,66.000000,1899.580006,146.639992
1523128994.000000,2047.959999,785.719997,0.000000,29.240002,60.939999,0.000000,53.060001,511.959999,369.340000,171.000000,0.000000,0.000000,0.000000,0.000000,66.700001,1897.859997,150.100002
1523128994.050000,2051.859993,784.419998,0.000000,29.239998,61.000000,0.000000,54.100002,511.799999,371.459999,171.839996,0.000000,0.000000,0.000000,0.000000,68.000000,1897.880009,153.979984
1523128994.100000,2051.900005,781.900005,0.000000,30.179996,61.259998,0.000000,56.000000,511.500004,370.660004,172.399998,0.000000,0.000000,0.000000,0.000000,68.000000,1897.320004,154.580002
1523128994.150000,2056.479996,780.500000,0.000000,30.000000,62.000000,0.000000,56.599998,513.259995,372.400002,173.720001,0.000000,0.000000,0.000000,0.000000,68.000000,1896.499996,159.980000
1523128994.200000,2045.740005,778.319988,0.000000,30.000000,60.240005,0.000000,56.540001,508.180000,370.560005,174.320000,0.000000,0.000000,0.000000,0.000000,67.580006,1891.100002,154.640003
1523128994.250000,2041.679977,776.739994,0.000000,30.180000,60.619999,0.000000,54.899994,505.639999,369.439999,177.319996,0.000000,0.000000,0.000000,0.000000,66.839996,1892.019993,149.659985
1523128994.300000,2046.460014,775.279999,0.000000,31.000000,61.320000,0.000000,53.760002,507.460007,371.880001,179.340004,0.000000,0.000000,0.000000,0.000000,66.420002,1897.620007,148.840008
1523128994.350000,2059.220001,778.960003,0.000000,32.000000,61.059998,0.000000,53.139999,511.199997,372.679996,180.040005,0.000000,0.000000,0.000000,0.000000,70.140003,1906.640007,152.579994
1523128994.400000,2057.199997,778.219994,0.000000,32.220001,59.820004,0.000000,53.000000,512.039993,370.780003,179.560001,0.000000,0.000000,0.000000,0.000000,71.560001,1903.980003,153.219994
1523128994.450000,2051.960011,777.060001,0.000000,32.000000,60.299999,0.000000,53.040001,509.860008,371.460003,176.399998,0.000000,0.000000,0.000000,0.000000,71.840000,1897.820004,154.140007
1523128994.500000,2059.480007,779.480003,0.000000,32.000000,60.000000,0.000000,54.000000,508.600002,375.660004,178.499996,0.000000,0.000000,0.000000,0.000000,71.240002,1898.579994,160.900013
1523128994.550000,2062.600002,780.000000,0.000000,32.000000,60.000000,0.000000,54.000000,509.740005,375.779991,180.840004,0.000000,0.000000,0.000000,0.000000,70.240002,1899.659996,162.940006
1523128994.600000,2063.059998,782.639992,0.000000,32.000000,59.859997,0.000000,54.579998,509.060005,375.120003,179.800003,0.000000,0.000000,0.000000,0.000000,70.000000,1899.380001,163.679996
1523128994.650000,2059.880005,783.980000,0.000000,32.260002,58.360001,0.000000,55.000000,507.299999,374.040001,178.800003,0.000000,0.000000,0.000000,0.000000,70.139999,1896.620003,163.260002
1523128994.700000,2056.499992,783.680000,0.000000,32.000000,58.000000,0.000000,54.660000,505.639999,373.399994,179.880001,0.000000,0.000000,0.000000,0.000000,69.239998,1894.219994,162.279999
1523128994.750000,2056.539982,783.179996,0.000000,32.540001,58.020000,0.000000,55.000000,504.939991,372.120003,181.739990,0.000000,0.000000,0.000000,0.000000,69.000000,1894.560005,161.979977
1523128994.800000,2049.560013,782.699997,0.000000,32.340000,57.160004,0.000000,55.000000,502.119999,369.500004,181.600006,0.000000,0.000000,0.000000,0.000000,69.140003,1893.959999,155.600014
1523128994.850000,2050.319984,782.419994,0.000000,31.000000,56.659996,0.000000,55.800003,502.439995,371.539997,181.639999,0.000000,0.000000,0.000000,0.000000,68.820000,1894.059986,156.259998
1523128994.900000,2051.180000,784.580002,0.000000,31.360001,56.500000,0.000000,56.000000,504.659996,371.099998,179.980003,0.000000,0.000000,0.000000,0.000000,67.000000,1892.820000,158.360001
1523128994.950000,2049.840008,784.540005,0.000000,32.000000,57.960003,0.000000,55.200001,504.440002,369.419998,179.279999,0.000000,0.000000,0.000000,0.000000,67.000000,1896.000008,153.840000
1523128995.000000,2047.480003,784.860008,0.000000,30.120003,59.279999,0.000000,54.299999,502.980003,370.499996,178.439995,0.000000,0.000000,0.000000,0.000000,67.000000,1895.960011,151.519993
1523128995.050000,2059.639996,787.320000,0.000000,30.000000,60.759998,0.000000,55.000000,504.939999,373.980000,180.639999,0.000000,0.000000,0.000000,0.000000,67.000000,1905.680000,153.959995
1523128995.100000,2056.660000,789.979996,0.000000,29.540001,61.220001,0.000000,55.000000,500.139996,373.040005,180.000000,0.000000,0.000000,0.000000,0.000000,67.740002,1902.279987,154.380013
1523128995.150000,2057.780006,793.700001,0.000000,29.339996,61.600002,0.000000,54.700005,502.319996,370.200008,178.379997,0.000000,0.000000,0.000000,0.000000,67.540001,1904.579998,153.200008
1523128995.200000,2060.220005,794.060005,0.000000,30.000000,61.000000,0.000000,55.619999,503.700001,370.480000,178.360001,0.000000,0.000000,0.000000,0.000000,67.000000,1908.300007,151.919998
1523128995.250000,2066.219994,797.799999,0.000000,30.000000,60.040001,0.000000,56.000000,504.180004,372.779999,178.319992,0.000000,0.000000,0.000000,0.000000,67.099998,1912.880001,153.339993
1523128995.300000,2070.860008,803.140007,0.000000,30.439999,59.860001,0.000000,55.540001,504.799999,372.080002,177.000000,0.000000,0.000000,0.000000,0.000000,68.000000,1920.199997,150.660011
1523128995.350000,2067.740009,800.019997,0.000000,31.000000,59.280003,0.000000,55.980007,505.540001,371.840004,176.999996,0.000000,0.000000,0.000000,0.000000,67.080002,1924.700001,143.040009
1523128995.400000,2070.980015,800.839996,0.000000,31.000000,59.619999,0.000000,57.520000,506.480011,371.020004,177.000000,0.000000,0.000000,0.000000,0.000000,67.500004,1924.940010,146.040005
1523128995.450000,2068.899998,803.419998,0.000000,31.000000,59.000000,0.000000,56.039997,503.500000,372.780003,176.160000,0.000000,0.000000,0.000000,0.000000,67.000000,1922.119999,146.779999
1523128995.500000,2074.380001,804.119995,0.000000,31.400002,59.060001,0.000000,56.000000,504.759998,375.360004,176.439999,0.000000,0.000000,0.000000,0.000000,67.240002,1926.060009,148.319992
1523128995.550000,2069.180016,799.720005,0.000000,32.800003,60.000000,0.000000,54.420002,506.739998,372.820007,176.400002,0.000000,0.000000,0.000000,0.000000,66.279999,1926.780010,142.400005
1523128995.600000,2061.560009,798.500000,0.000000,33.000000,59.239998,0.000000,55.719997,503.760006,372.300003,174.620003,0.000000,0.000000,0.000000,0.000000,64.420002,1923.420002,138.140007
1523128995.650000,2062.320004,799.720001,0.000000,33.000000,58.000000,0.000000,56.000000,505.120003,371.399994,175.420002,0.000000,0.000000,0.000000,0.000000,63.660004,1923.600002,138.720001
1523128995.700000,2061.279995,798.460003,0.000000,32.420002,58.000000,0.000000,55.239998,503.079990,370.980003,179.759998,0.000000,0.000000,0.000000,0.000000,63.340000,1923.700001,137.579994
1523128995.750000,2060.800003,797.639996,0.000000,33.000000,57.939999,0.000000,54.120003,503.760006,368.720001,181.619999,0.000000,0.000000,0.000000,0.000000,64.000000,1921.599995,139.200008
1523128995.800000,2055.779995,798.839996,0.000000,33.000000,57.759998,0.000000,53.699997,501.119999,366.440002,181.100002,0.000000,0.000000,0.000000,0.000000,63.820000,1918.880001,136.899994
1523128995.850000,2053.080013,799.300003,0.000000,33.180000,59.000000,0.000000,54.000000,498.340004,366.500008,179.759998,0.000000,0.000000,0.000000,0.000000,63.000000,1919.800007,133.280006
1523128995.900000,2051.699993,798.699997,0.000000,34.000000,58.580002,0.000000,54.000000,496.559998,366.239998,179.579998,0.000000,0.000000,0.000000,0.000000,64.040001,1919.380001,132.319992
1523128995.950000,2053.400009,801.599998,0.000000,34.040001,58.599998,0.000000,54.000000,495.040001,364.260002,180.600010,0.000000,0.000000,0.000000,0.000000,65.259998,1922.680004,130.720005
1523128996.000000,2049.360001,802.639996,0.000000,34.139999,58.000000,0.000000,54.000000,496.360001,359.200005,179.380001,0.000000,0.000000,0.000000,0.000000,65.639999,1919.400002,129.959999
1523128996.050000,2052.640007,802.639999,0.000000,33.539997,58.240002,0.000000,53.380001,496.860001,359.900005,181.220001,0.000000,0.000000,0.000000,0.000000,66.860001,1919.540009,133.099998
1523128996.100000,2041.839977,798.760002,0.000000,33.179996,57.000000,0.000000,50.520000,496.599991,360.379993,177.399994,0.000000,0.000000,0.000000,0.000000,68.000000,1914.359982,127.479996
1523128996.150000,2046.399982,798.959999,0.000000,33.000000,57.420002,0.000000,50.000000,497.320000,365.079994,176.379993,0.000000,0.000000,0.000000,0.000000,68.239994,1916.839993,129.559990
1523128996.200000,2044.900009,801.500004,0.000000,32.520000,57.119999,0.000000,49.780003,496.540001,364.600002,175.840000,0.000000,0.000000,0.000000,0.000000,67.000000,1917.980011,126.919998
1523128996.250000,2055.260010,802.820004,0.000000,33.000000,56.660000,0.000000,48.540001,500.599998,367.420006,179.220001,0.000000,0.000000,0.000000,0.000000,67.000000,1921.880001,133.380009
1523128996.300000,2062.160007,802.080002,0.000000,32.860001,56.320000,0.000000,48.000000,505.820004,370.239994,180.640003,0.000000,0.000000,0.000000,0.000000,66.200005,1920.840012,141.319996
1523128996.350000,2062.740021,800.060001,0.000000,32.000000,57.720005,0.000000,48.740002,507.560009,369.640007,181.019997,0.000000,0.000000,0.000000,0.000000,66.000000,1922.800014,139.940006
1523128996.400000,2054.680012,799.740009,0.000000,31.320004,56.360001,0.000000,49.000000,505.279999,364.799995,181.300003,0.000000,0.000000,0.000000,0.000000,66.880001,1916.279995,138.400017
1523128996.450000,2052.320004,800.480000,0.000000,29.879997,53.760002,0.000000,49.459999,506.480003,362.720001,182.000000,0.000000,0.000000,0.000000,0.000000,67.540001,1912.940002,139.380001
1523128996.500000,2050.599987,801.539997,0.000000,29.000000,52.000000,0.000000,49.619999,505.019993,363.120003,183.279999,0.000000,0.000000,0.000000,0.000000,67.019997,1911.099995,139.499992
1523128996.550000,2045.520004,802.060001,0.000000,29.000000,51.580002,0.000000,51.000000,497.840008,360.559994,186.480000,0.000000,0.000000,0.000000,0.000000,67.000000,1906.000000,139.520004
1523128996.600000,2045.019997,803.960003,0.000000,29.160000,50.620003,0.000000,51.000000,497.259998,358.659996,187.719997,0.000000,0.000000,0.000000,0.000000,66.639999,1908.680000,136.339996
1523128996.650000,2052.739994,804.899986,0.000000,30.000000,48.480000,0.000000,50.899998,498.220005,367.539997,187.180004,0.000000,0.000000,0.000000,0.000000,65.520004,1913.480000,139.259995
1523128996.700000,2052.919987,803.139984,0.000000,30.000000,48.100002,0.000000,48.719997,494.880001,372.020000,191.060001,0.000000,0.000000,0.000000,0.000000,65.000000,1906.479992,146.439995
1523128996.750000,2049.759995,803.059994,0.000000,30.000000,49.879997,0.000000,48.000000,492.660000,369.700001,191.460003,0.000000,0.000000,0.000000,0.000000,65.000000,1902.299999,147.459995
1523128996.800000,2050.000015,803.020000,0.000000,29.860001,50.000000,0.000000,48.000000,494.040009,369.100002,190.980003,0.000000,0.000000,0.000000,0.000000,65.000000,1901.540005,148.460011
1523128996.850000,2052.219997,802.900005,0.000000,29.000000,50.000000,0.000000,48.000000,493.439999,371.179989,192.660000,0.000000,0.000000,0.000000,0.000000,65.040005,1904.360008,147.859989
1523128996.900000,2058.100002,804.699997,0.000000,29.000000,50.320000,0.000000,46.799999,497.360001,370.680008,194.160000,0.000000,0.000000,0.000000,0.000000,65.079998,1906.340000,151.760002
1523128996.950000,2057.740009,805.219997,0.000000,29.000000,51.000000,0.000000,46.499996,495.340015,371.579998,194.000004,0.000000,0.000000,0.000000,0.000000,65.099998,1908.240002,149.500008
1523128997.000000,2051.119999,804.060005,0.000000,28.340000,51.000000,0.000000,45.000000,493.540001,371.179993,193.000000,0.000000,0.000000,0.000000,0.000000,65.000000,1902.339993,148.780006
1523128997.050000,2046.740009,801.920010,0.000000,28.000000,50.540005,0.000000,45.379997,492.559994,371.400002,192.720001,0.000000,0.000000,0.000000,0.000000,64.220001,1900.500004,146.240005
1523128997.100000,2051.340008,801.420006,0.000000,28.000000,50.000000,0.000000,46.000000,495.719997,371.740002,193.460003,0.000000,0.000000,0.000000,0.000000,65.000000,1902.160007,149.180000
1523128997.150000,2052.079998,801.460003,0.000000,28.000000,50.000000,0.000000,45.559998,497.639999,371.699997,192.720001,0.000000,0.000000,0.000000,0.000000,65.000000,1902.059998,150.020000
1523128997.200000,2058.680008,804.000000,0.000000,28.560001,50.640003,0.000000,44.000000,500.599998,373.040005,192.840000,0.000000,0.000000,0.000000,0.000000,65.000000,1903.299999,155.380009
